LDEV_TransRate_X741-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:5F X"
"1","2014/04/01 17:28",334
"2","2014/04/01 17:33",167
"3","2014/04/01 17:38",135
"4","2014/04/01 17:43",140
"5","2014/04/01 17:48",94
"6","2014/04/01 17:53",144
"7","2014/04/01 17:58",85
"8","2014/04/01 18:03",168
"9","2014/04/01 18:08",104
"10","2014/04/01 18:13",147
"11","2014/04/01 18:18",128
"12","2014/04/01 18:23",264
"13","2014/04/01 18:28",349
"14","2014/04/01 18:33",298
"15","2014/04/01 18:38",358
"16","2014/04/01 18:43",201
"17","2014/04/01 18:48",111
"18","2014/04/01 18:53",169
"19","2014/04/01 18:58",108
"20","2014/04/01 19:03",159
"21","2014/04/01 19:08",182
"22","2014/04/01 19:13",273
"23","2014/04/01 19:18",172
"24","2014/04/01 19:23",219
"25","2014/04/01 19:28",236
"26","2014/04/01 19:33",239
"27","2014/04/01 19:38",297
"28","2014/04/01 19:43",2990
"29","2014/04/01 19:48",1433
"30","2014/04/01 19:53",1307
"31","2014/04/01 19:58",688
"32","2014/04/01 20:03",577
"33","2014/04/01 20:08",556
"34","2014/04/01 20:13",400
"35","2014/04/01 20:18",307
"36","2014/04/01 20:23",319
"37","2014/04/01 20:28",406
"38","2014/04/01 20:33",400
"39","2014/04/01 20:38",304
"40","2014/04/01 20:43",332
"41","2014/04/01 20:48",291
"42","2014/04/01 20:53",262
"43","2014/04/01 20:58",503
"44","2014/04/01 21:03",505
"45","2014/04/01 21:08",503
"46","2014/04/01 21:13",522
"47","2014/04/01 21:18",735
"48","2014/04/01 21:23",760
"49","2014/04/01 21:28",713
"50","2014/04/01 21:33",486
"51","2014/04/01 21:38",350
"52","2014/04/01 21:43",329
"53","2014/04/01 21:48",281
"54","2014/04/01 21:53",354
"55","2014/04/01 21:58",679
"56","2014/04/01 22:03",520
"57","2014/04/01 22:08",865
"58","2014/04/01 22:13",413
"59","2014/04/01 22:18",496
"60","2014/04/01 22:23",469
"61","2014/04/01 22:28",500
"62","2014/04/01 22:33",509
"63","2014/04/01 22:38",514
"64","2014/04/01 22:43",386
"65","2014/04/01 22:48",447
"66","2014/04/01 22:53",463
"67","2014/04/01 22:58",487
"68","2014/04/01 23:03",529
"69","2014/04/01 23:08",752
"70","2014/04/01 23:13",542
"71","2014/04/01 23:18",937
"72","2014/04/01 23:23",682
"73","2014/04/01 23:28",563
"74","2014/04/01 23:33",514
"75","2014/04/01 23:38",511
"76","2014/04/01 23:43",574
"77","2014/04/01 23:48",555
"78","2014/04/01 23:53",517
"79","2014/04/01 23:58",490
"80","2014/04/02 00:03",547
"81","2014/04/02 00:08",506
"82","2014/04/02 00:13",531
"83","2014/04/02 00:18",552
"84","2014/04/02 00:23",545
"85","2014/04/02 00:28",542
"86","2014/04/02 00:33",641
"87","2014/04/02 00:38",533
"88","2014/04/02 00:43",528
"89","2014/04/02 00:48",528
"90","2014/04/02 00:53",509
"91","2014/04/02 00:58",464
"92","2014/04/02 01:03",470
"93","2014/04/02 01:08",481
"94","2014/04/02 01:13",545
"95","2014/04/02 01:18",542
"96","2014/04/02 01:23",425
