LDEV_TransRate_X826-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:21:0C X"
"1","2014/04/01 17:28",216
"2","2014/04/01 17:33",281
"3","2014/04/01 17:38",288
"4","2014/04/01 17:43",206
"5","2014/04/01 17:48",237
"6","2014/04/01 17:53",173
"7","2014/04/01 17:58",176
"8","2014/04/01 18:03",129
"9","2014/04/01 18:08",271
"10","2014/04/01 18:13",190
"11","2014/04/01 18:18",144
"12","2014/04/01 18:23",189
"13","2014/04/01 18:28",200
"14","2014/04/01 18:33",142
"15","2014/04/01 18:38",312
"16","2014/04/01 18:43",274
"17","2014/04/01 18:48",221
"18","2014/04/01 18:53",206
"19","2014/04/01 18:58",147
"20","2014/04/01 19:03",228
"21","2014/04/01 19:08",202
"22","2014/04/01 19:13",148
"23","2014/04/01 19:18",156
"24","2014/04/01 19:23",165
"25","2014/04/01 19:28",180
"26","2014/04/01 19:33",307
"27","2014/04/01 19:38",227
"28","2014/04/01 19:43",176
"29","2014/04/01 19:48",158
"30","2014/04/01 19:53",164
"31","2014/04/01 19:58",163
"32","2014/04/01 20:03",241
"33","2014/04/01 20:08",249
"34","2014/04/01 20:13",326
"35","2014/04/01 20:18",172
"36","2014/04/01 20:23",199
"37","2014/04/01 20:28",210
"38","2014/04/01 20:33",221
"39","2014/04/01 20:38",281
"40","2014/04/01 20:43",189
"41","2014/04/01 20:48",190
"42","2014/04/01 20:53",173
"43","2014/04/01 20:58",152
"44","2014/04/01 21:03",123
"45","2014/04/01 21:08",160
"46","2014/04/01 21:13",141
"47","2014/04/01 21:18",112
"48","2014/04/01 21:23",89
"49","2014/04/01 21:28",103
"50","2014/04/01 21:33",176
"51","2014/04/01 21:38",233
"52","2014/04/01 21:43",196
"53","2014/04/01 21:48",236
"54","2014/04/01 21:53",201
"55","2014/04/01 21:58",28
"56","2014/04/01 22:03",374
"57","2014/04/01 22:08",2458
"58","2014/04/01 22:13",1687
"59","2014/04/01 22:18",161
"60","2014/04/01 22:23",138
"61","2014/04/01 22:28",73
"62","2014/04/01 22:33",94
"63","2014/04/01 22:38",172
"64","2014/04/01 22:43",132
"65","2014/04/01 22:48",136
"66","2014/04/01 22:53",149
"67","2014/04/01 22:58",138
"68","2014/04/01 23:03",141
"69","2014/04/01 23:08",174
"70","2014/04/01 23:13",151
"71","2014/04/01 23:18",167
"72","2014/04/01 23:23",161
"73","2014/04/01 23:28",160
"74","2014/04/01 23:33",165
"75","2014/04/01 23:38",186
"76","2014/04/01 23:43",148
"77","2014/04/01 23:48",156
"78","2014/04/01 23:53",161
"79","2014/04/01 23:58",162
"80","2014/04/02 00:03",157
"81","2014/04/02 00:08",192
"82","2014/04/02 00:13",153
"83","2014/04/02 00:18",136
"84","2014/04/02 00:23",164
"85","2014/04/02 00:28",152
"86","2014/04/02 00:33",165
"87","2014/04/02 00:38",200
"88","2014/04/02 00:43",157
"89","2014/04/02 00:48",157
"90","2014/04/02 00:53",156
"91","2014/04/02 00:58",157
"92","2014/04/02 01:03",154
"93","2014/04/02 01:08",181
"94","2014/04/02 01:13",131
"95","2014/04/02 01:18",124
"96","2014/04/02 01:23",122
