LDEV_TransRate_X82-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:05:2B X"
"1","2014/04/01 17:28",10
"2","2014/04/01 17:33",4138
"3","2014/04/01 17:38",2555
"4","2014/04/01 17:43",3830
"5","2014/04/01 17:48",2959
"6","2014/04/01 17:53",2594
"7","2014/04/01 17:58",1187
"8","2014/04/01 18:03",5896
"9","2014/04/01 18:08",4643
"10","2014/04/01 18:13",3262
"11","2014/04/01 18:18",3290
"12","2014/04/01 18:23",5418
"13","2014/04/01 18:28",4423
"14","2014/04/01 18:33",3053
"15","2014/04/01 18:38",1003
"16","2014/04/01 18:43",1361
"17","2014/04/01 18:48",2668
"18","2014/04/01 18:53",1911
"19","2014/04/01 18:58",4096
"20","2014/04/01 19:03",3920
"21","2014/04/01 19:08",1777
"22","2014/04/01 19:13",1034
"23","2014/04/01 19:18",3846
"24","2014/04/01 19:23",736
"25","2014/04/01 19:28",727
"26","2014/04/01 19:33",1694
"27","2014/04/01 19:38",3655
"28","2014/04/01 19:43",3001
"29","2014/04/01 19:48",1661
"30","2014/04/01 19:53",4466
"31","2014/04/01 19:58",1445
"32","2014/04/01 20:03",888
"33","2014/04/01 20:08",2178
"34","2014/04/01 20:13",1935
"35","2014/04/01 20:18",3450
"36","2014/04/01 20:23",1804
"37","2014/04/01 20:28",994
"38","2014/04/01 20:33",365
"39","2014/04/01 20:38",3166
"40","2014/04/01 20:43",2809
"41","2014/04/01 20:48",2172
"42","2014/04/01 20:53",1106
"43","2014/04/01 20:58",969
"44","2014/04/01 21:03",821
"45","2014/04/01 21:08",745
"46","2014/04/01 21:13",314
"47","2014/04/01 21:18",2481
"48","2014/04/01 21:23",92
"49","2014/04/01 21:28",3154
"50","2014/04/01 21:33",311
"51","2014/04/01 21:38",2026
"52","2014/04/01 21:43",3107
"53","2014/04/01 21:48",3960
"54","2014/04/01 21:53",1140
"55","2014/04/01 21:58",80
"56","2014/04/01 22:03",1164
"57","2014/04/01 22:08",723
"58","2014/04/01 22:13",11
"59","2014/04/01 22:18",1722
"60","2014/04/01 22:23",13
"61","2014/04/01 22:28",14
"62","2014/04/01 22:33",769
"63","2014/04/01 22:38",12
"64","2014/04/01 22:43",10
"65","2014/04/01 22:48",18
"66","2014/04/01 22:53",1054
"67","2014/04/01 22:58",3144
"68","2014/04/01 23:03",1721
"69","2014/04/01 23:08",1377
"70","2014/04/01 23:13",6795
"71","2014/04/01 23:18",3909
"72","2014/04/01 23:23",2316
"73","2014/04/01 23:28",66
"74","2014/04/01 23:33",44
"75","2014/04/01 23:38",74
"76","2014/04/01 23:43",2086
"77","2014/04/01 23:48",2597
"78","2014/04/01 23:53",272
"79","2014/04/01 23:58",2809
"80","2014/04/02 00:03",1156
"81","2014/04/02 00:08",20
"82","2014/04/02 00:13",14
"83","2014/04/02 00:18",728
"84","2014/04/02 00:23",86
"85","2014/04/02 00:28",11
"86","2014/04/02 00:33",227
"87","2014/04/02 00:38",514
"88","2014/04/02 00:43",13
"89","2014/04/02 00:48",486
"90","2014/04/02 00:53",260
"91","2014/04/02 00:58",14
"92","2014/04/02 01:03",398
"93","2014/04/02 01:08",20
"94","2014/04/02 01:13",9
"95","2014/04/02 01:18",1454
"96","2014/04/02 01:23",9
