LDEV_TransRate_X532-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:02:E5 X"
"1","2014/04/01 17:28",97
"2","2014/04/01 17:33",100
"3","2014/04/01 17:38",113
"4","2014/04/01 17:43",104
"5","2014/04/01 17:48",104
"6","2014/04/01 17:53",243
"7","2014/04/01 17:58",106
"8","2014/04/01 18:03",174
"9","2014/04/01 18:08",124
"10","2014/04/01 18:13",100
"11","2014/04/01 18:18",97
"12","2014/04/01 18:23",107
"13","2014/04/01 18:28",103
"14","2014/04/01 18:33",100
"15","2014/04/01 18:38",130
"16","2014/04/01 18:43",102
"17","2014/04/01 18:48",142
"18","2014/04/01 18:53",113
"19","2014/04/01 18:58",97
"20","2014/04/01 19:03",96
"21","2014/04/01 19:08",121
"22","2014/04/01 19:13",93
"23","2014/04/01 19:18",98
"24","2014/04/01 19:23",107
"25","2014/04/01 19:28",96
"26","2014/04/01 19:33",98
"27","2014/04/01 19:38",108
"28","2014/04/01 19:43",99
"29","2014/04/01 19:48",93
"30","2014/04/01 19:53",241
"31","2014/04/01 19:58",130
"32","2014/04/01 20:03",117
"33","2014/04/01 20:08",122
"34","2014/04/01 20:13",94
"35","2014/04/01 20:18",102
"36","2014/04/01 20:23",109
"37","2014/04/01 20:28",93
"38","2014/04/01 20:33",95
"39","2014/04/01 20:38",106
"40","2014/04/01 20:43",96
"41","2014/04/01 20:48",94
"42","2014/04/01 20:53",103
"43","2014/04/01 20:58",97
"44","2014/04/01 21:03",149
"45","2014/04/01 21:08",120
"46","2014/04/01 21:13",97
"47","2014/04/01 21:18",98
"48","2014/04/01 21:23",101
"49","2014/04/01 21:28",96
"50","2014/04/01 21:33",96
"51","2014/04/01 21:38",128
"52","2014/04/01 21:43",106
"53","2014/04/01 21:48",155
"54","2014/04/01 21:53",133
"55","2014/04/01 21:58",97
"56","2014/04/01 22:03",102
"57","2014/04/01 22:08",126
"58","2014/04/01 22:13",99
"59","2014/04/01 22:18",101
"60","2014/04/01 22:23",102
"61","2014/04/01 22:28",97
"62","2014/04/01 22:33",98
"63","2014/04/01 22:38",112
"64","2014/04/01 22:43",103
"65","2014/04/01 22:48",99
"66","2014/04/01 22:53",105
"67","2014/04/01 22:58",100
"68","2014/04/01 23:03",148
"69","2014/04/01 23:08",124
"70","2014/04/01 23:13",7347
"71","2014/04/01 23:18",9182
"72","2014/04/01 23:23",110
"73","2014/04/01 23:28",103
"74","2014/04/01 23:33",100
"75","2014/04/01 23:38",115
"76","2014/04/01 23:43",100
"77","2014/04/01 23:48",99
"78","2014/04/01 23:53",235
"79","2014/04/01 23:58",102
"80","2014/04/02 00:03",151
"81","2014/04/02 00:08",138
"82","2014/04/02 00:13",118
"83","2014/04/02 00:18",99
"84","2014/04/02 00:23",102
"85","2014/04/02 00:28",187
"86","2014/04/02 00:33",96
"87","2014/04/02 00:38",128
"88","2014/04/02 00:43",102
"89","2014/04/02 00:48",123
"90","2014/04/02 00:53",139
"91","2014/04/02 00:58",100
"92","2014/04/02 01:03",99
"93","2014/04/02 01:08",116
"94","2014/04/02 01:13",102
"95","2014/04/02 01:18",97
"96","2014/04/02 01:23",104
