LDEV_TransRate_X609-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:7D X"
"1","2014/04/01 17:28",386
"2","2014/04/01 17:33",177
"3","2014/04/01 17:38",132
"4","2014/04/01 17:43",195
"5","2014/04/01 17:48",73
"6","2014/04/01 17:53",150
"7","2014/04/01 17:58",74
"8","2014/04/01 18:03",180
"9","2014/04/01 18:08",112
"10","2014/04/01 18:13",185
"11","2014/04/01 18:18",138
"12","2014/04/01 18:23",253
"13","2014/04/01 18:28",269
"14","2014/04/01 18:33",230
"15","2014/04/01 18:38",285
"16","2014/04/01 18:43",196
"17","2014/04/01 18:48",130
"18","2014/04/01 18:53",216
"19","2014/04/01 18:58",127
"20","2014/04/01 19:03",161
"21","2014/04/01 19:08",235
"22","2014/04/01 19:13",341
"23","2014/04/01 19:18",173
"24","2014/04/01 19:23",216
"25","2014/04/01 19:28",265
"26","2014/04/01 19:33",221
"27","2014/04/01 19:38",390
"28","2014/04/01 19:43",2988
"29","2014/04/01 19:48",1458
"30","2014/04/01 19:53",1304
"31","2014/04/01 19:58",641
"32","2014/04/01 20:03",622
"33","2014/04/01 20:08",395
"34","2014/04/01 20:13",413
"35","2014/04/01 20:18",294
"36","2014/04/01 20:23",312
"37","2014/04/01 20:28",416
"38","2014/04/01 20:33",461
"39","2014/04/01 20:38",267
"40","2014/04/01 20:43",346
"41","2014/04/01 20:48",308
"42","2014/04/01 20:53",267
"43","2014/04/01 20:58",568
"44","2014/04/01 21:03",519
"45","2014/04/01 21:08",528
"46","2014/04/01 21:13",578
"47","2014/04/01 21:18",760
"48","2014/04/01 21:23",834
"49","2014/04/01 21:28",656
"50","2014/04/01 21:33",496
"51","2014/04/01 21:38",367
"52","2014/04/01 21:43",379
"53","2014/04/01 21:48",244
"54","2014/04/01 21:53",319
"55","2014/04/01 21:58",725
"56","2014/04/01 22:03",584
"57","2014/04/01 22:08",857
"58","2014/04/01 22:13",496
"59","2014/04/01 22:18",569
"60","2014/04/01 22:23",480
"61","2014/04/01 22:28",495
"62","2014/04/01 22:33",559
"63","2014/04/01 22:38",528
"64","2014/04/01 22:43",414
"65","2014/04/01 22:48",429
"66","2014/04/01 22:53",439
"67","2014/04/01 22:58",474
"68","2014/04/01 23:03",528
"69","2014/04/01 23:08",693
"70","2014/04/01 23:13",546
"71","2014/04/01 23:18",835
"72","2014/04/01 23:23",638
"73","2014/04/01 23:28",503
"74","2014/04/01 23:33",496
"75","2014/04/01 23:38",485
"76","2014/04/01 23:43",549
"77","2014/04/01 23:48",557
"78","2014/04/01 23:53",514
"79","2014/04/01 23:58",495
"80","2014/04/02 00:03",575
"81","2014/04/02 00:08",597
"82","2014/04/02 00:13",617
"83","2014/04/02 00:18",527
"84","2014/04/02 00:23",523
"85","2014/04/02 00:28",574
"86","2014/04/02 00:33",753
"87","2014/04/02 00:38",550
"88","2014/04/02 00:43",578
"89","2014/04/02 00:48",514
"90","2014/04/02 00:53",534
"91","2014/04/02 00:58",515
"92","2014/04/02 01:03",462
"93","2014/04/02 01:08",509
"94","2014/04/02 01:13",657
"95","2014/04/02 01:18",640
"96","2014/04/02 01:23",446
