LDEV_TransRate_X50-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:5A:D8 X"
"1","2014/04/01 17:28",124
"2","2014/04/01 17:33",4130
"3","2014/04/01 17:38",2618
"4","2014/04/01 17:43",3863
"5","2014/04/01 17:48",3047
"6","2014/04/01 17:53",2655
"7","2014/04/01 17:58",1139
"8","2014/04/01 18:03",5858
"9","2014/04/01 18:08",4603
"10","2014/04/01 18:13",3237
"11","2014/04/01 18:18",3343
"12","2014/04/01 18:23",5319
"13","2014/04/01 18:28",4433
"14","2014/04/01 18:33",2940
"15","2014/04/01 18:38",1053
"16","2014/04/01 18:43",1354
"17","2014/04/01 18:48",2679
"18","2014/04/01 18:53",1947
"19","2014/04/01 18:58",4073
"20","2014/04/01 19:03",3970
"21","2014/04/01 19:08",1726
"22","2014/04/01 19:13",1060
"23","2014/04/01 19:18",3802
"24","2014/04/01 19:23",753
"25","2014/04/01 19:28",735
"26","2014/04/01 19:33",1754
"27","2014/04/01 19:38",3612
"28","2014/04/01 19:43",2909
"29","2014/04/01 19:48",1675
"30","2014/04/01 19:53",4364
"31","2014/04/01 19:58",1451
"32","2014/04/01 20:03",896
"33","2014/04/01 20:08",2168
"34","2014/04/01 20:13",1966
"35","2014/04/01 20:18",3396
"36","2014/04/01 20:23",1785
"37","2014/04/01 20:28",994
"38","2014/04/01 20:33",364
"39","2014/04/01 20:38",3239
"40","2014/04/01 20:43",2777
"41","2014/04/01 20:48",2157
"42","2014/04/01 20:53",1061
"43","2014/04/01 20:58",1017
"44","2014/04/01 21:03",822
"45","2014/04/01 21:08",749
"46","2014/04/01 21:13",429
"47","2014/04/01 21:18",2351
"48","2014/04/01 21:23",124
"49","2014/04/01 21:28",3113
"50","2014/04/01 21:33",365
"51","2014/04/01 21:38",1998
"52","2014/04/01 21:43",3122
"53","2014/04/01 21:48",3873
"54","2014/04/01 21:53",1164
"55","2014/04/01 21:58",117
"56","2014/04/01 22:03",1147
"57","2014/04/01 22:08",733
"58","2014/04/01 22:13",30
"59","2014/04/01 22:18",1742
"60","2014/04/01 22:23",32
"61","2014/04/01 22:28",27
"62","2014/04/01 22:33",806
"63","2014/04/01 22:38",32
"64","2014/04/01 22:43",31
"65","2014/04/01 22:48",25
"66","2014/04/01 22:53",1052
"67","2014/04/01 22:58",3117
"68","2014/04/01 23:03",1770
"69","2014/04/01 23:08",1344
"70","2014/04/01 23:13",6459
"71","2014/04/01 23:18",4080
"72","2014/04/01 23:23",2194
"73","2014/04/01 23:28",147
"74","2014/04/01 23:33",112
"75","2014/04/01 23:38",149
"76","2014/04/01 23:43",2174
"77","2014/04/01 23:48",2713
"78","2014/04/01 23:53",274
"79","2014/04/01 23:58",2759
"80","2014/04/02 00:03",5209
"81","2014/04/02 00:08",27
"82","2014/04/02 00:13",27
"83","2014/04/02 00:18",741
"84","2014/04/02 00:23",116
"85","2014/04/02 00:28",31
"86","2014/04/02 00:33",256
"87","2014/04/02 00:38",494
"88","2014/04/02 00:43",26
"89","2014/04/02 00:48",538
"90","2014/04/02 00:53",234
"91","2014/04/02 00:58",32
"92","2014/04/02 01:03",426
"93","2014/04/02 01:08",30
"94","2014/04/02 01:13",30
"95","2014/04/02 01:18",1450
"96","2014/04/02 01:23",17
