LDEV_TransRate_X738-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:5E X"
"1","2014/04/01 17:28",383
"2","2014/04/01 17:33",197
"3","2014/04/01 17:38",138
"4","2014/04/01 17:43",186
"5","2014/04/01 17:48",127
"6","2014/04/01 17:53",181
"7","2014/04/01 17:58",108
"8","2014/04/01 18:03",185
"9","2014/04/01 18:08",131
"10","2014/04/01 18:13",177
"11","2014/04/01 18:18",157
"12","2014/04/01 18:23",297
"13","2014/04/01 18:28",360
"14","2014/04/01 18:33",281
"15","2014/04/01 18:38",358
"16","2014/04/01 18:43",235
"17","2014/04/01 18:48",174
"18","2014/04/01 18:53",237
"19","2014/04/01 18:58",178
"20","2014/04/01 19:03",223
"21","2014/04/01 19:08",262
"22","2014/04/01 19:13",345
"23","2014/04/01 19:18",214
"24","2014/04/01 19:23",236
"25","2014/04/01 19:28",298
"26","2014/04/01 19:33",297
"27","2014/04/01 19:38",331
"28","2014/04/01 19:43",3015
"29","2014/04/01 19:48",1408
"30","2014/04/01 19:53",1309
"31","2014/04/01 19:58",718
"32","2014/04/01 20:03",596
"33","2014/04/01 20:08",457
"34","2014/04/01 20:13",412
"35","2014/04/01 20:18",318
"36","2014/04/01 20:23",348
"37","2014/04/01 20:28",449
"38","2014/04/01 20:33",493
"39","2014/04/01 20:38",315
"40","2014/04/01 20:43",308
"41","2014/04/01 20:48",306
"42","2014/04/01 20:53",322
"43","2014/04/01 20:58",546
"44","2014/04/01 21:03",567
"45","2014/04/01 21:08",498
"46","2014/04/01 21:13",505
"47","2014/04/01 21:18",817
"48","2014/04/01 21:23",803
"49","2014/04/01 21:28",752
"50","2014/04/01 21:33",528
"51","2014/04/01 21:38",274
"52","2014/04/01 21:43",352
"53","2014/04/01 21:48",319
"54","2014/04/01 21:53",399
"55","2014/04/01 21:58",756
"56","2014/04/01 22:03",641
"57","2014/04/01 22:08",916
"58","2014/04/01 22:13",447
"59","2014/04/01 22:18",544
"60","2014/04/01 22:23",436
"61","2014/04/01 22:28",548
"62","2014/04/01 22:33",592
"63","2014/04/01 22:38",552
"64","2014/04/01 22:43",475
"65","2014/04/01 22:48",437
"66","2014/04/01 22:53",442
"67","2014/04/01 22:58",485
"68","2014/04/01 23:03",572
"69","2014/04/01 23:08",564
"70","2014/04/01 23:13",616
"71","2014/04/01 23:18",858
"72","2014/04/01 23:23",739
"73","2014/04/01 23:28",559
"74","2014/04/01 23:33",555
"75","2014/04/01 23:38",511
"76","2014/04/01 23:43",590
"77","2014/04/01 23:48",576
"78","2014/04/01 23:53",614
"79","2014/04/01 23:58",506
"80","2014/04/02 00:03",655
"81","2014/04/02 00:08",503
"82","2014/04/02 00:13",592
"83","2014/04/02 00:18",552
"84","2014/04/02 00:23",600
"85","2014/04/02 00:28",632
"86","2014/04/02 00:33",758
"87","2014/04/02 00:38",618
"88","2014/04/02 00:43",586
"89","2014/04/02 00:48",574
"90","2014/04/02 00:53",566
"91","2014/04/02 00:58",505
"92","2014/04/02 01:03",425
"93","2014/04/02 01:08",511
"94","2014/04/02 01:13",581
"95","2014/04/02 01:18",610
"96","2014/04/02 01:23",400
