LDEV_TransRate_X523-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:02:1D X"
"1","2014/04/01 17:28",91
"2","2014/04/01 17:33",103
"3","2014/04/01 17:38",100
"4","2014/04/01 17:43",176
"5","2014/04/01 17:48",139
"6","2014/04/01 17:53",227
"7","2014/04/01 17:58",85
"8","2014/04/01 18:03",107
"9","2014/04/01 18:08",106
"10","2014/04/01 18:13",90
"11","2014/04/01 18:18",92
"12","2014/04/01 18:23",108
"13","2014/04/01 18:28",84
"14","2014/04/01 18:33",111
"15","2014/04/01 18:38",87
"16","2014/04/01 18:43",215
"17","2014/04/01 18:48",100
"18","2014/04/01 18:53",110
"19","2014/04/01 18:58",86
"20","2014/04/01 19:03",107
"21","2014/04/01 19:08",101
"22","2014/04/01 19:13",90
"23","2014/04/01 19:18",92
"24","2014/04/01 19:23",109
"25","2014/04/01 19:28",85
"26","2014/04/01 19:33",177
"27","2014/04/01 19:38",105
"28","2014/04/01 19:43",100
"29","2014/04/01 19:48",117
"30","2014/04/01 19:53",129
"31","2014/04/01 19:58",94
"32","2014/04/01 20:03",109
"33","2014/04/01 20:08",102
"34","2014/04/01 20:13",90
"35","2014/04/01 20:18",159
"36","2014/04/01 20:23",193
"37","2014/04/01 20:28",93
"38","2014/04/01 20:33",122
"39","2014/04/01 20:38",98
"40","2014/04/01 20:43",89
"41","2014/04/01 20:48",130
"42","2014/04/01 20:53",118
"43","2014/04/01 20:58",94
"44","2014/04/01 21:03",110
"45","2014/04/01 21:08",115
"46","2014/04/01 21:13",96
"47","2014/04/01 21:18",94
"48","2014/04/01 21:23",117
"49","2014/04/01 21:28",84
"50","2014/04/01 21:33",130
"51","2014/04/01 21:38",96
"52","2014/04/01 21:43",160
"53","2014/04/01 21:48",84
"54","2014/04/01 21:53",236
"55","2014/04/01 21:58",95
"56","2014/04/01 22:03",420
"57","2014/04/01 22:08",1204
"58","2014/04/01 22:13",1080
"59","2014/04/01 22:18",491
"60","2014/04/01 22:23",468
"61","2014/04/01 22:28",930
"62","2014/04/01 22:33",1108
"63","2014/04/01 22:38",950
"64","2014/04/01 22:43",1017
"65","2014/04/01 22:48",1153
"66","2014/04/01 22:53",1361
"67","2014/04/01 22:58",1326
"68","2014/04/01 23:03",1781
"69","2014/04/01 23:08",1603
"70","2014/04/01 23:13",1266
"71","2014/04/01 23:18",1192
"72","2014/04/01 23:23",1261
"73","2014/04/01 23:28",1229
"74","2014/04/01 23:33",1021
"75","2014/04/01 23:38",1097
"76","2014/04/01 23:43",945
"77","2014/04/01 23:48",901
"78","2014/04/01 23:53",982
"79","2014/04/01 23:58",849
"80","2014/04/02 00:03",764
"81","2014/04/02 00:08",522
"82","2014/04/02 00:13",508
"83","2014/04/02 00:18",492
"84","2014/04/02 00:23",759
"85","2014/04/02 00:28",477
"86","2014/04/02 00:33",377
"87","2014/04/02 00:38",297
"88","2014/04/02 00:43",221
"89","2014/04/02 00:48",277
"90","2014/04/02 00:53",385
"91","2014/04/02 00:58",378
"92","2014/04/02 01:03",384
"93","2014/04/02 01:08",365
"94","2014/04/02 01:13",830
"95","2014/04/02 01:18",808
"96","2014/04/02 01:23",870
