LDEV_TransRate_X331-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:20:3D X"
"1","2014/04/01 17:28",549
"2","2014/04/01 17:33",453
"3","2014/04/01 17:38",420
"4","2014/04/01 17:43",498
"5","2014/04/01 17:48",341
"6","2014/04/01 17:53",293
"7","2014/04/01 17:58",510
"8","2014/04/01 18:03",382
"9","2014/04/01 18:08",930
"10","2014/04/01 18:13",704
"11","2014/04/01 18:18",269
"12","2014/04/01 18:23",381
"13","2014/04/01 18:28",833
"14","2014/04/01 18:33",277
"15","2014/04/01 18:38",705
"16","2014/04/01 18:43",966
"17","2014/04/01 18:48",417
"18","2014/04/01 18:53",584
"19","2014/04/01 18:58",437
"20","2014/04/01 19:03",687
"21","2014/04/01 19:08",356
"22","2014/04/01 19:13",554
"23","2014/04/01 19:18",147
"24","2014/04/01 19:23",335
"25","2014/04/01 19:28",476
"26","2014/04/01 19:33",853
"27","2014/04/01 19:38",171
"28","2014/04/01 19:43",580
"29","2014/04/01 19:48",273
"30","2014/04/01 19:53",221
"31","2014/04/01 19:58",696
"32","2014/04/01 20:03",754
"33","2014/04/01 20:08",150
"34","2014/04/01 20:13",1318
"35","2014/04/01 20:18",273
"36","2014/04/01 20:23",553
"37","2014/04/01 20:28",628
"38","2014/04/01 20:33",501
"39","2014/04/01 20:38",272
"40","2014/04/01 20:43",528
"41","2014/04/01 20:48",396
"42","2014/04/01 20:53",493
"43","2014/04/01 20:58",655
"44","2014/04/01 21:03",214
"45","2014/04/01 21:08",293
"46","2014/04/01 21:13",375
"47","2014/04/01 21:18",270
"48","2014/04/01 21:23",20
"49","2014/04/01 21:28",536
"50","2014/04/01 21:33",260
"51","2014/04/01 21:38",144
"52","2014/04/01 21:43",245
"53","2014/04/01 21:48",382
"54","2014/04/01 21:53",248
"55","2014/04/01 21:58",370
"56","2014/04/01 22:03",993
"57","2014/04/01 22:08",867
"58","2014/04/01 22:13",827
"59","2014/04/01 22:18",293
"60","2014/04/01 22:23",520
"61","2014/04/01 22:28",389
"62","2014/04/01 22:33",1452
"63","2014/04/01 22:38",1549
"64","2014/04/01 22:43",2077
"65","2014/04/01 22:48",1729
"66","2014/04/01 22:53",2618
"67","2014/04/01 22:58",2668
"68","2014/04/01 23:03",2822
"69","2014/04/01 23:08",4244
"70","2014/04/01 23:13",3847
"71","2014/04/01 23:18",3498
"72","2014/04/01 23:23",3092
"73","2014/04/01 23:28",3346
"74","2014/04/01 23:33",3142
"75","2014/04/01 23:38",3930
"76","2014/04/01 23:43",4372
"77","2014/04/01 23:48",4265
"78","2014/04/01 23:53",4086
"79","2014/04/01 23:58",3580
"80","2014/04/02 00:03",2859
"81","2014/04/02 00:08",3967
"82","2014/04/02 00:13",3434
"83","2014/04/02 00:18",3275
"84","2014/04/02 00:23",3600
"85","2014/04/02 00:28",2938
"86","2014/04/02 00:33",3111
"87","2014/04/02 00:38",3096
"88","2014/04/02 00:43",3387
"89","2014/04/02 00:48",3004
"90","2014/04/02 00:53",2860
"91","2014/04/02 00:58",3575
"92","2014/04/02 01:03",3507
"93","2014/04/02 01:08",3395
"94","2014/04/02 01:13",4068
"95","2014/04/02 01:18",3518
"96","2014/04/02 01:23",3494
