LDEV_TransRate_X645-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:3C X"
"1","2014/04/01 17:28",356
"2","2014/04/01 17:33",291
"3","2014/04/01 17:38",112
"4","2014/04/01 17:43",142
"5","2014/04/01 17:48",87
"6","2014/04/01 17:53",157
"7","2014/04/01 17:58",67
"8","2014/04/01 18:03",152
"9","2014/04/01 18:08",117
"10","2014/04/01 18:13",168
"11","2014/04/01 18:18",110
"12","2014/04/01 18:23",264
"13","2014/04/01 18:28",381
"14","2014/04/01 18:33",325
"15","2014/04/01 18:38",356
"16","2014/04/01 18:43",178
"17","2014/04/01 18:48",131
"18","2014/04/01 18:53",228
"19","2014/04/01 18:58",164
"20","2014/04/01 19:03",197
"21","2014/04/01 19:08",266
"22","2014/04/01 19:13",322
"23","2014/04/01 19:18",183
"24","2014/04/01 19:23",202
"25","2014/04/01 19:28",300
"26","2014/04/01 19:33",363
"27","2014/04/01 19:38",295
"28","2014/04/01 19:43",2871
"29","2014/04/01 19:48",1512
"30","2014/04/01 19:53",1228
"31","2014/04/01 19:58",701
"32","2014/04/01 20:03",604
"33","2014/04/01 20:08",634
"34","2014/04/01 20:13",406
"35","2014/04/01 20:18",335
"36","2014/04/01 20:23",331
"37","2014/04/01 20:28",379
"38","2014/04/01 20:33",437
"39","2014/04/01 20:38",251
"40","2014/04/01 20:43",294
"41","2014/04/01 20:48",261
"42","2014/04/01 20:53",216
"43","2014/04/01 20:58",490
"44","2014/04/01 21:03",470
"45","2014/04/01 21:08",532
"46","2014/04/01 21:13",510
"47","2014/04/01 21:18",747
"48","2014/04/01 21:23",794
"49","2014/04/01 21:28",672
"50","2014/04/01 21:33",632
"51","2014/04/01 21:38",370
"52","2014/04/01 21:43",353
"53","2014/04/01 21:48",298
"54","2014/04/01 21:53",352
"55","2014/04/01 21:58",760
"56","2014/04/01 22:03",534
"57","2014/04/01 22:08",922
"58","2014/04/01 22:13",437
"59","2014/04/01 22:18",516
"60","2014/04/01 22:23",527
"61","2014/04/01 22:28",454
"62","2014/04/01 22:33",584
"63","2014/04/01 22:38",566
"64","2014/04/01 22:43",402
"65","2014/04/01 22:48",427
"66","2014/04/01 22:53",406
"67","2014/04/01 22:58",436
"68","2014/04/01 23:03",496
"69","2014/04/01 23:08",717
"70","2014/04/01 23:13",534
"71","2014/04/01 23:18",858
"72","2014/04/01 23:23",678
"73","2014/04/01 23:28",448
"74","2014/04/01 23:33",609
"75","2014/04/01 23:38",469
"76","2014/04/01 23:43",542
"77","2014/04/01 23:48",580
"78","2014/04/01 23:53",497
"79","2014/04/01 23:58",505
"80","2014/04/02 00:03",586
"81","2014/04/02 00:08",594
"82","2014/04/02 00:13",593
"83","2014/04/02 00:18",544
"84","2014/04/02 00:23",517
"85","2014/04/02 00:28",584
"86","2014/04/02 00:33",684
"87","2014/04/02 00:38",505
"88","2014/04/02 00:43",533
"89","2014/04/02 00:48",484
"90","2014/04/02 00:53",537
"91","2014/04/02 00:58",456
"92","2014/04/02 01:03",452
"93","2014/04/02 01:08",511
"94","2014/04/02 01:13",541
"95","2014/04/02 01:18",558
"96","2014/04/02 01:23",368
