LDEV_TransRate_X613-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:7E X"
"1","2014/04/01 17:28",349
"2","2014/04/01 17:33",292
"3","2014/04/01 17:38",116
"4","2014/04/01 17:43",137
"5","2014/04/01 17:48",81
"6","2014/04/01 17:53",152
"7","2014/04/01 17:58",81
"8","2014/04/01 18:03",152
"9","2014/04/01 18:08",94
"10","2014/04/01 18:13",168
"11","2014/04/01 18:18",123
"12","2014/04/01 18:23",215
"13","2014/04/01 18:28",322
"14","2014/04/01 18:33",235
"15","2014/04/01 18:38",279
"16","2014/04/01 18:43",169
"17","2014/04/01 18:48",113
"18","2014/04/01 18:53",180
"19","2014/04/01 18:58",126
"20","2014/04/01 19:03",172
"21","2014/04/01 19:08",166
"22","2014/04/01 19:13",299
"23","2014/04/01 19:18",174
"24","2014/04/01 19:23",193
"25","2014/04/01 19:28",187
"26","2014/04/01 19:33",339
"27","2014/04/01 19:38",265
"28","2014/04/01 19:43",2924
"29","2014/04/01 19:48",1473
"30","2014/04/01 19:53",1315
"31","2014/04/01 19:58",644
"32","2014/04/01 20:03",532
"33","2014/04/01 20:08",403
"34","2014/04/01 20:13",445
"35","2014/04/01 20:18",261
"36","2014/04/01 20:23",282
"37","2014/04/01 20:28",383
"38","2014/04/01 20:33",437
"39","2014/04/01 20:38",270
"40","2014/04/01 20:43",281
"41","2014/04/01 20:48",318
"42","2014/04/01 20:53",253
"43","2014/04/01 20:58",495
"44","2014/04/01 21:03",469
"45","2014/04/01 21:08",489
"46","2014/04/01 21:13",541
"47","2014/04/01 21:18",687
"48","2014/04/01 21:23",812
"49","2014/04/01 21:28",643
"50","2014/04/01 21:33",664
"51","2014/04/01 21:38",342
"52","2014/04/01 21:43",345
"53","2014/04/01 21:48",263
"54","2014/04/01 21:53",330
"55","2014/04/01 21:58",794
"56","2014/04/01 22:03",519
"57","2014/04/01 22:08",959
"58","2014/04/01 22:13",462
"59","2014/04/01 22:18",526
"60","2014/04/01 22:23",461
"61","2014/04/01 22:28",451
"62","2014/04/01 22:33",560
"63","2014/04/01 22:38",535
"64","2014/04/01 22:43",452
"65","2014/04/01 22:48",420
"66","2014/04/01 22:53",433
"67","2014/04/01 22:58",521
"68","2014/04/01 23:03",507
"69","2014/04/01 23:08",621
"70","2014/04/01 23:13",599
"71","2014/04/01 23:18",867
"72","2014/04/01 23:23",651
"73","2014/04/01 23:28",520
"74","2014/04/01 23:33",645
"75","2014/04/01 23:38",433
"76","2014/04/01 23:43",586
"77","2014/04/01 23:48",517
"78","2014/04/01 23:53",506
"79","2014/04/01 23:58",535
"80","2014/04/02 00:03",568
"81","2014/04/02 00:08",544
"82","2014/04/02 00:13",688
"83","2014/04/02 00:18",553
"84","2014/04/02 00:23",574
"85","2014/04/02 00:28",578
"86","2014/04/02 00:33",605
"87","2014/04/02 00:38",539
"88","2014/04/02 00:43",572
"89","2014/04/02 00:48",492
"90","2014/04/02 00:53",594
"91","2014/04/02 00:58",466
"92","2014/04/02 01:03",500
"93","2014/04/02 01:08",486
"94","2014/04/02 01:13",620
"95","2014/04/02 01:18",578
"96","2014/04/02 01:23",425
