LDEV_TransRate_X531-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:02:E4 X"
"1","2014/04/01 17:28",20
"2","2014/04/01 17:33",22
"3","2014/04/01 17:38",18
"4","2014/04/01 17:43",26
"5","2014/04/01 17:48",28
"6","2014/04/01 17:53",28
"7","2014/04/01 17:58",18
"8","2014/04/01 18:03",39
"9","2014/04/01 18:08",20
"10","2014/04/01 18:13",19
"11","2014/04/01 18:18",20
"12","2014/04/01 18:23",21
"13","2014/04/01 18:28",19
"14","2014/04/01 18:33",21
"15","2014/04/01 18:38",19
"16","2014/04/01 18:43",29
"17","2014/04/01 18:48",20
"18","2014/04/01 18:53",23
"19","2014/04/01 18:58",22
"20","2014/04/01 19:03",38
"21","2014/04/01 19:08",20
"22","2014/04/01 19:13",18
"23","2014/04/01 19:18",25
"24","2014/04/01 19:23",23
"25","2014/04/01 19:28",19
"26","2014/04/01 19:33",22
"27","2014/04/01 19:38",19
"28","2014/04/01 19:43",25
"29","2014/04/01 19:48",19
"30","2014/04/01 19:53",21
"31","2014/04/01 19:58",19
"32","2014/04/01 20:03",38
"33","2014/04/01 20:08",21
"34","2014/04/01 20:13",19
"35","2014/04/01 20:18",18
"36","2014/04/01 20:23",22
"37","2014/04/01 20:28",21
"38","2014/04/01 20:33",19
"39","2014/04/01 20:38",19
"40","2014/04/01 20:43",19
"41","2014/04/01 20:48",20
"42","2014/04/01 20:53",22
"43","2014/04/01 20:58",19
"44","2014/04/01 21:03",38
"45","2014/04/01 21:08",17
"46","2014/04/01 21:13",21
"47","2014/04/01 21:18",21
"48","2014/04/01 21:23",19
"49","2014/04/01 21:28",19
"50","2014/04/01 21:33",19
"51","2014/04/01 21:38",20
"52","2014/04/01 21:43",25
"53","2014/04/01 21:48",25
"54","2014/04/01 21:53",25
"55","2014/04/01 21:58",18
"56","2014/04/01 22:03",40
"57","2014/04/01 22:08",19
"58","2014/04/01 22:13",19
"59","2014/04/01 22:18",17
"60","2014/04/01 22:23",20
"61","2014/04/01 22:28",20
"62","2014/04/01 22:33",23
"63","2014/04/01 22:38",19
"64","2014/04/01 22:43",25
"65","2014/04/01 22:48",22
"66","2014/04/01 22:53",24
"67","2014/04/01 22:58",22
"68","2014/04/01 23:03",39
"69","2014/04/01 23:08",17
"70","2014/04/01 23:13",20
"71","2014/04/01 23:18",22
"72","2014/04/01 23:23",21
"73","2014/04/01 23:28",17
"74","2014/04/01 23:33",21
"75","2014/04/01 23:38",20
"76","2014/04/01 23:43",21
"77","2014/04/01 23:48",21
"78","2014/04/01 23:53",20
"79","2014/04/01 23:58",19
"80","2014/04/02 00:03",41
"81","2014/04/02 00:08",19
"82","2014/04/02 00:13",17
"83","2014/04/02 00:18",196
"84","2014/04/02 00:23",1040
"85","2014/04/02 00:28",22
"86","2014/04/02 00:33",19
"87","2014/04/02 00:38",17
"88","2014/04/02 00:43",19
"89","2014/04/02 00:48",20
"90","2014/04/02 00:53",20
"91","2014/04/02 00:58",19
"92","2014/04/02 01:03",37
"93","2014/04/02 01:08",19
"94","2014/04/02 01:13",19
"95","2014/04/02 01:18",21
"96","2014/04/02 01:23",19
