LDEV_TransRate_X678-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:2E X"
"1","2014/04/01 17:28",324
"2","2014/04/01 17:33",179
"3","2014/04/01 17:38",118
"4","2014/04/01 17:43",169
"5","2014/04/01 17:48",70
"6","2014/04/01 17:53",151
"7","2014/04/01 17:58",99
"8","2014/04/01 18:03",178
"9","2014/04/01 18:08",96
"10","2014/04/01 18:13",160
"11","2014/04/01 18:18",127
"12","2014/04/01 18:23",273
"13","2014/04/01 18:28",299
"14","2014/04/01 18:33",256
"15","2014/04/01 18:38",270
"16","2014/04/01 18:43",191
"17","2014/04/01 18:48",137
"18","2014/04/01 18:53",188
"19","2014/04/01 18:58",164
"20","2014/04/01 19:03",185
"21","2014/04/01 19:08",221
"22","2014/04/01 19:13",285
"23","2014/04/01 19:18",189
"24","2014/04/01 19:23",210
"25","2014/04/01 19:28",267
"26","2014/04/01 19:33",261
"27","2014/04/01 19:38",290
"28","2014/04/01 19:43",2931
"29","2014/04/01 19:48",1394
"30","2014/04/01 19:53",1287
"31","2014/04/01 19:58",601
"32","2014/04/01 20:03",562
"33","2014/04/01 20:08",372
"34","2014/04/01 20:13",318
"35","2014/04/01 20:18",297
"36","2014/04/01 20:23",310
"37","2014/04/01 20:28",433
"38","2014/04/01 20:33",468
"39","2014/04/01 20:38",299
"40","2014/04/01 20:43",263
"41","2014/04/01 20:48",296
"42","2014/04/01 20:53",272
"43","2014/04/01 20:58",524
"44","2014/04/01 21:03",546
"45","2014/04/01 21:08",479
"46","2014/04/01 21:13",469
"47","2014/04/01 21:18",748
"48","2014/04/01 21:23",784
"49","2014/04/01 21:28",631
"50","2014/04/01 21:33",491
"51","2014/04/01 21:38",280
"52","2014/04/01 21:43",343
"53","2014/04/01 21:48",286
"54","2014/04/01 21:53",307
"55","2014/04/01 21:58",742
"56","2014/04/01 22:03",514
"57","2014/04/01 22:08",903
"58","2014/04/01 22:13",432
"59","2014/04/01 22:18",490
"60","2014/04/01 22:23",443
"61","2014/04/01 22:28",469
"62","2014/04/01 22:33",518
"63","2014/04/01 22:38",523
"64","2014/04/01 22:43",418
"65","2014/04/01 22:48",381
"66","2014/04/01 22:53",389
"67","2014/04/01 22:58",494
"68","2014/04/01 23:03",623
"69","2014/04/01 23:08",597
"70","2014/04/01 23:13",541
"71","2014/04/01 23:18",826
"72","2014/04/01 23:23",714
"73","2014/04/01 23:28",553
"74","2014/04/01 23:33",454
"75","2014/04/01 23:38",516
"76","2014/04/01 23:43",518
"77","2014/04/01 23:48",508
"78","2014/04/01 23:53",510
"79","2014/04/01 23:58",502
"80","2014/04/02 00:03",555
"81","2014/04/02 00:08",512
"82","2014/04/02 00:13",600
"83","2014/04/02 00:18",526
"84","2014/04/02 00:23",582
"85","2014/04/02 00:28",513
"86","2014/04/02 00:33",690
"87","2014/04/02 00:38",551
"88","2014/04/02 00:43",538
"89","2014/04/02 00:48",509
"90","2014/04/02 00:53",518
"91","2014/04/02 00:58",508
"92","2014/04/02 01:03",462
"93","2014/04/02 01:08",466
"94","2014/04/02 01:13",593
"95","2014/04/02 01:18",570
"96","2014/04/02 01:23",362
