LDEV_TransRate_X671-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:6B X"
"1","2014/04/01 17:28",353
"2","2014/04/01 17:33",169
"3","2014/04/01 17:38",100
"4","2014/04/01 17:43",171
"5","2014/04/01 17:48",53
"6","2014/04/01 17:53",126
"7","2014/04/01 17:58",83
"8","2014/04/01 18:03",172
"9","2014/04/01 18:08",108
"10","2014/04/01 18:13",146
"11","2014/04/01 18:18",113
"12","2014/04/01 18:23",203
"13","2014/04/01 18:28",260
"14","2014/04/01 18:33",203
"15","2014/04/01 18:38",268
"16","2014/04/01 18:43",185
"17","2014/04/01 18:48",94
"18","2014/04/01 18:53",145
"19","2014/04/01 18:58",104
"20","2014/04/01 19:03",162
"21","2014/04/01 19:08",168
"22","2014/04/01 19:13",271
"23","2014/04/01 19:18",168
"24","2014/04/01 19:23",209
"25","2014/04/01 19:28",218
"26","2014/04/01 19:33",228
"27","2014/04/01 19:38",307
"28","2014/04/01 19:43",2951
"29","2014/04/01 19:48",1398
"30","2014/04/01 19:53",1289
"31","2014/04/01 19:58",632
"32","2014/04/01 20:03",547
"33","2014/04/01 20:08",545
"34","2014/04/01 20:13",348
"35","2014/04/01 20:18",320
"36","2014/04/01 20:23",307
"37","2014/04/01 20:28",463
"38","2014/04/01 20:33",433
"39","2014/04/01 20:38",256
"40","2014/04/01 20:43",321
"41","2014/04/01 20:48",261
"42","2014/04/01 20:53",228
"43","2014/04/01 20:58",525
"44","2014/04/01 21:03",513
"45","2014/04/01 21:08",493
"46","2014/04/01 21:13",479
"47","2014/04/01 21:18",709
"48","2014/04/01 21:23",782
"49","2014/04/01 21:28",700
"50","2014/04/01 21:33",466
"51","2014/04/01 21:38",308
"52","2014/04/01 21:43",343
"53","2014/04/01 21:48",269
"54","2014/04/01 21:53",322
"55","2014/04/01 21:58",666
"56","2014/04/01 22:03",527
"57","2014/04/01 22:08",851
"58","2014/04/01 22:13",459
"59","2014/04/01 22:18",485
"60","2014/04/01 22:23",439
"61","2014/04/01 22:28",477
"62","2014/04/01 22:33",487
"63","2014/04/01 22:38",496
"64","2014/04/01 22:43",398
"65","2014/04/01 22:48",476
"66","2014/04/01 22:53",450
"67","2014/04/01 22:58",468
"68","2014/04/01 23:03",522
"69","2014/04/01 23:08",810
"70","2014/04/01 23:13",541
"71","2014/04/01 23:18",891
"72","2014/04/01 23:23",698
"73","2014/04/01 23:28",503
"74","2014/04/01 23:33",514
"75","2014/04/01 23:38",422
"76","2014/04/01 23:43",549
"77","2014/04/01 23:48",565
"78","2014/04/01 23:53",570
"79","2014/04/01 23:58",494
"80","2014/04/02 00:03",543
"81","2014/04/02 00:08",541
"82","2014/04/02 00:13",551
"83","2014/04/02 00:18",558
"84","2014/04/02 00:23",566
"85","2014/04/02 00:28",609
"86","2014/04/02 00:33",711
"87","2014/04/02 00:38",490
"88","2014/04/02 00:43",580
"89","2014/04/02 00:48",526
"90","2014/04/02 00:53",482
"91","2014/04/02 00:58",491
"92","2014/04/02 01:03",447
"93","2014/04/02 01:08",496
"94","2014/04/02 01:13",570
"95","2014/04/02 01:18",587
"96","2014/04/02 01:23",370
