LDEV_TransRate_X765-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:0D X"
"1","2014/04/01 17:28",383
"2","2014/04/01 17:33",187
"3","2014/04/01 17:38",131
"4","2014/04/01 17:43",155
"5","2014/04/01 17:48",86
"6","2014/04/01 17:53",138
"7","2014/04/01 17:58",87
"8","2014/04/01 18:03",173
"9","2014/04/01 18:08",97
"10","2014/04/01 18:13",134
"11","2014/04/01 18:18",156
"12","2014/04/01 18:23",211
"13","2014/04/01 18:28",333
"14","2014/04/01 18:33",251
"15","2014/04/01 18:38",341
"16","2014/04/01 18:43",175
"17","2014/04/01 18:48",128
"18","2014/04/01 18:53",156
"19","2014/04/01 18:58",129
"20","2014/04/01 19:03",149
"21","2014/04/01 19:08",172
"22","2014/04/01 19:13",340
"23","2014/04/01 19:18",175
"24","2014/04/01 19:23",203
"25","2014/04/01 19:28",237
"26","2014/04/01 19:33",246
"27","2014/04/01 19:38",263
"28","2014/04/01 19:43",3056
"29","2014/04/01 19:48",1447
"30","2014/04/01 19:53",1193
"31","2014/04/01 19:58",631
"32","2014/04/01 20:03",519
"33","2014/04/01 20:08",493
"34","2014/04/01 20:13",389
"35","2014/04/01 20:18",288
"36","2014/04/01 20:23",294
"37","2014/04/01 20:28",375
"38","2014/04/01 20:33",468
"39","2014/04/01 20:38",267
"40","2014/04/01 20:43",315
"41","2014/04/01 20:48",283
"42","2014/04/01 20:53",218
"43","2014/04/01 20:58",520
"44","2014/04/01 21:03",488
"45","2014/04/01 21:08",437
"46","2014/04/01 21:13",629
"47","2014/04/01 21:18",754
"48","2014/04/01 21:23",815
"49","2014/04/01 21:28",628
"50","2014/04/01 21:33",499
"51","2014/04/01 21:38",337
"52","2014/04/01 21:43",357
"53","2014/04/01 21:48",314
"54","2014/04/01 21:53",281
"55","2014/04/01 21:58",749
"56","2014/04/01 22:03",515
"57","2014/04/01 22:08",860
"58","2014/04/01 22:13",417
"59","2014/04/01 22:18",489
"60","2014/04/01 22:23",476
"61","2014/04/01 22:28",493
"62","2014/04/01 22:33",548
"63","2014/04/01 22:38",497
"64","2014/04/01 22:43",449
"65","2014/04/01 22:48",498
"66","2014/04/01 22:53",438
"67","2014/04/01 22:58",485
"68","2014/04/01 23:03",533
"69","2014/04/01 23:08",647
"70","2014/04/01 23:13",629
"71","2014/04/01 23:18",907
"72","2014/04/01 23:23",671
"73","2014/04/01 23:28",503
"74","2014/04/01 23:33",482
"75","2014/04/01 23:38",471
"76","2014/04/01 23:43",579
"77","2014/04/01 23:48",576
"78","2014/04/01 23:53",553
"79","2014/04/01 23:58",573
"80","2014/04/02 00:03",636
"81","2014/04/02 00:08",524
"82","2014/04/02 00:13",578
"83","2014/04/02 00:18",527
"84","2014/04/02 00:23",586
"85","2014/04/02 00:28",605
"86","2014/04/02 00:33",602
"87","2014/04/02 00:38",536
"88","2014/04/02 00:43",548
"89","2014/04/02 00:48",527
"90","2014/04/02 00:53",545
"91","2014/04/02 00:58",516
"92","2014/04/02 01:03",460
"93","2014/04/02 01:08",487
"94","2014/04/02 01:13",693
"95","2014/04/02 01:18",621
"96","2014/04/02 01:23",368
