LDEV_TransRate_X698-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:2C X"
"1","2014/04/01 17:28",360
"2","2014/04/01 17:33",163
"3","2014/04/01 17:38",117
"4","2014/04/01 17:43",132
"5","2014/04/01 17:48",59
"6","2014/04/01 17:53",151
"7","2014/04/01 17:58",81
"8","2014/04/01 18:03",158
"9","2014/04/01 18:08",119
"10","2014/04/01 18:13",134
"11","2014/04/01 18:18",114
"12","2014/04/01 18:23",218
"13","2014/04/01 18:28",318
"14","2014/04/01 18:33",255
"15","2014/04/01 18:38",362
"16","2014/04/01 18:43",193
"17","2014/04/01 18:48",119
"18","2014/04/01 18:53",192
"19","2014/04/01 18:58",113
"20","2014/04/01 19:03",137
"21","2014/04/01 19:08",187
"22","2014/04/01 19:13",282
"23","2014/04/01 19:18",178
"24","2014/04/01 19:23",199
"25","2014/04/01 19:28",226
"26","2014/04/01 19:33",212
"27","2014/04/01 19:38",318
"28","2014/04/01 19:43",3086
"29","2014/04/01 19:48",1458
"30","2014/04/01 19:53",1285
"31","2014/04/01 19:58",711
"32","2014/04/01 20:03",557
"33","2014/04/01 20:08",461
"34","2014/04/01 20:13",383
"35","2014/04/01 20:18",274
"36","2014/04/01 20:23",352
"37","2014/04/01 20:28",447
"38","2014/04/01 20:33",443
"39","2014/04/01 20:38",275
"40","2014/04/01 20:43",340
"41","2014/04/01 20:48",264
"42","2014/04/01 20:53",266
"43","2014/04/01 20:58",525
"44","2014/04/01 21:03",541
"45","2014/04/01 21:08",442
"46","2014/04/01 21:13",534
"47","2014/04/01 21:18",764
"48","2014/04/01 21:23",781
"49","2014/04/01 21:28",686
"50","2014/04/01 21:33",445
"51","2014/04/01 21:38",289
"52","2014/04/01 21:43",366
"53","2014/04/01 21:48",255
"54","2014/04/01 21:53",348
"55","2014/04/01 21:58",770
"56","2014/04/01 22:03",565
"57","2014/04/01 22:08",891
"58","2014/04/01 22:13",438
"59","2014/04/01 22:18",412
"60","2014/04/01 22:23",442
"61","2014/04/01 22:28",411
"62","2014/04/01 22:33",556
"63","2014/04/01 22:38",468
"64","2014/04/01 22:43",417
"65","2014/04/01 22:48",465
"66","2014/04/01 22:53",368
"67","2014/04/01 22:58",494
"68","2014/04/01 23:03",513
"69","2014/04/01 23:08",608
"70","2014/04/01 23:13",486
"71","2014/04/01 23:18",927
"72","2014/04/01 23:23",672
"73","2014/04/01 23:28",514
"74","2014/04/01 23:33",426
"75","2014/04/01 23:38",426
"76","2014/04/01 23:43",525
"77","2014/04/01 23:48",579
"78","2014/04/01 23:53",519
"79","2014/04/01 23:58",521
"80","2014/04/02 00:03",535
"81","2014/04/02 00:08",561
"82","2014/04/02 00:13",599
"83","2014/04/02 00:18",548
"84","2014/04/02 00:23",543
"85","2014/04/02 00:28",539
"86","2014/04/02 00:33",616
"87","2014/04/02 00:38",513
"88","2014/04/02 00:43",558
"89","2014/04/02 00:48",463
"90","2014/04/02 00:53",530
"91","2014/04/02 00:58",455
"92","2014/04/02 01:03",416
"93","2014/04/02 01:08",459
"94","2014/04/02 01:13",536
"95","2014/04/02 01:18",511
"96","2014/04/02 01:23",364
