LDEV_TransRate_X830-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:21:10 X"
"1","2014/04/01 17:28",199
"2","2014/04/01 17:33",332
"3","2014/04/01 17:38",361
"4","2014/04/01 17:43",186
"5","2014/04/01 17:48",274
"6","2014/04/01 17:53",168
"7","2014/04/01 17:58",149
"8","2014/04/01 18:03",196
"9","2014/04/01 18:08",374
"10","2014/04/01 18:13",236
"11","2014/04/01 18:18",157
"12","2014/04/01 18:23",183
"13","2014/04/01 18:28",237
"14","2014/04/01 18:33",142
"15","2014/04/01 18:38",387
"16","2014/04/01 18:43",298
"17","2014/04/01 18:48",237
"18","2014/04/01 18:53",191
"19","2014/04/01 18:58",139
"20","2014/04/01 19:03",250
"21","2014/04/01 19:08",240
"22","2014/04/01 19:13",143
"23","2014/04/01 19:18",134
"24","2014/04/01 19:23",150
"25","2014/04/01 19:28",163
"26","2014/04/01 19:33",333
"27","2014/04/01 19:38",239
"28","2014/04/01 19:43",141
"29","2014/04/01 19:48",165
"30","2014/04/01 19:53",156
"31","2014/04/01 19:58",157
"32","2014/04/01 20:03",296
"33","2014/04/01 20:08",288
"34","2014/04/01 20:13",350
"35","2014/04/01 20:18",193
"36","2014/04/01 20:23",228
"37","2014/04/01 20:28",205
"38","2014/04/01 20:33",236
"39","2014/04/01 20:38",273
"40","2014/04/01 20:43",191
"41","2014/04/01 20:48",174
"42","2014/04/01 20:53",167
"43","2014/04/01 20:58",135
"44","2014/04/01 21:03",129
"45","2014/04/01 21:08",221
"46","2014/04/01 21:13",87
"47","2014/04/01 21:18",121
"48","2014/04/01 21:23",61
"49","2014/04/01 21:28",105
"50","2014/04/01 21:33",238
"51","2014/04/01 21:38",239
"52","2014/04/01 21:43",174
"53","2014/04/01 21:48",266
"54","2014/04/01 21:53",247
"55","2014/04/01 21:58",41
"56","2014/04/01 22:03",384
"57","2014/04/01 22:08",2568
"58","2014/04/01 22:13",1798
"59","2014/04/01 22:18",147
"60","2014/04/01 22:23",134
"61","2014/04/01 22:28",69
"62","2014/04/01 22:33",93
"63","2014/04/01 22:38",309
"64","2014/04/01 22:43",223
"65","2014/04/01 22:48",232
"66","2014/04/01 22:53",252
"67","2014/04/01 22:58",232
"68","2014/04/01 23:03",247
"69","2014/04/01 23:08",291
"70","2014/04/01 23:13",232
"71","2014/04/01 23:18",256
"72","2014/04/01 23:23",253
"73","2014/04/01 23:28",257
"74","2014/04/01 23:33",265
"75","2014/04/01 23:38",310
"76","2014/04/01 23:43",252
"77","2014/04/01 23:48",286
"78","2014/04/01 23:53",273
"79","2014/04/01 23:58",267
"80","2014/04/02 00:03",263
"81","2014/04/02 00:08",342
"82","2014/04/02 00:13",254
"83","2014/04/02 00:18",216
"84","2014/04/02 00:23",270
"85","2014/04/02 00:28",255
"86","2014/04/02 00:33",277
"87","2014/04/02 00:38",357
"88","2014/04/02 00:43",253
"89","2014/04/02 00:48",262
"90","2014/04/02 00:53",275
"91","2014/04/02 00:58",254
"92","2014/04/02 01:03",261
"93","2014/04/02 01:08",317
"94","2014/04/02 01:13",253
"95","2014/04/02 01:18",262
"96","2014/04/02 01:23",258
