LDEV_TransRate_X306-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:20:3C X"
"1","2014/04/01 17:28",563
"2","2014/04/01 17:33",442
"3","2014/04/01 17:38",437
"4","2014/04/01 17:43",498
"5","2014/04/01 17:48",332
"6","2014/04/01 17:53",293
"7","2014/04/01 17:58",508
"8","2014/04/01 18:03",385
"9","2014/04/01 18:08",931
"10","2014/04/01 18:13",704
"11","2014/04/01 18:18",276
"12","2014/04/01 18:23",384
"13","2014/04/01 18:28",840
"14","2014/04/01 18:33",276
"15","2014/04/01 18:38",717
"16","2014/04/01 18:43",964
"17","2014/04/01 18:48",424
"18","2014/04/01 18:53",580
"19","2014/04/01 18:58",436
"20","2014/04/01 19:03",689
"21","2014/04/01 19:08",355
"22","2014/04/01 19:13",556
"23","2014/04/01 19:18",145
"24","2014/04/01 19:23",334
"25","2014/04/01 19:28",474
"26","2014/04/01 19:33",856
"27","2014/04/01 19:38",179
"28","2014/04/01 19:43",587
"29","2014/04/01 19:48",276
"30","2014/04/01 19:53",225
"31","2014/04/01 19:58",708
"32","2014/04/01 20:03",769
"33","2014/04/01 20:08",147
"34","2014/04/01 20:13",1309
"35","2014/04/01 20:18",269
"36","2014/04/01 20:23",542
"37","2014/04/01 20:28",625
"38","2014/04/01 20:33",486
"39","2014/04/01 20:38",271
"40","2014/04/01 20:43",529
"41","2014/04/01 20:48",396
"42","2014/04/01 20:53",494
"43","2014/04/01 20:58",666
"44","2014/04/01 21:03",215
"45","2014/04/01 21:08",291
"46","2014/04/01 21:13",380
"47","2014/04/01 21:18",273
"48","2014/04/01 21:23",20
"49","2014/04/01 21:28",522
"50","2014/04/01 21:33",245
"51","2014/04/01 21:38",150
"52","2014/04/01 21:43",245
"53","2014/04/01 21:48",378
"54","2014/04/01 21:53",245
"55","2014/04/01 21:58",375
"56","2014/04/01 22:03",998
"57","2014/04/01 22:08",877
"58","2014/04/01 22:13",826
"59","2014/04/01 22:18",300
"60","2014/04/01 22:23",525
"61","2014/04/01 22:28",389
"62","2014/04/01 22:33",1462
"63","2014/04/01 22:38",1542
"64","2014/04/01 22:43",2081
"65","2014/04/01 22:48",1746
"66","2014/04/01 22:53",2633
"67","2014/04/01 22:58",2649
"68","2014/04/01 23:03",2827
"69","2014/04/01 23:08",4250
"70","2014/04/01 23:13",3858
"71","2014/04/01 23:18",3488
"72","2014/04/01 23:23",3087
"73","2014/04/01 23:28",3374
"74","2014/04/01 23:33",3143
"75","2014/04/01 23:38",3957
"76","2014/04/01 23:43",4398
"77","2014/04/01 23:48",4284
"78","2014/04/01 23:53",4083
"79","2014/04/01 23:58",3570
"80","2014/04/02 00:03",2859
"81","2014/04/02 00:08",3966
"82","2014/04/02 00:13",3438
"83","2014/04/02 00:18",3248
"84","2014/04/02 00:23",3599
"85","2014/04/02 00:28",2967
"86","2014/04/02 00:33",3115
"87","2014/04/02 00:38",3080
"88","2014/04/02 00:43",3425
"89","2014/04/02 00:48",3020
"90","2014/04/02 00:53",2865
"91","2014/04/02 00:58",3587
"92","2014/04/02 01:03",3477
"93","2014/04/02 01:08",3394
"94","2014/04/02 01:13",4083
"95","2014/04/02 01:18",3516
"96","2014/04/02 01:23",3478
