LDEV_TransRate_X465-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:64 X"
"1","2014/04/01 17:28",339
"2","2014/04/01 17:33",283
"3","2014/04/01 17:38",97
"4","2014/04/01 17:43",169
"5","2014/04/01 17:48",89
"6","2014/04/01 17:53",142
"7","2014/04/01 17:58",82
"8","2014/04/01 18:03",174
"9","2014/04/01 18:08",115
"10","2014/04/01 18:13",167
"11","2014/04/01 18:18",125
"12","2014/04/01 18:23",261
"13","2014/04/01 18:28",298
"14","2014/04/01 18:33",279
"15","2014/04/01 18:38",273
"16","2014/04/01 18:43",189
"17","2014/04/01 18:48",143
"18","2014/04/01 18:53",149
"19","2014/04/01 18:58",127
"20","2014/04/01 19:03",147
"21","2014/04/01 19:08",146
"22","2014/04/01 19:13",305
"23","2014/04/01 19:18",151
"24","2014/04/01 19:23",184
"25","2014/04/01 19:28",274
"26","2014/04/01 19:33",385
"27","2014/04/01 19:38",318
"28","2014/04/01 19:43",2972
"29","2014/04/01 19:48",1448
"30","2014/04/01 19:53",1254
"31","2014/04/01 19:58",657
"32","2014/04/01 20:03",550
"33","2014/04/01 20:08",488
"34","2014/04/01 20:13",394
"35","2014/04/01 20:18",277
"36","2014/04/01 20:23",362
"37","2014/04/01 20:28",425
"38","2014/04/01 20:33",421
"39","2014/04/01 20:38",268
"40","2014/04/01 20:43",290
"41","2014/04/01 20:48",285
"42","2014/04/01 20:53",273
"43","2014/04/01 20:58",503
"44","2014/04/01 21:03",462
"45","2014/04/01 21:08",487
"46","2014/04/01 21:13",496
"47","2014/04/01 21:18",778
"48","2014/04/01 21:23",772
"49","2014/04/01 21:28",659
"50","2014/04/01 21:33",693
"51","2014/04/01 21:38",305
"52","2014/04/01 21:43",346
"53","2014/04/01 21:48",287
"54","2014/04/01 21:53",375
"55","2014/04/01 21:58",727
"56","2014/04/01 22:03",634
"57","2014/04/01 22:08",956
"58","2014/04/01 22:13",455
"59","2014/04/01 22:18",494
"60","2014/04/01 22:23",492
"61","2014/04/01 22:28",459
"62","2014/04/01 22:33",575
"63","2014/04/01 22:38",532
"64","2014/04/01 22:43",450
"65","2014/04/01 22:48",384
"66","2014/04/01 22:53",435
"67","2014/04/01 22:58",450
"68","2014/04/01 23:03",535
"69","2014/04/01 23:08",605
"70","2014/04/01 23:13",499
"71","2014/04/01 23:18",820
"72","2014/04/01 23:23",651
"73","2014/04/01 23:28",493
"74","2014/04/01 23:33",554
"75","2014/04/01 23:38",459
"76","2014/04/01 23:43",495
"77","2014/04/01 23:48",514
"78","2014/04/01 23:53",580
"79","2014/04/01 23:58",485
"80","2014/04/02 00:03",588
"81","2014/04/02 00:08",544
"82","2014/04/02 00:13",575
"83","2014/04/02 00:18",551
"84","2014/04/02 00:23",552
"85","2014/04/02 00:28",550
"86","2014/04/02 00:33",672
"87","2014/04/02 00:38",523
"88","2014/04/02 00:43",479
"89","2014/04/02 00:48",543
"90","2014/04/02 00:53",539
"91","2014/04/02 00:58",423
"92","2014/04/02 01:03",448
"93","2014/04/02 01:08",470
"94","2014/04/02 01:13",579
"95","2014/04/02 01:18",576
"96","2014/04/02 01:23",385
