LDEV_TransRate_X847-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:21:1E X"
"1","2014/04/01 17:28",4625
"2","2014/04/01 17:33",9011
"3","2014/04/01 17:38",6667
"4","2014/04/01 17:43",4984
"5","2014/04/01 17:48",5425
"6","2014/04/01 17:53",5241
"7","2014/04/01 17:58",6428
"8","2014/04/01 18:03",6915
"9","2014/04/01 18:08",12670
"10","2014/04/01 18:13",10056
"11","2014/04/01 18:18",5358
"12","2014/04/01 18:23",6860
"13","2014/04/01 18:28",9165
"14","2014/04/01 18:33",6654
"15","2014/04/01 18:38",13327
"16","2014/04/01 18:43",11558
"17","2014/04/01 18:48",6602
"18","2014/04/01 18:53",8107
"19","2014/04/01 18:58",6241
"20","2014/04/01 19:03",10818
"21","2014/04/01 19:08",5163
"22","2014/04/01 19:13",5498
"23","2014/04/01 19:18",4163
"24","2014/04/01 19:23",5289
"25","2014/04/01 19:28",5688
"26","2014/04/01 19:33",14034
"27","2014/04/01 19:38",3266
"28","2014/04/01 19:43",6542
"29","2014/04/01 19:48",5351
"30","2014/04/01 19:53",4158
"31","2014/04/01 19:58",6782
"32","2014/04/01 20:03",13584
"33","2014/04/01 20:08",4999
"34","2014/04/01 20:13",17305
"35","2014/04/01 20:18",5342
"36","2014/04/01 20:23",9486
"37","2014/04/01 20:28",6977
"38","2014/04/01 20:33",8798
"39","2014/04/01 20:38",4585
"40","2014/04/01 20:43",5215
"41","2014/04/01 20:48",4869
"42","2014/04/01 20:53",6389
"43","2014/04/01 20:58",5564
"44","2014/04/01 21:03",4475
"45","2014/04/01 21:08",4901
"46","2014/04/01 21:13",3986
"47","2014/04/01 21:18",4504
"48","2014/04/01 21:23",904
"49","2014/04/01 21:28",2876
"50","2014/04/01 21:33",3817
"51","2014/04/01 21:38",2456
"52","2014/04/01 21:43",2927
"53","2014/04/01 21:48",4602
"54","2014/04/01 21:53",3646
"55","2014/04/01 21:58",1751
"56","2014/04/01 22:03",11279
"57","2014/04/01 22:08",10503
"58","2014/04/01 22:13",7209
"59","2014/04/01 22:18",3636
"60","2014/04/01 22:23",5734
"61","2014/04/01 22:28",2161
"62","2014/04/01 22:33",16927
"63","2014/04/01 22:38",19297
"64","2014/04/01 22:43",21234
"65","2014/04/01 22:48",20295
"66","2014/04/01 22:53",29748
"67","2014/04/01 22:58",29249
"68","2014/04/01 23:03",35008
"69","2014/04/01 23:08",49854
"70","2014/04/01 23:13",43288
"71","2014/04/01 23:18",40398
"72","2014/04/01 23:23",37469
"73","2014/04/01 23:28",37766
"74","2014/04/01 23:33",37524
"75","2014/04/01 23:38",46453
"76","2014/04/01 23:43",49140
"77","2014/04/01 23:48",50990
"78","2014/04/01 23:53",48376
"79","2014/04/01 23:58",40343
"80","2014/04/02 00:03",34048
"81","2014/04/02 00:08",46937
"82","2014/04/02 00:13",37537
"83","2014/04/02 00:18",39549
"84","2014/04/02 00:23",41825
"85","2014/04/02 00:28",33469
"86","2014/04/02 00:33",35787
"87","2014/04/02 00:38",37126
"88","2014/04/02 00:43",37545
"89","2014/04/02 00:48",35685
"90","2014/04/02 00:53",34142
"91","2014/04/02 00:58",39239
"92","2014/04/02 01:03",41473
"93","2014/04/02 01:08",40238
"94","2014/04/02 01:13",45819
"95","2014/04/02 01:18",42539
"96","2014/04/02 01:23",41095
