LDEV_TransRate_X83-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:05:2C X"
"1","2014/04/01 17:28",19
"2","2014/04/01 17:33",4140
"3","2014/04/01 17:38",2548
"4","2014/04/01 17:43",3823
"5","2014/04/01 17:48",2939
"6","2014/04/01 17:53",2543
"7","2014/04/01 17:58",1168
"8","2014/04/01 18:03",5902
"9","2014/04/01 18:08",4647
"10","2014/04/01 18:13",3263
"11","2014/04/01 18:18",3264
"12","2014/04/01 18:23",5423
"13","2014/04/01 18:28",4417
"14","2014/04/01 18:33",3038
"15","2014/04/01 18:38",1013
"16","2014/04/01 18:43",1372
"17","2014/04/01 18:48",2598
"18","2014/04/01 18:53",1907
"19","2014/04/01 18:58",4099
"20","2014/04/01 19:03",3967
"21","2014/04/01 19:08",1752
"22","2014/04/01 19:13",1034
"23","2014/04/01 19:18",3804
"24","2014/04/01 19:23",751
"25","2014/04/01 19:28",735
"26","2014/04/01 19:33",1706
"27","2014/04/01 19:38",3629
"28","2014/04/01 19:43",3002
"29","2014/04/01 19:48",1673
"30","2014/04/01 19:53",4435
"31","2014/04/01 19:58",1457
"32","2014/04/01 20:03",895
"33","2014/04/01 20:08",2177
"34","2014/04/01 20:13",1938
"35","2014/04/01 20:18",3442
"36","2014/04/01 20:23",1794
"37","2014/04/01 20:28",1002
"38","2014/04/01 20:33",360
"39","2014/04/01 20:38",3171
"40","2014/04/01 20:43",2800
"41","2014/04/01 20:48",2190
"42","2014/04/01 20:53",1114
"43","2014/04/01 20:58",932
"44","2014/04/01 21:03",799
"45","2014/04/01 21:08",754
"46","2014/04/01 21:13",330
"47","2014/04/01 21:18",2447
"48","2014/04/01 21:23",103
"49","2014/04/01 21:28",3143
"50","2014/04/01 21:33",314
"51","2014/04/01 21:38",2009
"52","2014/04/01 21:43",3120
"53","2014/04/01 21:48",3945
"54","2014/04/01 21:53",1134
"55","2014/04/01 21:58",82
"56","2014/04/01 22:03",1148
"57","2014/04/01 22:08",739
"58","2014/04/01 22:13",14
"59","2014/04/01 22:18",1723
"60","2014/04/01 22:23",14
"61","2014/04/01 22:28",18
"62","2014/04/01 22:33",780
"63","2014/04/01 22:38",16
"64","2014/04/01 22:43",25
"65","2014/04/01 22:48",13
"66","2014/04/01 22:53",1064
"67","2014/04/01 22:58",3139
"68","2014/04/01 23:03",2089
"69","2014/04/01 23:08",2103
"70","2014/04/01 23:13",6415
"71","2014/04/01 23:18",3878
"72","2014/04/01 23:23",2194
"73","2014/04/01 23:28",83
"74","2014/04/01 23:33",35
"75","2014/04/01 23:38",67
"76","2014/04/01 23:43",2096
"77","2014/04/01 23:48",2584
"78","2014/04/01 23:53",266
"79","2014/04/01 23:58",2799
"80","2014/04/02 00:03",1420
"81","2014/04/02 00:08",20
"82","2014/04/02 00:13",23
"83","2014/04/02 00:18",740
"84","2014/04/02 00:23",87
"85","2014/04/02 00:28",14
"86","2014/04/02 00:33",230
"87","2014/04/02 00:38",513
"88","2014/04/02 00:43",23
"89","2014/04/02 00:48",508
"90","2014/04/02 00:53",251
"91","2014/04/02 00:58",22
"92","2014/04/02 01:03",435
"93","2014/04/02 01:08",35
"94","2014/04/02 01:13",15
"95","2014/04/02 01:18",1454
"96","2014/04/02 01:23",17
