LDEV_TransRate_X689-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:3A X"
"1","2014/04/01 17:28",325
"2","2014/04/01 17:33",159
"3","2014/04/01 17:38",106
"4","2014/04/01 17:43",158
"5","2014/04/01 17:48",83
"6","2014/04/01 17:53",120
"7","2014/04/01 17:58",79
"8","2014/04/01 18:03",157
"9","2014/04/01 18:08",103
"10","2014/04/01 18:13",143
"11","2014/04/01 18:18",120
"12","2014/04/01 18:23",222
"13","2014/04/01 18:28",296
"14","2014/04/01 18:33",252
"15","2014/04/01 18:38",317
"16","2014/04/01 18:43",163
"17","2014/04/01 18:48",138
"18","2014/04/01 18:53",184
"19","2014/04/01 18:58",145
"20","2014/04/01 19:03",200
"21","2014/04/01 19:08",238
"22","2014/04/01 19:13",342
"23","2014/04/01 19:18",148
"24","2014/04/01 19:23",199
"25","2014/04/01 19:28",284
"26","2014/04/01 19:33",263
"27","2014/04/01 19:38",273
"28","2014/04/01 19:43",3185
"29","2014/04/01 19:48",1470
"30","2014/04/01 19:53",1237
"31","2014/04/01 19:58",612
"32","2014/04/01 20:03",562
"33","2014/04/01 20:08",361
"34","2014/04/01 20:13",351
"35","2014/04/01 20:18",301
"36","2014/04/01 20:23",318
"37","2014/04/01 20:28",384
"38","2014/04/01 20:33",408
"39","2014/04/01 20:38",262
"40","2014/04/01 20:43",321
"41","2014/04/01 20:48",267
"42","2014/04/01 20:53",229
"43","2014/04/01 20:58",463
"44","2014/04/01 21:03",570
"45","2014/04/01 21:08",545
"46","2014/04/01 21:13",512
"47","2014/04/01 21:18",712
"48","2014/04/01 21:23",743
"49","2014/04/01 21:28",693
"50","2014/04/01 21:33",460
"51","2014/04/01 21:38",295
"52","2014/04/01 21:43",320
"53","2014/04/01 21:48",284
"54","2014/04/01 21:53",360
"55","2014/04/01 21:58",782
"56","2014/04/01 22:03",559
"57","2014/04/01 22:08",908
"58","2014/04/01 22:13",396
"59","2014/04/01 22:18",496
"60","2014/04/01 22:23",416
"61","2014/04/01 22:28",403
"62","2014/04/01 22:33",551
"63","2014/04/01 22:38",557
"64","2014/04/01 22:43",380
"65","2014/04/01 22:48",407
"66","2014/04/01 22:53",397
"67","2014/04/01 22:58",425
"68","2014/04/01 23:03",542
"69","2014/04/01 23:08",615
"70","2014/04/01 23:13",596
"71","2014/04/01 23:18",893
"72","2014/04/01 23:23",675
"73","2014/04/01 23:28",444
"74","2014/04/01 23:33",530
"75","2014/04/01 23:38",450
"76","2014/04/01 23:43",515
"77","2014/04/01 23:48",527
"78","2014/04/01 23:53",565
"79","2014/04/01 23:58",463
"80","2014/04/02 00:03",510
"81","2014/04/02 00:08",538
"82","2014/04/02 00:13",560
"83","2014/04/02 00:18",500
"84","2014/04/02 00:23",528
"85","2014/04/02 00:28",556
"86","2014/04/02 00:33",634
"87","2014/04/02 00:38",538
"88","2014/04/02 00:43",548
"89","2014/04/02 00:48",490
"90","2014/04/02 00:53",442
"91","2014/04/02 00:58",417
"92","2014/04/02 01:03",436
"93","2014/04/02 01:08",495
"94","2014/04/02 01:13",578
"95","2014/04/02 01:18",542
"96","2014/04/02 01:23",382
