LDEV_TransRate_X84-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:05:2D X"
"1","2014/04/01 17:28",102
"2","2014/04/01 17:33",4229
"3","2014/04/01 17:38",2648
"4","2014/04/01 17:43",3918
"5","2014/04/01 17:48",3037
"6","2014/04/01 17:53",2686
"7","2014/04/01 17:58",1244
"8","2014/04/01 18:03",5970
"9","2014/04/01 18:08",4665
"10","2014/04/01 18:13",3280
"11","2014/04/01 18:18",3297
"12","2014/04/01 18:23",5468
"13","2014/04/01 18:28",4443
"14","2014/04/01 18:33",3077
"15","2014/04/01 18:38",1020
"16","2014/04/01 18:43",1388
"17","2014/04/01 18:48",2761
"18","2014/04/01 18:53",1919
"19","2014/04/01 18:58",4121
"20","2014/04/01 19:03",4034
"21","2014/04/01 19:08",1840
"22","2014/04/01 19:13",1039
"23","2014/04/01 19:18",3905
"24","2014/04/01 19:23",757
"25","2014/04/01 19:28",742
"26","2014/04/01 19:33",1722
"27","2014/04/01 19:38",3666
"28","2014/04/01 19:43",3024
"29","2014/04/01 19:48",1679
"30","2014/04/01 19:53",4498
"31","2014/04/01 19:58",1469
"32","2014/04/01 20:03",922
"33","2014/04/01 20:08",2195
"34","2014/04/01 20:13",1964
"35","2014/04/01 20:18",3467
"36","2014/04/01 20:23",1816
"37","2014/04/01 20:28",1007
"38","2014/04/01 20:33",370
"39","2014/04/01 20:38",3198
"40","2014/04/01 20:43",2814
"41","2014/04/01 20:48",2209
"42","2014/04/01 20:53",1128
"43","2014/04/01 20:58",1050
"44","2014/04/01 21:03",829
"45","2014/04/01 21:08",769
"46","2014/04/01 21:13",348
"47","2014/04/01 21:18",2478
"48","2014/04/01 21:23",91
"49","2014/04/01 21:28",3182
"50","2014/04/01 21:33",352
"51","2014/04/01 21:38",2058
"52","2014/04/01 21:43",3135
"53","2014/04/01 21:48",3976
"54","2014/04/01 21:53",1182
"55","2014/04/01 21:58",129
"56","2014/04/01 22:03",1159
"57","2014/04/01 22:08",744
"58","2014/04/01 22:13",32
"59","2014/04/01 22:18",1756
"60","2014/04/01 22:23",28
"61","2014/04/01 22:28",26
"62","2014/04/01 22:33",811
"63","2014/04/01 22:38",29
"64","2014/04/01 22:43",31
"65","2014/04/01 22:48",28
"66","2014/04/01 22:53",1064
"67","2014/04/01 22:58",3167
"68","2014/04/01 23:03",1937
"69","2014/04/01 23:08",1808
"70","2014/04/01 23:13",6762
"71","2014/04/01 23:18",3992
"72","2014/04/01 23:23",2544
"73","2014/04/01 23:28",165
"74","2014/04/01 23:33",123
"75","2014/04/01 23:38",161
"76","2014/04/01 23:43",2169
"77","2014/04/01 23:48",2675
"78","2014/04/01 23:53",363
"79","2014/04/01 23:58",2826
"80","2014/04/02 00:03",5565
"81","2014/04/02 00:08",28
"82","2014/04/02 00:13",30
"83","2014/04/02 00:18",754
"84","2014/04/02 00:23",125
"85","2014/04/02 00:28",22
"86","2014/04/02 00:33",240
"87","2014/04/02 00:38",527
"88","2014/04/02 00:43",29
"89","2014/04/02 00:48",505
"90","2014/04/02 00:53",270
"91","2014/04/02 00:58",30
"92","2014/04/02 01:03",486
"93","2014/04/02 01:08",35
"94","2014/04/02 01:13",28
"95","2014/04/02 01:18",1470
"96","2014/04/02 01:23",19
