LDEV_TransRate_X521-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:02:1B X"
"1","2014/04/01 17:28",51
"2","2014/04/01 17:33",35
"3","2014/04/01 17:38",53
"4","2014/04/01 17:43",129
"5","2014/04/01 17:48",78
"6","2014/04/01 17:53",71
"7","2014/04/01 17:58",47
"8","2014/04/01 18:03",39
"9","2014/04/01 18:08",56
"10","2014/04/01 18:13",46
"11","2014/04/01 18:18",37
"12","2014/04/01 18:23",56
"13","2014/04/01 18:28",45
"14","2014/04/01 18:33",48
"15","2014/04/01 18:38",39
"16","2014/04/01 18:43",243
"17","2014/04/01 18:48",36
"18","2014/04/01 18:53",56
"19","2014/04/01 18:58",62
"20","2014/04/01 19:03",41
"21","2014/04/01 19:08",49
"22","2014/04/01 19:13",45
"23","2014/04/01 19:18",72
"24","2014/04/01 19:23",54
"25","2014/04/01 19:28",48
"26","2014/04/01 19:33",104
"27","2014/04/01 19:38",64
"28","2014/04/01 19:43",47
"29","2014/04/01 19:48",56
"30","2014/04/01 19:53",73
"31","2014/04/01 19:58",56
"32","2014/04/01 20:03",57
"33","2014/04/01 20:08",54
"34","2014/04/01 20:13",44
"35","2014/04/01 20:18",92
"36","2014/04/01 20:23",55
"37","2014/04/01 20:28",53
"38","2014/04/01 20:33",51
"39","2014/04/01 20:38",47
"40","2014/04/01 20:43",44
"41","2014/04/01 20:48",49
"42","2014/04/01 20:53",68
"43","2014/04/01 20:58",55
"44","2014/04/01 21:03",46
"45","2014/04/01 21:08",59
"46","2014/04/01 21:13",49
"47","2014/04/01 21:18",40
"48","2014/04/01 21:23",65
"49","2014/04/01 21:28",47
"50","2014/04/01 21:33",51
"51","2014/04/01 21:38",40
"52","2014/04/01 21:43",134
"53","2014/04/01 21:48",46
"54","2014/04/01 21:53",80
"55","2014/04/01 21:58",57
"56","2014/04/01 22:03",348
"57","2014/04/01 22:08",1160
"58","2014/04/01 22:13",1061
"59","2014/04/01 22:18",422
"60","2014/04/01 22:23",474
"61","2014/04/01 22:28",900
"62","2014/04/01 22:33",1060
"63","2014/04/01 22:38",962
"64","2014/04/01 22:43",1004
"65","2014/04/01 22:48",1120
"66","2014/04/01 22:53",1291
"67","2014/04/01 22:58",1329
"68","2014/04/01 23:03",1722
"69","2014/04/01 23:08",1453
"70","2014/04/01 23:13",1136
"71","2014/04/01 23:18",1172
"72","2014/04/01 23:23",1219
"73","2014/04/01 23:28",1222
"74","2014/04/01 23:33",995
"75","2014/04/01 23:38",1160
"76","2014/04/01 23:43",866
"77","2014/04/01 23:48",881
"78","2014/04/01 23:53",889
"79","2014/04/01 23:58",845
"80","2014/04/02 00:03",713
"81","2014/04/02 00:08",429
"82","2014/04/02 00:13",400
"83","2014/04/02 00:18",372
"84","2014/04/02 00:23",526
"85","2014/04/02 00:28",370
"86","2014/04/02 00:33",307
"87","2014/04/02 00:38",274
"88","2014/04/02 00:43",189
"89","2014/04/02 00:48",236
"90","2014/04/02 00:53",350
"91","2014/04/02 00:58",401
"92","2014/04/02 01:03",357
"93","2014/04/02 01:08",367
"94","2014/04/02 01:13",773
"95","2014/04/02 01:18",756
"96","2014/04/02 01:23",796
