LDEV_TransRate_X332-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:20:3E X"
"1","2014/04/01 17:28",553
"2","2014/04/01 17:33",445
"3","2014/04/01 17:38",442
"4","2014/04/01 17:43",502
"5","2014/04/01 17:48",342
"6","2014/04/01 17:53",293
"7","2014/04/01 17:58",509
"8","2014/04/01 18:03",385
"9","2014/04/01 18:08",928
"10","2014/04/01 18:13",713
"11","2014/04/01 18:18",276
"12","2014/04/01 18:23",381
"13","2014/04/01 18:28",850
"14","2014/04/01 18:33",276
"15","2014/04/01 18:38",717
"16","2014/04/01 18:43",971
"17","2014/04/01 18:48",417
"18","2014/04/01 18:53",590
"19","2014/04/01 18:58",440
"20","2014/04/01 19:03",689
"21","2014/04/01 19:08",356
"22","2014/04/01 19:13",557
"23","2014/04/01 19:18",146
"24","2014/04/01 19:23",331
"25","2014/04/01 19:28",475
"26","2014/04/01 19:33",861
"27","2014/04/01 19:38",182
"28","2014/04/01 19:43",587
"29","2014/04/01 19:48",273
"30","2014/04/01 19:53",225
"31","2014/04/01 19:58",709
"32","2014/04/01 20:03",760
"33","2014/04/01 20:08",152
"34","2014/04/01 20:13",1312
"35","2014/04/01 20:18",272
"36","2014/04/01 20:23",555
"37","2014/04/01 20:28",625
"38","2014/04/01 20:33",491
"39","2014/04/01 20:38",277
"40","2014/04/01 20:43",533
"41","2014/04/01 20:48",400
"42","2014/04/01 20:53",498
"43","2014/04/01 20:58",669
"44","2014/04/01 21:03",211
"45","2014/04/01 21:08",293
"46","2014/04/01 21:13",376
"47","2014/04/01 21:18",276
"48","2014/04/01 21:23",20
"49","2014/04/01 21:28",526
"50","2014/04/01 21:33",256
"51","2014/04/01 21:38",148
"52","2014/04/01 21:43",246
"53","2014/04/01 21:48",381
"54","2014/04/01 21:53",246
"55","2014/04/01 21:58",372
"56","2014/04/01 22:03",1005
"57","2014/04/01 22:08",877
"58","2014/04/01 22:13",838
"59","2014/04/01 22:18",300
"60","2014/04/01 22:23",518
"61","2014/04/01 22:28",396
"62","2014/04/01 22:33",1463
"63","2014/04/01 22:38",1548
"64","2014/04/01 22:43",2068
"65","2014/04/01 22:48",1732
"66","2014/04/01 22:53",2623
"67","2014/04/01 22:58",2657
"68","2014/04/01 23:03",2841
"69","2014/04/01 23:08",4244
"70","2014/04/01 23:13",3847
"71","2014/04/01 23:18",3515
"72","2014/04/01 23:23",3089
"73","2014/04/01 23:28",3362
"74","2014/04/01 23:33",3137
"75","2014/04/01 23:38",3954
"76","2014/04/01 23:43",4376
"77","2014/04/01 23:48",4271
"78","2014/04/01 23:53",4090
"79","2014/04/01 23:58",3582
"80","2014/04/02 00:03",2868
"81","2014/04/02 00:08",3968
"82","2014/04/02 00:13",3439
"83","2014/04/02 00:18",3274
"84","2014/04/02 00:23",3608
"85","2014/04/02 00:28",2956
"86","2014/04/02 00:33",3098
"87","2014/04/02 00:38",3091
"88","2014/04/02 00:43",3385
"89","2014/04/02 00:48",3016
"90","2014/04/02 00:53",2861
"91","2014/04/02 00:58",3585
"92","2014/04/02 01:03",3504
"93","2014/04/02 01:08",3392
"94","2014/04/02 01:13",4076
"95","2014/04/02 01:18",3523
"96","2014/04/02 01:23",3486
