LDEV_TransRate_X493-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:01:E4 X"
"1","2014/04/01 17:28",30
"2","2014/04/01 17:33",44
"3","2014/04/01 17:38",34
"4","2014/04/01 17:43",282
"5","2014/04/01 17:48",101
"6","2014/04/01 17:53",95
"7","2014/04/01 17:58",25
"8","2014/04/01 18:03",49
"9","2014/04/01 18:08",39
"10","2014/04/01 18:13",30
"11","2014/04/01 18:18",28
"12","2014/04/01 18:23",118
"13","2014/04/01 18:28",24
"14","2014/04/01 18:33",39
"15","2014/04/01 18:38",19
"16","2014/04/01 18:43",193
"17","2014/04/01 18:48",27
"18","2014/04/01 18:53",65
"19","2014/04/01 18:58",26
"20","2014/04/01 19:03",53
"21","2014/04/01 19:08",37
"22","2014/04/01 19:13",30
"23","2014/04/01 19:18",86
"24","2014/04/01 19:23",50
"25","2014/04/01 19:28",23
"26","2014/04/01 19:33",87
"27","2014/04/01 19:38",34
"28","2014/04/01 19:43",35
"29","2014/04/01 19:48",44
"30","2014/04/01 19:53",74
"31","2014/04/01 19:58",36
"32","2014/04/01 20:03",51
"33","2014/04/01 20:08",39
"34","2014/04/01 20:13",28
"35","2014/04/01 20:18",90
"36","2014/04/01 20:23",53
"37","2014/04/01 20:28",30
"38","2014/04/01 20:33",61
"39","2014/04/01 20:38",31
"40","2014/04/01 20:43",28
"41","2014/04/01 20:48",60
"42","2014/04/01 20:53",63
"43","2014/04/01 20:58",35
"44","2014/04/01 21:03",45
"45","2014/04/01 21:08",44
"46","2014/04/01 21:13",35
"47","2014/04/01 21:18",32
"48","2014/04/01 21:23",58
"49","2014/04/01 21:28",23
"50","2014/04/01 21:33",58
"51","2014/04/01 21:38",21
"52","2014/04/01 21:43",281
"53","2014/04/01 21:48",59
"54","2014/04/01 21:53",95
"55","2014/04/01 21:58",35
"56","2014/04/01 22:03",341
"57","2014/04/01 22:08",1111
"58","2014/04/01 22:13",997
"59","2014/04/01 22:18",397
"60","2014/04/01 22:23",541
"61","2014/04/01 22:28",844
"62","2014/04/01 22:33",1071
"63","2014/04/01 22:38",1037
"64","2014/04/01 22:43",984
"65","2014/04/01 22:48",1106
"66","2014/04/01 22:53",1245
"67","2014/04/01 22:58",1186
"68","2014/04/01 23:03",1843
"69","2014/04/01 23:08",1479
"70","2014/04/01 23:13",1174
"71","2014/04/01 23:18",1322
"72","2014/04/01 23:23",1355
"73","2014/04/01 23:28",1265
"74","2014/04/01 23:33",987
"75","2014/04/01 23:38",1144
"76","2014/04/01 23:43",867
"77","2014/04/01 23:48",888
"78","2014/04/01 23:53",965
"79","2014/04/01 23:58",762
"80","2014/04/02 00:03",725
"81","2014/04/02 00:08",489
"82","2014/04/02 00:13",438
"83","2014/04/02 00:18",426
"84","2014/04/02 00:23",569
"85","2014/04/02 00:28",380
"86","2014/04/02 00:33",328
"87","2014/04/02 00:38",242
"88","2014/04/02 00:43",143
"89","2014/04/02 00:48",253
"90","2014/04/02 00:53",333
"91","2014/04/02 00:58",365
"92","2014/04/02 01:03",376
"93","2014/04/02 01:08",324
"94","2014/04/02 01:13",773
"95","2014/04/02 01:18",768
"96","2014/04/02 01:23",814
