LDEV_TransRate_X498-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:01:E9 X"
"1","2014/04/01 17:28",44
"2","2014/04/01 17:33",44
"3","2014/04/01 17:38",43
"4","2014/04/01 17:43",382
"5","2014/04/01 17:48",76
"6","2014/04/01 17:53",72
"7","2014/04/01 17:58",36
"8","2014/04/01 18:03",58
"9","2014/04/01 18:08",54
"10","2014/04/01 18:13",45
"11","2014/04/01 18:18",40
"12","2014/04/01 18:23",58
"13","2014/04/01 18:28",34
"14","2014/04/01 18:33",61
"15","2014/04/01 18:38",41
"16","2014/04/01 18:43",114
"17","2014/04/01 18:48",39
"18","2014/04/01 18:53",104
"19","2014/04/01 18:58",40
"20","2014/04/01 19:03",71
"21","2014/04/01 19:08",57
"22","2014/04/01 19:13",44
"23","2014/04/01 19:18",42
"24","2014/04/01 19:23",57
"25","2014/04/01 19:28",40
"26","2014/04/01 19:33",116
"27","2014/04/01 19:38",45
"28","2014/04/01 19:43",47
"29","2014/04/01 19:48",65
"30","2014/04/01 19:53",71
"31","2014/04/01 19:58",43
"32","2014/04/01 20:03",63
"33","2014/04/01 20:08",57
"34","2014/04/01 20:13",42
"35","2014/04/01 20:18",123
"36","2014/04/01 20:23",69
"37","2014/04/01 20:28",40
"38","2014/04/01 20:33",68
"39","2014/04/01 20:38",43
"40","2014/04/01 20:43",42
"41","2014/04/01 20:48",72
"42","2014/04/01 20:53",65
"43","2014/04/01 20:58",44
"44","2014/04/01 21:03",70
"45","2014/04/01 21:08",66
"46","2014/04/01 21:13",48
"47","2014/04/01 21:18",45
"48","2014/04/01 21:23",66
"49","2014/04/01 21:28",35
"50","2014/04/01 21:33",74
"51","2014/04/01 21:38",44
"52","2014/04/01 21:43",382
"53","2014/04/01 21:48",30
"54","2014/04/01 21:53",81
"55","2014/04/01 21:58",44
"56","2014/04/01 22:03",404
"57","2014/04/01 22:08",1218
"58","2014/04/01 22:13",1098
"59","2014/04/01 22:18",456
"60","2014/04/01 22:23",478
"61","2014/04/01 22:28",906
"62","2014/04/01 22:33",1138
"63","2014/04/01 22:38",970
"64","2014/04/01 22:43",897
"65","2014/04/01 22:48",1120
"66","2014/04/01 22:53",1328
"67","2014/04/01 22:58",1339
"68","2014/04/01 23:03",1859
"69","2014/04/01 23:08",1474
"70","2014/04/01 23:13",1223
"71","2014/04/01 23:18",1200
"72","2014/04/01 23:23",1192
"73","2014/04/01 23:28",1270
"74","2014/04/01 23:33",1010
"75","2014/04/01 23:38",1180
"76","2014/04/01 23:43",855
"77","2014/04/01 23:48",875
"78","2014/04/01 23:53",948
"79","2014/04/01 23:58",844
"80","2014/04/02 00:03",813
"81","2014/04/02 00:08",501
"82","2014/04/02 00:13",440
"83","2014/04/02 00:18",457
"84","2014/04/02 00:23",590
"85","2014/04/02 00:28",400
"86","2014/04/02 00:33",382
"87","2014/04/02 00:38",262
"88","2014/04/02 00:43",210
"89","2014/04/02 00:48",249
"90","2014/04/02 00:53",377
"91","2014/04/02 00:58",405
"92","2014/04/02 01:03",330
"93","2014/04/02 01:08",303
"94","2014/04/02 01:13",738
"95","2014/04/02 01:18",756
"96","2014/04/02 01:23",814
