LDEV_TransRate_X497-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:01:E8 X"
"1","2014/04/01 17:28",45
"2","2014/04/01 17:33",72
"3","2014/04/01 17:38",26
"4","2014/04/01 17:43",264
"5","2014/04/01 17:48",91
"6","2014/04/01 17:53",103
"7","2014/04/01 17:58",41
"8","2014/04/01 18:03",92
"9","2014/04/01 18:08",53
"10","2014/04/01 18:13",49
"11","2014/04/01 18:18",69
"12","2014/04/01 18:23",68
"13","2014/04/01 18:28",38
"14","2014/04/01 18:33",90
"15","2014/04/01 18:38",29
"16","2014/04/01 18:43",196
"17","2014/04/01 18:48",62
"18","2014/04/01 18:53",74
"19","2014/04/01 18:58",111
"20","2014/04/01 19:03",82
"21","2014/04/01 19:08",42
"22","2014/04/01 19:13",51
"23","2014/04/01 19:18",97
"24","2014/04/01 19:23",68
"25","2014/04/01 19:28",39
"26","2014/04/01 19:33",125
"27","2014/04/01 19:38",38
"28","2014/04/01 19:43",52
"29","2014/04/01 19:48",81
"30","2014/04/01 19:53",88
"31","2014/04/01 19:58",50
"32","2014/04/01 20:03",87
"33","2014/04/01 20:08",43
"34","2014/04/01 20:13",46
"35","2014/04/01 20:18",109
"36","2014/04/01 20:23",101
"37","2014/04/01 20:28",50
"38","2014/04/01 20:33",100
"39","2014/04/01 20:38",32
"40","2014/04/01 20:43",48
"41","2014/04/01 20:48",76
"42","2014/04/01 20:53",77
"43","2014/04/01 20:58",51
"44","2014/04/01 21:03",85
"45","2014/04/01 21:08",54
"46","2014/04/01 21:13",56
"47","2014/04/01 21:18",70
"48","2014/04/01 21:23",75
"49","2014/04/01 21:28",39
"50","2014/04/01 21:33",102
"51","2014/04/01 21:38",33
"52","2014/04/01 21:43",265
"53","2014/04/01 21:48",62
"54","2014/04/01 21:53",108
"55","2014/04/01 21:58",52
"56","2014/04/01 22:03",363
"57","2014/04/01 22:08",1094
"58","2014/04/01 22:13",1020
"59","2014/04/01 22:18",445
"60","2014/04/01 22:23",434
"61","2014/04/01 22:28",829
"62","2014/04/01 22:33",1110
"63","2014/04/01 22:38",1004
"64","2014/04/01 22:43",989
"65","2014/04/01 22:48",1105
"66","2014/04/01 22:53",1319
"67","2014/04/01 22:58",1287
"68","2014/04/01 23:03",1846
"69","2014/04/01 23:08",1480
"70","2014/04/01 23:13",1114
"71","2014/04/01 23:18",1166
"72","2014/04/01 23:23",1221
"73","2014/04/01 23:28",1219
"74","2014/04/01 23:33",986
"75","2014/04/01 23:38",1163
"76","2014/04/01 23:43",874
"77","2014/04/01 23:48",903
"78","2014/04/01 23:53",921
"79","2014/04/01 23:58",795
"80","2014/04/02 00:03",752
"81","2014/04/02 00:08",467
"82","2014/04/02 00:13",431
"83","2014/04/02 00:18",434
"84","2014/04/02 00:23",607
"85","2014/04/02 00:28",381
"86","2014/04/02 00:33",349
"87","2014/04/02 00:38",248
"88","2014/04/02 00:43",148
"89","2014/04/02 00:48",256
"90","2014/04/02 00:53",334
"91","2014/04/02 00:58",353
"92","2014/04/02 01:03",366
"93","2014/04/02 01:08",303
"94","2014/04/02 01:13",750
"95","2014/04/02 01:18",755
"96","2014/04/02 01:23",806
