LDEV_TransRate_X843-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:21:1A X"
"1","2014/04/01 17:28",298
"2","2014/04/01 17:33",386
"3","2014/04/01 17:38",480
"4","2014/04/01 17:43",323
"5","2014/04/01 17:48",348
"6","2014/04/01 17:53",198
"7","2014/04/01 17:58",138
"8","2014/04/01 18:03",251
"9","2014/04/01 18:08",434
"10","2014/04/01 18:13",283
"11","2014/04/01 18:18",149
"12","2014/04/01 18:23",217
"13","2014/04/01 18:28",337
"14","2014/04/01 18:33",157
"15","2014/04/01 18:38",453
"16","2014/04/01 18:43",297
"17","2014/04/01 18:48",313
"18","2014/04/01 18:53",301
"19","2014/04/01 18:58",159
"20","2014/04/01 19:03",290
"21","2014/04/01 19:08",323
"22","2014/04/01 19:13",175
"23","2014/04/01 19:18",149
"24","2014/04/01 19:23",190
"25","2014/04/01 19:28",227
"26","2014/04/01 19:33",379
"27","2014/04/01 19:38",342
"28","2014/04/01 19:43",206
"29","2014/04/01 19:48",198
"30","2014/04/01 19:53",220
"31","2014/04/01 19:58",223
"32","2014/04/01 20:03",344
"33","2014/04/01 20:08",375
"34","2014/04/01 20:13",442
"35","2014/04/01 20:18",295
"36","2014/04/01 20:23",294
"37","2014/04/01 20:28",198
"38","2014/04/01 20:33",328
"39","2014/04/01 20:38",378
"40","2014/04/01 20:43",232
"41","2014/04/01 20:48",205
"42","2014/04/01 20:53",166
"43","2014/04/01 20:58",207
"44","2014/04/01 21:03",200
"45","2014/04/01 21:08",274
"46","2014/04/01 21:13",108
"47","2014/04/01 21:18",132
"48","2014/04/01 21:23",67
"49","2014/04/01 21:28",166
"50","2014/04/01 21:33",292
"51","2014/04/01 21:38",275
"52","2014/04/01 21:43",154
"53","2014/04/01 21:48",262
"54","2014/04/01 21:53",194
"55","2014/04/01 21:58",39
"56","2014/04/01 22:03",400
"57","2014/04/01 22:08",2603
"58","2014/04/01 22:13",1667
"59","2014/04/01 22:18",113
"60","2014/04/01 22:23",124
"61","2014/04/01 22:28",56
"62","2014/04/01 22:33",93
"63","2014/04/01 22:38",310
"64","2014/04/01 22:43",226
"65","2014/04/01 22:48",232
"66","2014/04/01 22:53",238
"67","2014/04/01 22:58",227
"68","2014/04/01 23:03",243
"69","2014/04/01 23:08",277
"70","2014/04/01 23:13",241
"71","2014/04/01 23:18",257
"72","2014/04/01 23:23",251
"73","2014/04/01 23:28",257
"74","2014/04/01 23:33",265
"75","2014/04/01 23:38",289
"76","2014/04/01 23:43",245
"77","2014/04/01 23:48",253
"78","2014/04/01 23:53",250
"79","2014/04/01 23:58",258
"80","2014/04/02 00:03",254
"81","2014/04/02 00:08",308
"82","2014/04/02 00:13",239
"83","2014/04/02 00:18",218
"84","2014/04/02 00:23",260
"85","2014/04/02 00:28",246
"86","2014/04/02 00:33",271
"87","2014/04/02 00:38",351
"88","2014/04/02 00:43",252
"89","2014/04/02 00:48",272
"90","2014/04/02 00:53",285
"91","2014/04/02 00:58",294
"92","2014/04/02 01:03",303
"93","2014/04/02 01:08",357
"94","2014/04/02 01:13",300
"95","2014/04/02 01:18",297
"96","2014/04/02 01:23",295
