LDEV_TransRate_X697-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:2B X"
"1","2014/04/01 17:28",352
"2","2014/04/01 17:33",201
"3","2014/04/01 17:38",117
"4","2014/04/01 17:43",150
"5","2014/04/01 17:48",89
"6","2014/04/01 17:53",135
"7","2014/04/01 17:58",98
"8","2014/04/01 18:03",190
"9","2014/04/01 18:08",100
"10","2014/04/01 18:13",148
"11","2014/04/01 18:18",123
"12","2014/04/01 18:23",239
"13","2014/04/01 18:28",356
"14","2014/04/01 18:33",251
"15","2014/04/01 18:38",326
"16","2014/04/01 18:43",177
"17","2014/04/01 18:48",120
"18","2014/04/01 18:53",172
"19","2014/04/01 18:58",123
"20","2014/04/01 19:03",168
"21","2014/04/01 19:08",170
"22","2014/04/01 19:13",279
"23","2014/04/01 19:18",163
"24","2014/04/01 19:23",236
"25","2014/04/01 19:28",276
"26","2014/04/01 19:33",295
"27","2014/04/01 19:38",336
"28","2014/04/01 19:43",2973
"29","2014/04/01 19:48",1416
"30","2014/04/01 19:53",1299
"31","2014/04/01 19:58",851
"32","2014/04/01 20:03",631
"33","2014/04/01 20:08",439
"34","2014/04/01 20:13",433
"35","2014/04/01 20:18",386
"36","2014/04/01 20:23",306
"37","2014/04/01 20:28",400
"38","2014/04/01 20:33",421
"39","2014/04/01 20:38",297
"40","2014/04/01 20:43",353
"41","2014/04/01 20:48",287
"42","2014/04/01 20:53",221
"43","2014/04/01 20:58",510
"44","2014/04/01 21:03",489
"45","2014/04/01 21:08",476
"46","2014/04/01 21:13",491
"47","2014/04/01 21:18",693
"48","2014/04/01 21:23",760
"49","2014/04/01 21:28",679
"50","2014/04/01 21:33",519
"51","2014/04/01 21:38",310
"52","2014/04/01 21:43",327
"53","2014/04/01 21:48",339
"54","2014/04/01 21:53",333
"55","2014/04/01 21:58",717
"56","2014/04/01 22:03",608
"57","2014/04/01 22:08",871
"58","2014/04/01 22:13",373
"59","2014/04/01 22:18",490
"60","2014/04/01 22:23",402
"61","2014/04/01 22:28",518
"62","2014/04/01 22:33",627
"63","2014/04/01 22:38",584
"64","2014/04/01 22:43",451
"65","2014/04/01 22:48",473
"66","2014/04/01 22:53",456
"67","2014/04/01 22:58",462
"68","2014/04/01 23:03",553
"69","2014/04/01 23:08",556
"70","2014/04/01 23:13",545
"71","2014/04/01 23:18",822
"72","2014/04/01 23:23",671
"73","2014/04/01 23:28",489
"74","2014/04/01 23:33",495
"75","2014/04/01 23:38",511
"76","2014/04/01 23:43",536
"77","2014/04/01 23:48",569
"78","2014/04/01 23:53",576
"79","2014/04/01 23:58",647
"80","2014/04/02 00:03",628
"81","2014/04/02 00:08",549
"82","2014/04/02 00:13",576
"83","2014/04/02 00:18",485
"84","2014/04/02 00:23",591
"85","2014/04/02 00:28",523
"86","2014/04/02 00:33",697
"87","2014/04/02 00:38",652
"88","2014/04/02 00:43",545
"89","2014/04/02 00:48",551
"90","2014/04/02 00:53",475
"91","2014/04/02 00:58",440
"92","2014/04/02 01:03",398
"93","2014/04/02 01:08",457
"94","2014/04/02 01:13",629
"95","2014/04/02 01:18",629
"96","2014/04/02 01:23",373
