LDEV_TransRate_X520-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:02:1A X"
"1","2014/04/01 17:28",45
"2","2014/04/01 17:33",25
"3","2014/04/01 17:38",55
"4","2014/04/01 17:43",252
"5","2014/04/01 17:48",52
"6","2014/04/01 17:53",146
"7","2014/04/01 17:58",38
"8","2014/04/01 18:03",43
"9","2014/04/01 18:08",61
"10","2014/04/01 18:13",41
"11","2014/04/01 18:18",35
"12","2014/04/01 18:23",65
"13","2014/04/01 18:28",39
"14","2014/04/01 18:33",52
"15","2014/04/01 18:38",32
"16","2014/04/01 18:43",208
"17","2014/04/01 18:48",34
"18","2014/04/01 18:53",68
"19","2014/04/01 18:58",100
"20","2014/04/01 19:03",52
"21","2014/04/01 19:08",45
"22","2014/04/01 19:13",41
"23","2014/04/01 19:18",61
"24","2014/04/01 19:23",63
"25","2014/04/01 19:28",37
"26","2014/04/01 19:33",96
"27","2014/04/01 19:38",48
"28","2014/04/01 19:43",45
"29","2014/04/01 19:48",60
"30","2014/04/01 19:53",92
"31","2014/04/01 19:58",47
"32","2014/04/01 20:03",45
"33","2014/04/01 20:08",45
"34","2014/04/01 20:13",40
"35","2014/04/01 20:18",86
"36","2014/04/01 20:23",141
"37","2014/04/01 20:28",44
"38","2014/04/01 20:33",49
"39","2014/04/01 20:38",38
"40","2014/04/01 20:43",43
"41","2014/04/01 20:48",46
"42","2014/04/01 20:53",71
"43","2014/04/01 20:58",48
"44","2014/04/01 21:03",44
"45","2014/04/01 21:08",56
"46","2014/04/01 21:13",45
"47","2014/04/01 21:18",37
"48","2014/04/01 21:23",71
"49","2014/04/01 21:28",37
"50","2014/04/01 21:33",58
"51","2014/04/01 21:38",38
"52","2014/04/01 21:43",246
"53","2014/04/01 21:48",30
"54","2014/04/01 21:53",152
"55","2014/04/01 21:58",49
"56","2014/04/01 22:03",402
"57","2014/04/01 22:08",1078
"58","2014/04/01 22:13",994
"59","2014/04/01 22:18",409
"60","2014/04/01 22:23",484
"61","2014/04/01 22:28",865
"62","2014/04/01 22:33",1051
"63","2014/04/01 22:38",932
"64","2014/04/01 22:43",914
"65","2014/04/01 22:48",998
"66","2014/04/01 22:53",1156
"67","2014/04/01 22:58",1214
"68","2014/04/01 23:03",1669
"69","2014/04/01 23:08",1411
"70","2014/04/01 23:13",1112
"71","2014/04/01 23:18",1214
"72","2014/04/01 23:23",1143
"73","2014/04/01 23:28",1234
"74","2014/04/01 23:33",880
"75","2014/04/01 23:38",1076
"76","2014/04/01 23:43",781
"77","2014/04/01 23:48",809
"78","2014/04/01 23:53",859
"79","2014/04/01 23:58",732
"80","2014/04/02 00:03",644
"81","2014/04/02 00:08",445
"82","2014/04/02 00:13",385
"83","2014/04/02 00:18",376
"84","2014/04/02 00:23",640
"85","2014/04/02 00:28",380
"86","2014/04/02 00:33",301
"87","2014/04/02 00:38",261
"88","2014/04/02 00:43",149
"89","2014/04/02 00:48",230
"90","2014/04/02 00:53",294
"91","2014/04/02 00:58",335
"92","2014/04/02 01:03",314
"93","2014/04/02 01:08",289
"94","2014/04/02 01:13",749
"95","2014/04/02 01:18",733
"96","2014/04/02 01:23",769
