LDEV_TransRate_X575-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:0C:02 X"
"1","2014/04/01 17:28",382
"2","2014/04/01 17:33",336
"3","2014/04/01 17:38",133
"4","2014/04/01 17:43",199
"5","2014/04/01 17:48",91
"6","2014/04/01 17:53",173
"7","2014/04/01 17:58",165
"8","2014/04/01 18:03",213
"9","2014/04/01 18:08",130
"10","2014/04/01 18:13",225
"11","2014/04/01 18:18",157
"12","2014/04/01 18:23",292
"13","2014/04/01 18:28",357
"14","2014/04/01 18:33",315
"15","2014/04/01 18:38",344
"16","2014/04/01 18:43",244
"17","2014/04/01 18:48",130
"18","2014/04/01 18:53",211
"19","2014/04/01 18:58",127
"20","2014/04/01 19:03",191
"21","2014/04/01 19:08",227
"22","2014/04/01 19:13",328
"23","2014/04/01 19:18",195
"24","2014/04/01 19:23",241
"25","2014/04/01 19:28",258
"26","2014/04/01 19:33",364
"27","2014/04/01 19:38",325
"28","2014/04/01 19:43",3017
"29","2014/04/01 19:48",1453
"30","2014/04/01 19:53",1383
"31","2014/04/01 19:58",691
"32","2014/04/01 20:03",611
"33","2014/04/01 20:08",482
"34","2014/04/01 20:13",442
"35","2014/04/01 20:18",329
"36","2014/04/01 20:23",346
"37","2014/04/01 20:28",453
"38","2014/04/01 20:33",467
"39","2014/04/01 20:38",296
"40","2014/04/01 20:43",358
"41","2014/04/01 20:48",319
"42","2014/04/01 20:53",287
"43","2014/04/01 20:58",521
"44","2014/04/01 21:03",518
"45","2014/04/01 21:08",535
"46","2014/04/01 21:13",580
"47","2014/04/01 21:18",711
"48","2014/04/01 21:23",811
"49","2014/04/01 21:28",742
"50","2014/04/01 21:33",663
"51","2014/04/01 21:38",334
"52","2014/04/01 21:43",372
"53","2014/04/01 21:48",315
"54","2014/04/01 21:53",398
"55","2014/04/01 21:58",713
"56","2014/04/01 22:03",510
"57","2014/04/01 22:08",982
"58","2014/04/01 22:13",492
"59","2014/04/01 22:18",523
"60","2014/04/01 22:23",543
"61","2014/04/01 22:28",407
"62","2014/04/01 22:33",630
"63","2014/04/01 22:38",605
"64","2014/04/01 22:43",508
"65","2014/04/01 22:48",408
"66","2014/04/01 22:53",438
"67","2014/04/01 22:58",468
"68","2014/04/01 23:03",589
"69","2014/04/01 23:08",643
"70","2014/04/01 23:13",557
"71","2014/04/01 23:18",879
"72","2014/04/01 23:23",743
"73","2014/04/01 23:28",554
"74","2014/04/01 23:33",710
"75","2014/04/01 23:38",532
"76","2014/04/01 23:43",639
"77","2014/04/01 23:48",581
"78","2014/04/01 23:53",604
"79","2014/04/01 23:58",558
"80","2014/04/02 00:03",660
"81","2014/04/02 00:08",549
"82","2014/04/02 00:13",655
"83","2014/04/02 00:18",588
"84","2014/04/02 00:23",621
"85","2014/04/02 00:28",616
"86","2014/04/02 00:33",920
"87","2014/04/02 00:38",623
"88","2014/04/02 00:43",601
"89","2014/04/02 00:48",520
"90","2014/04/02 00:53",623
"91","2014/04/02 00:58",486
"92","2014/04/02 01:03",503
"93","2014/04/02 01:08",483
"94","2014/04/02 01:13",624
"95","2014/04/02 01:18",615
"96","2014/04/02 01:23",435
