LDEV_TransRate_X729-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:0F X"
"1","2014/04/01 17:28",386
"2","2014/04/01 17:33",182
"3","2014/04/01 17:38",133
"4","2014/04/01 17:43",173
"5","2014/04/01 17:48",93
"6","2014/04/01 17:53",193
"7","2014/04/01 17:58",112
"8","2014/04/01 18:03",187
"9","2014/04/01 18:08",125
"10","2014/04/01 18:13",173
"11","2014/04/01 18:18",141
"12","2014/04/01 18:23",285
"13","2014/04/01 18:28",309
"14","2014/04/01 18:33",267
"15","2014/04/01 18:38",303
"16","2014/04/01 18:43",199
"17","2014/04/01 18:48",165
"18","2014/04/01 18:53",194
"19","2014/04/01 18:58",176
"20","2014/04/01 19:03",183
"21","2014/04/01 19:08",249
"22","2014/04/01 19:13",295
"23","2014/04/01 19:18",179
"24","2014/04/01 19:23",236
"25","2014/04/01 19:28",266
"26","2014/04/01 19:33",275
"27","2014/04/01 19:38",323
"28","2014/04/01 19:43",2954
"29","2014/04/01 19:48",1483
"30","2014/04/01 19:53",1379
"31","2014/04/01 19:58",654
"32","2014/04/01 20:03",660
"33","2014/04/01 20:08",493
"34","2014/04/01 20:13",391
"35","2014/04/01 20:18",388
"36","2014/04/01 20:23",319
"37","2014/04/01 20:28",436
"38","2014/04/01 20:33",450
"39","2014/04/01 20:38",291
"40","2014/04/01 20:43",293
"41","2014/04/01 20:48",302
"42","2014/04/01 20:53",317
"43","2014/04/01 20:58",516
"44","2014/04/01 21:03",507
"45","2014/04/01 21:08",503
"46","2014/04/01 21:13",535
"47","2014/04/01 21:18",757
"48","2014/04/01 21:23",844
"49","2014/04/01 21:28",706
"50","2014/04/01 21:33",511
"51","2014/04/01 21:38",329
"52","2014/04/01 21:43",417
"53","2014/04/01 21:48",307
"54","2014/04/01 21:53",399
"55","2014/04/01 21:58",739
"56","2014/04/01 22:03",579
"57","2014/04/01 22:08",960
"58","2014/04/01 22:13",494
"59","2014/04/01 22:18",498
"60","2014/04/01 22:23",502
"61","2014/04/01 22:28",541
"62","2014/04/01 22:33",571
"63","2014/04/01 22:38",554
"64","2014/04/01 22:43",463
"65","2014/04/01 22:48",440
"66","2014/04/01 22:53",419
"67","2014/04/01 22:58",490
"68","2014/04/01 23:03",557
"69","2014/04/01 23:08",621
"70","2014/04/01 23:13",530
"71","2014/04/01 23:18",934
"72","2014/04/01 23:23",714
"73","2014/04/01 23:28",548
"74","2014/04/01 23:33",531
"75","2014/04/01 23:38",467
"76","2014/04/01 23:43",581
"77","2014/04/01 23:48",534
"78","2014/04/01 23:53",524
"79","2014/04/01 23:58",532
"80","2014/04/02 00:03",616
"81","2014/04/02 00:08",542
"82","2014/04/02 00:13",600
"83","2014/04/02 00:18",570
"84","2014/04/02 00:23",599
"85","2014/04/02 00:28",634
"86","2014/04/02 00:33",662
"87","2014/04/02 00:38",545
"88","2014/04/02 00:43",570
"89","2014/04/02 00:48",515
"90","2014/04/02 00:53",590
"91","2014/04/02 00:58",451
"92","2014/04/02 01:03",443
"93","2014/04/02 01:08",529
"94","2014/04/02 01:13",672
"95","2014/04/02 01:18",648
"96","2014/04/02 01:23",403
