LDEV_TransRate_X293-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:50:1A X"
"1","2014/04/01 17:28",212
"2","2014/04/01 17:33",252
"3","2014/04/01 17:38",213
"4","2014/04/01 17:43",464
"5","2014/04/01 17:48",397
"6","2014/04/01 17:53",405
"7","2014/04/01 17:58",228
"8","2014/04/01 18:03",553
"9","2014/04/01 18:08",228
"10","2014/04/01 18:13",219
"11","2014/04/01 18:18",217
"12","2014/04/01 18:23",289
"13","2014/04/01 18:28",208
"14","2014/04/01 18:33",241
"15","2014/04/01 18:38",206
"16","2014/04/01 18:43",560
"17","2014/04/01 18:48",272
"18","2014/04/01 18:53",307
"19","2014/04/01 18:58",222
"20","2014/04/01 19:03",574
"21","2014/04/01 19:08",219
"22","2014/04/01 19:13",227
"23","2014/04/01 19:18",493
"24","2014/04/01 19:23",268
"25","2014/04/01 19:28",249
"26","2014/04/01 19:33",367
"27","2014/04/01 19:38",237
"28","2014/04/01 19:43",266
"29","2014/04/01 19:48",294
"30","2014/04/01 19:53",366
"31","2014/04/01 19:58",253
"32","2014/04/01 20:03",617
"33","2014/04/01 20:08",271
"34","2014/04/01 20:13",224
"35","2014/04/01 20:18",260
"36","2014/04/01 20:23",385
"37","2014/04/01 20:28",219
"38","2014/04/01 20:33",274
"39","2014/04/01 20:38",217
"40","2014/04/01 20:43",215
"41","2014/04/01 20:48",601
"42","2014/04/01 20:53",292
"43","2014/04/01 20:58",616
"44","2014/04/01 21:03",562
"45","2014/04/01 21:08",233
"46","2014/04/01 21:13",224
"47","2014/04/01 21:18",261
"48","2014/04/01 21:23",324
"49","2014/04/01 21:28",210
"50","2014/04/01 21:33",289
"51","2014/04/01 21:38",221
"52","2014/04/01 21:43",547
"53","2014/04/01 21:48",376
"54","2014/04/01 21:53",409
"55","2014/04/01 21:58",247
"56","2014/04/01 22:03",965
"57","2014/04/01 22:08",1325
"58","2014/04/01 22:13",1222
"59","2014/04/01 22:18",706
"60","2014/04/01 22:23",739
"61","2014/04/01 22:28",1090
"62","2014/04/01 22:33",1256
"63","2014/04/01 22:38",1153
"64","2014/04/01 22:43",1371
"65","2014/04/01 22:48",1344
"66","2014/04/01 22:53",1405
"67","2014/04/01 22:58",1482
"68","2014/04/01 23:03",2228
"69","2014/04/01 23:08",1682
"70","2014/04/01 23:13",1408
"71","2014/04/01 23:18",1557
"72","2014/04/01 23:23",1461
"73","2014/04/01 23:28",1451
"74","2014/04/01 23:33",1214
"75","2014/04/01 23:38",1219
"76","2014/04/01 23:43",1004
"77","2014/04/01 23:48",1062
"78","2014/04/01 23:53",1174
"79","2014/04/01 23:58",1002
"80","2014/04/02 00:03",1260
"81","2014/04/02 00:08",731
"82","2014/04/02 00:13",602
"83","2014/04/02 00:18",594
"84","2014/04/02 00:23",913
"85","2014/04/02 00:28",562
"86","2014/04/02 00:33",535
"87","2014/04/02 00:38",439
"88","2014/04/02 00:43",323
"89","2014/04/02 00:48",415
"90","2014/04/02 00:53",471
"91","2014/04/02 00:58",491
"92","2014/04/02 01:03",871
"93","2014/04/02 01:08",483
"94","2014/04/02 01:13",994
"95","2014/04/02 01:18",976
"96","2014/04/02 01:23",1034
