LDEV_TransRate_X723-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:1B X"
"1","2014/04/01 17:28",376
"2","2014/04/01 17:33",276
"3","2014/04/01 17:38",103
"4","2014/04/01 17:43",156
"5","2014/04/01 17:48",91
"6","2014/04/01 17:53",175
"7","2014/04/01 17:58",67
"8","2014/04/01 18:03",186
"9","2014/04/01 18:08",102
"10","2014/04/01 18:13",138
"11","2014/04/01 18:18",137
"12","2014/04/01 18:23",248
"13","2014/04/01 18:28",354
"14","2014/04/01 18:33",277
"15","2014/04/01 18:38",339
"16","2014/04/01 18:43",177
"17","2014/04/01 18:48",157
"18","2014/04/01 18:53",215
"19","2014/04/01 18:58",157
"20","2014/04/01 19:03",190
"21","2014/04/01 19:08",227
"22","2014/04/01 19:13",363
"23","2014/04/01 19:18",176
"24","2014/04/01 19:23",233
"25","2014/04/01 19:28",230
"26","2014/04/01 19:33",352
"27","2014/04/01 19:38",330
"28","2014/04/01 19:43",2988
"29","2014/04/01 19:48",1561
"30","2014/04/01 19:53",1298
"31","2014/04/01 19:58",712
"32","2014/04/01 20:03",623
"33","2014/04/01 20:08",469
"34","2014/04/01 20:13",398
"35","2014/04/01 20:18",344
"36","2014/04/01 20:23",329
"37","2014/04/01 20:28",410
"38","2014/04/01 20:33",500
"39","2014/04/01 20:38",301
"40","2014/04/01 20:43",292
"41","2014/04/01 20:48",302
"42","2014/04/01 20:53",244
"43","2014/04/01 20:58",562
"44","2014/04/01 21:03",467
"45","2014/04/01 21:08",520
"46","2014/04/01 21:13",503
"47","2014/04/01 21:18",808
"48","2014/04/01 21:23",831
"49","2014/04/01 21:28",717
"50","2014/04/01 21:33",642
"51","2014/04/01 21:38",372
"52","2014/04/01 21:43",317
"53","2014/04/01 21:48",317
"54","2014/04/01 21:53",345
"55","2014/04/01 21:58",880
"56","2014/04/01 22:03",544
"57","2014/04/01 22:08",847
"58","2014/04/01 22:13",484
"59","2014/04/01 22:18",468
"60","2014/04/01 22:23",541
"61","2014/04/01 22:28",475
"62","2014/04/01 22:33",538
"63","2014/04/01 22:38",553
"64","2014/04/01 22:43",425
"65","2014/04/01 22:48",430
"66","2014/04/01 22:53",425
"67","2014/04/01 22:58",487
"68","2014/04/01 23:03",571
"69","2014/04/01 23:08",635
"70","2014/04/01 23:13",558
"71","2014/04/01 23:18",911
"72","2014/04/01 23:23",668
"73","2014/04/01 23:28",503
"74","2014/04/01 23:33",501
"75","2014/04/01 23:38",523
"76","2014/04/01 23:43",498
"77","2014/04/01 23:48",541
"78","2014/04/01 23:53",538
"79","2014/04/01 23:58",524
"80","2014/04/02 00:03",537
"81","2014/04/02 00:08",506
"82","2014/04/02 00:13",549
"83","2014/04/02 00:18",531
"84","2014/04/02 00:23",540
"85","2014/04/02 00:28",523
"86","2014/04/02 00:33",564
"87","2014/04/02 00:38",591
"88","2014/04/02 00:43",533
"89","2014/04/02 00:48",531
"90","2014/04/02 00:53",541
"91","2014/04/02 00:58",452
"92","2014/04/02 01:03",472
"93","2014/04/02 01:08",501
"94","2014/04/02 01:13",575
"95","2014/04/02 01:18",566
"96","2014/04/02 01:23",379
