LDEV_TransRate_X634-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:3D X"
"1","2014/04/01 17:28",316
"2","2014/04/01 17:33",161
"3","2014/04/01 17:38",90
"4","2014/04/01 17:43",131
"5","2014/04/01 17:48",83
"6","2014/04/01 17:53",150
"7","2014/04/01 17:58",63
"8","2014/04/01 18:03",139
"9","2014/04/01 18:08",84
"10","2014/04/01 18:13",121
"11","2014/04/01 18:18",103
"12","2014/04/01 18:23",215
"13","2014/04/01 18:28",331
"14","2014/04/01 18:33",250
"15","2014/04/01 18:38",315
"16","2014/04/01 18:43",141
"17","2014/04/01 18:48",115
"18","2014/04/01 18:53",156
"19","2014/04/01 18:58",144
"20","2014/04/01 19:03",179
"21","2014/04/01 19:08",208
"22","2014/04/01 19:13",327
"23","2014/04/01 19:18",181
"24","2014/04/01 19:23",252
"25","2014/04/01 19:28",227
"26","2014/04/01 19:33",218
"27","2014/04/01 19:38",252
"28","2014/04/01 19:43",2927
"29","2014/04/01 19:48",1475
"30","2014/04/01 19:53",1199
"31","2014/04/01 19:58",665
"32","2014/04/01 20:03",551
"33","2014/04/01 20:08",447
"34","2014/04/01 20:13",356
"35","2014/04/01 20:18",328
"36","2014/04/01 20:23",247
"37","2014/04/01 20:28",376
"38","2014/04/01 20:33",411
"39","2014/04/01 20:38",251
"40","2014/04/01 20:43",279
"41","2014/04/01 20:48",244
"42","2014/04/01 20:53",212
"43","2014/04/01 20:58",521
"44","2014/04/01 21:03",531
"45","2014/04/01 21:08",403
"46","2014/04/01 21:13",506
"47","2014/04/01 21:18",830
"48","2014/04/01 21:23",863
"49","2014/04/01 21:28",660
"50","2014/04/01 21:33",486
"51","2014/04/01 21:38",290
"52","2014/04/01 21:43",329
"53","2014/04/01 21:48",284
"54","2014/04/01 21:53",327
"55","2014/04/01 21:58",699
"56","2014/04/01 22:03",533
"57","2014/04/01 22:08",851
"58","2014/04/01 22:13",420
"59","2014/04/01 22:18",448
"60","2014/04/01 22:23",473
"61","2014/04/01 22:28",461
"62","2014/04/01 22:33",562
"63","2014/04/01 22:38",502
"64","2014/04/01 22:43",389
"65","2014/04/01 22:48",414
"66","2014/04/01 22:53",437
"67","2014/04/01 22:58",464
"68","2014/04/01 23:03",565
"69","2014/04/01 23:08",597
"70","2014/04/01 23:13",605
"71","2014/04/01 23:18",776
"72","2014/04/01 23:23",760
"73","2014/04/01 23:28",466
"74","2014/04/01 23:33",516
"75","2014/04/01 23:38",490
"76","2014/04/01 23:43",522
"77","2014/04/01 23:48",510
"78","2014/04/01 23:53",597
"79","2014/04/01 23:58",491
"80","2014/04/02 00:03",550
"81","2014/04/02 00:08",480
"82","2014/04/02 00:13",582
"83","2014/04/02 00:18",545
"84","2014/04/02 00:23",613
"85","2014/04/02 00:28",568
"86","2014/04/02 00:33",756
"87","2014/04/02 00:38",570
"88","2014/04/02 00:43",506
"89","2014/04/02 00:48",488
"90","2014/04/02 00:53",522
"91","2014/04/02 00:58",441
"92","2014/04/02 01:03",423
"93","2014/04/02 01:08",430
"94","2014/04/02 01:13",600
"95","2014/04/02 01:18",608
"96","2014/04/02 01:23",453
