LDEV_TransRate_X663-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:6C X"
"1","2014/04/01 17:28",337
"2","2014/04/01 17:33",231
"3","2014/04/01 17:38",97
"4","2014/04/01 17:43",117
"5","2014/04/01 17:48",72
"6","2014/04/01 17:53",120
"7","2014/04/01 17:58",65
"8","2014/04/01 18:03",155
"9","2014/04/01 18:08",106
"10","2014/04/01 18:13",115
"11","2014/04/01 18:18",93
"12","2014/04/01 18:23",201
"13","2014/04/01 18:28",297
"14","2014/04/01 18:33",226
"15","2014/04/01 18:38",319
"16","2014/04/01 18:43",148
"17","2014/04/01 18:48",100
"18","2014/04/01 18:53",137
"19","2014/04/01 18:58",103
"20","2014/04/01 19:03",113
"21","2014/04/01 19:08",160
"22","2014/04/01 19:13",257
"23","2014/04/01 19:18",138
"24","2014/04/01 19:23",159
"25","2014/04/01 19:28",232
"26","2014/04/01 19:33",286
"27","2014/04/01 19:38",275
"28","2014/04/01 19:43",3041
"29","2014/04/01 19:48",1391
"30","2014/04/01 19:53",1267
"31","2014/04/01 19:58",707
"32","2014/04/01 20:03",547
"33","2014/04/01 20:08",425
"34","2014/04/01 20:13",341
"35","2014/04/01 20:18",316
"36","2014/04/01 20:23",258
"37","2014/04/01 20:28",394
"38","2014/04/01 20:33",368
"39","2014/04/01 20:38",236
"40","2014/04/01 20:43",314
"41","2014/04/01 20:48",256
"42","2014/04/01 20:53",164
"43","2014/04/01 20:58",555
"44","2014/04/01 21:03",470
"45","2014/04/01 21:08",445
"46","2014/04/01 21:13",506
"47","2014/04/01 21:18",787
"48","2014/04/01 21:23",735
"49","2014/04/01 21:28",639
"50","2014/04/01 21:33",579
"51","2014/04/01 21:38",309
"52","2014/04/01 21:43",318
"53","2014/04/01 21:48",307
"54","2014/04/01 21:53",311
"55","2014/04/01 21:58",717
"56","2014/04/01 22:03",547
"57","2014/04/01 22:08",839
"58","2014/04/01 22:13",385
"59","2014/04/01 22:18",420
"60","2014/04/01 22:23",426
"61","2014/04/01 22:28",515
"62","2014/04/01 22:33",535
"63","2014/04/01 22:38",456
"64","2014/04/01 22:43",393
"65","2014/04/01 22:48",458
"66","2014/04/01 22:53",419
"67","2014/04/01 22:58",409
"68","2014/04/01 23:03",574
"69","2014/04/01 23:08",560
"70","2014/04/01 23:13",563
"71","2014/04/01 23:18",879
"72","2014/04/01 23:23",697
"73","2014/04/01 23:28",526
"74","2014/04/01 23:33",512
"75","2014/04/01 23:38",519
"76","2014/04/01 23:43",508
"77","2014/04/01 23:48",531
"78","2014/04/01 23:53",487
"79","2014/04/01 23:58",488
"80","2014/04/02 00:03",529
"81","2014/04/02 00:08",473
"82","2014/04/02 00:13",543
"83","2014/04/02 00:18",509
"84","2014/04/02 00:23",533
"85","2014/04/02 00:28",570
"86","2014/04/02 00:33",646
"87","2014/04/02 00:38",488
"88","2014/04/02 00:43",481
"89","2014/04/02 00:48",463
"90","2014/04/02 00:53",468
"91","2014/04/02 00:58",464
"92","2014/04/02 01:03",456
"93","2014/04/02 01:08",487
"94","2014/04/02 01:13",531
"95","2014/04/02 01:18",537
"96","2014/04/02 01:23",337
