LDEV_TransRate_X621-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:5D X"
"1","2014/04/01 17:28",406
"2","2014/04/01 17:33",209
"3","2014/04/01 17:38",166
"4","2014/04/01 17:43",160
"5","2014/04/01 17:48",105
"6","2014/04/01 17:53",182
"7","2014/04/01 17:58",115
"8","2014/04/01 18:03",209
"9","2014/04/01 18:08",154
"10","2014/04/01 18:13",180
"11","2014/04/01 18:18",138
"12","2014/04/01 18:23",316
"13","2014/04/01 18:28",339
"14","2014/04/01 18:33",329
"15","2014/04/01 18:38",324
"16","2014/04/01 18:43",203
"17","2014/04/01 18:48",166
"18","2014/04/01 18:53",247
"19","2014/04/01 18:58",151
"20","2014/04/01 19:03",261
"21","2014/04/01 19:08",240
"22","2014/04/01 19:13",319
"23","2014/04/01 19:18",185
"24","2014/04/01 19:23",280
"25","2014/04/01 19:28",217
"26","2014/04/01 19:33",248
"27","2014/04/01 19:38",309
"28","2014/04/01 19:43",3080
"29","2014/04/01 19:48",1480
"30","2014/04/01 19:53",1317
"31","2014/04/01 19:58",675
"32","2014/04/01 20:03",631
"33","2014/04/01 20:08",584
"34","2014/04/01 20:13",434
"35","2014/04/01 20:18",346
"36","2014/04/01 20:23",357
"37","2014/04/01 20:28",467
"38","2014/04/01 20:33",469
"39","2014/04/01 20:38",334
"40","2014/04/01 20:43",354
"41","2014/04/01 20:48",317
"42","2014/04/01 20:53",269
"43","2014/04/01 20:58",551
"44","2014/04/01 21:03",544
"45","2014/04/01 21:08",473
"46","2014/04/01 21:13",518
"47","2014/04/01 21:18",786
"48","2014/04/01 21:23",822
"49","2014/04/01 21:28",677
"50","2014/04/01 21:33",511
"51","2014/04/01 21:38",318
"52","2014/04/01 21:43",370
"53","2014/04/01 21:48",313
"54","2014/04/01 21:53",383
"55","2014/04/01 21:58",886
"56","2014/04/01 22:03",575
"57","2014/04/01 22:08",948
"58","2014/04/01 22:13",443
"59","2014/04/01 22:18",482
"60","2014/04/01 22:23",529
"61","2014/04/01 22:28",489
"62","2014/04/01 22:33",601
"63","2014/04/01 22:38",564
"64","2014/04/01 22:43",488
"65","2014/04/01 22:48",405
"66","2014/04/01 22:53",453
"67","2014/04/01 22:58",519
"68","2014/04/01 23:03",669
"69","2014/04/01 23:08",677
"70","2014/04/01 23:13",655
"71","2014/04/01 23:18",918
"72","2014/04/01 23:23",756
"73","2014/04/01 23:28",554
"74","2014/04/01 23:33",553
"75","2014/04/01 23:38",457
"76","2014/04/01 23:43",543
"77","2014/04/01 23:48",562
"78","2014/04/01 23:53",587
"79","2014/04/01 23:58",570
"80","2014/04/02 00:03",644
"81","2014/04/02 00:08",550
"82","2014/04/02 00:13",637
"83","2014/04/02 00:18",535
"84","2014/04/02 00:23",617
"85","2014/04/02 00:28",621
"86","2014/04/02 00:33",684
"87","2014/04/02 00:38",598
"88","2014/04/02 00:43",558
"89","2014/04/02 00:48",513
"90","2014/04/02 00:53",551
"91","2014/04/02 00:58",451
"92","2014/04/02 01:03",523
"93","2014/04/02 01:08",493
"94","2014/04/02 01:13",623
"95","2014/04/02 01:18",599
"96","2014/04/02 01:23",453
