LDEV_IOPS_X484-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:F0:67 X"
"1","2014/04/01 17:28",170
"2","2014/04/01 17:33",250
"3","2014/04/01 17:38",238
"4","2014/04/01 17:43",251
"5","2014/04/01 17:48",260
"6","2014/04/01 17:53",411
"7","2014/04/01 17:58",301
"8","2014/04/01 18:03",365
"9","2014/04/01 18:08",315
"10","2014/04/01 18:13",282
"11","2014/04/01 18:18",299
"12","2014/04/01 18:23",352
"13","2014/04/01 18:28",442
"14","2014/04/01 18:33",576
"15","2014/04/01 18:38",362
"16","2014/04/01 18:43",380
"17","2014/04/01 18:48",539
"18","2014/04/01 18:53",184
"19","2014/04/01 18:58",139
"20","2014/04/01 19:03",139
"21","2014/04/01 19:08",173
"22","2014/04/01 19:13",245
"23","2014/04/01 19:18",183
"24","2014/04/01 19:23",227
"25","2014/04/01 19:28",271
"26","2014/04/01 19:33",280
"27","2014/04/01 19:38",249
"28","2014/04/01 19:43",230
"29","2014/04/01 19:48",298
"30","2014/04/01 19:53",398
"31","2014/04/01 19:58",308
"32","2014/04/01 20:03",271
"33","2014/04/01 20:08",145
"34","2014/04/01 20:13",106
"35","2014/04/01 20:18",101
"36","2014/04/01 20:23",170
"37","2014/04/01 20:28",344
"38","2014/04/01 20:33",90
"39","2014/04/01 20:38",100
"40","2014/04/01 20:43",122
"41","2014/04/01 20:48",129
"42","2014/04/01 20:53",113
"43","2014/04/01 20:58",138
"44","2014/04/01 21:03",212
"45","2014/04/01 21:08",140
"46","2014/04/01 21:13",227
"47","2014/04/01 21:18",234
"48","2014/04/01 21:23",112
"49","2014/04/01 21:28",148
"50","2014/04/01 21:33",150
"51","2014/04/01 21:38",175
"52","2014/04/01 21:43",207
"53","2014/04/01 21:48",215
"54","2014/04/01 21:53",210
"55","2014/04/01 21:58",139
"56","2014/04/01 22:03",161
"57","2014/04/01 22:08",165
"58","2014/04/01 22:13",242
"59","2014/04/01 22:18",336
"60","2014/04/01 22:23",213
"61","2014/04/01 22:28",183
"62","2014/04/01 22:33",174
"63","2014/04/01 22:38",87
"64","2014/04/01 22:43",129
"65","2014/04/01 22:48",135
"66","2014/04/01 22:53",102
"67","2014/04/01 22:58",317
"68","2014/04/01 23:03",175
"69","2014/04/01 23:08",167
"70","2014/04/01 23:13",147
"71","2014/04/01 23:18",132
"72","2014/04/01 23:23",135
"73","2014/04/01 23:28",106
"74","2014/04/01 23:33",181
"75","2014/04/01 23:38",165
"76","2014/04/01 23:43",176
"77","2014/04/01 23:48",217
"78","2014/04/01 23:53",239
"79","2014/04/01 23:58",218
"80","2014/04/02 00:03",342
"81","2014/04/02 00:08",243
"82","2014/04/02 00:13",120
"83","2014/04/02 00:18",169
"84","2014/04/02 00:23",200
"85","2014/04/02 00:28",229
"86","2014/04/02 00:33",237
"87","2014/04/02 00:38",229
"88","2014/04/02 00:43",374
"89","2014/04/02 00:48",481
"90","2014/04/02 00:53",466
"91","2014/04/02 00:58",505
"92","2014/04/02 01:03",351
"93","2014/04/02 01:08",243
"94","2014/04/02 01:13",377
"95","2014/04/02 01:18",347
"96","2014/04/02 01:23",448
