LDEV_IOPS_X486-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:F0:69 X"
"1","2014/04/01 17:28",171
"2","2014/04/01 17:33",246
"3","2014/04/01 17:38",240
"4","2014/04/01 17:43",261
"5","2014/04/01 17:48",262
"6","2014/04/01 17:53",400
"7","2014/04/01 17:58",299
"8","2014/04/01 18:03",350
"9","2014/04/01 18:08",312
"10","2014/04/01 18:13",285
"11","2014/04/01 18:18",281
"12","2014/04/01 18:23",340
"13","2014/04/01 18:28",425
"14","2014/04/01 18:33",556
"15","2014/04/01 18:38",360
"16","2014/04/01 18:43",367
"17","2014/04/01 18:48",534
"18","2014/04/01 18:53",188
"19","2014/04/01 18:58",141
"20","2014/04/01 19:03",147
"21","2014/04/01 19:08",181
"22","2014/04/01 19:13",248
"23","2014/04/01 19:18",179
"24","2014/04/01 19:23",221
"25","2014/04/01 19:28",272
"26","2014/04/01 19:33",269
"27","2014/04/01 19:38",246
"28","2014/04/01 19:43",230
"29","2014/04/01 19:48",289
"30","2014/04/01 19:53",397
"31","2014/04/01 19:58",314
"32","2014/04/01 20:03",281
"33","2014/04/01 20:08",147
"34","2014/04/01 20:13",103
"35","2014/04/01 20:18",106
"36","2014/04/01 20:23",179
"37","2014/04/01 20:28",338
"38","2014/04/01 20:33",95
"39","2014/04/01 20:38",106
"40","2014/04/01 20:43",118
"41","2014/04/01 20:48",136
"42","2014/04/01 20:53",115
"43","2014/04/01 20:58",147
"44","2014/04/01 21:03",212
"45","2014/04/01 21:08",151
"46","2014/04/01 21:13",226
"47","2014/04/01 21:18",240
"48","2014/04/01 21:23",116
"49","2014/04/01 21:28",145
"50","2014/04/01 21:33",157
"51","2014/04/01 21:38",178
"52","2014/04/01 21:43",209
"53","2014/04/01 21:48",221
"54","2014/04/01 21:53",211
"55","2014/04/01 21:58",145
"56","2014/04/01 22:03",168
"57","2014/04/01 22:08",171
"58","2014/04/01 22:13",244
"59","2014/04/01 22:18",330
"60","2014/04/01 22:23",217
"61","2014/04/01 22:28",184
"62","2014/04/01 22:33",175
"63","2014/04/01 22:38",86
"64","2014/04/01 22:43",134
"65","2014/04/01 22:48",136
"66","2014/04/01 22:53",105
"67","2014/04/01 22:58",318
"68","2014/04/01 23:03",178
"69","2014/04/01 23:08",169
"70","2014/04/01 23:13",151
"71","2014/04/01 23:18",138
"72","2014/04/01 23:23",143
"73","2014/04/01 23:28",106
"74","2014/04/01 23:33",179
"75","2014/04/01 23:38",170
"76","2014/04/01 23:43",173
"77","2014/04/01 23:48",221
"78","2014/04/01 23:53",242
"79","2014/04/01 23:58",222
"80","2014/04/02 00:03",350
"81","2014/04/02 00:08",248
"82","2014/04/02 00:13",123
"83","2014/04/02 00:18",178
"84","2014/04/02 00:23",192
"85","2014/04/02 00:28",233
"86","2014/04/02 00:33",242
"87","2014/04/02 00:38",232
"88","2014/04/02 00:43",380
"89","2014/04/02 00:48",486
"90","2014/04/02 00:53",462
"91","2014/04/02 00:58",512
"92","2014/04/02 01:03",351
"93","2014/04/02 01:08",243
"94","2014/04/02 01:13",382
"95","2014/04/02 01:18",342
"96","2014/04/02 01:23",452
