LDEV_IOPS_X15-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:50:0D X"
"1","2014/04/01 17:28",186
"2","2014/04/01 17:33",254
"3","2014/04/01 17:38",242
"4","2014/04/01 17:43",253
"5","2014/04/01 17:48",273
"6","2014/04/01 17:53",409
"7","2014/04/01 17:58",299
"8","2014/04/01 18:03",363
"9","2014/04/01 18:08",330
"10","2014/04/01 18:13",287
"11","2014/04/01 18:18",303
"12","2014/04/01 18:23",352
"13","2014/04/01 18:28",447
"14","2014/04/01 18:33",579
"15","2014/04/01 18:38",365
"16","2014/04/01 18:43",380
"17","2014/04/01 18:48",553
"18","2014/04/01 18:53",197
"19","2014/04/01 18:58",153
"20","2014/04/01 19:03",157
"21","2014/04/01 19:08",186
"22","2014/04/01 19:13",257
"23","2014/04/01 19:18",194
"24","2014/04/01 19:23",237
"25","2014/04/01 19:28",274
"26","2014/04/01 19:33",278
"27","2014/04/01 19:38",261
"28","2014/04/01 19:43",238
"29","2014/04/01 19:48",311
"30","2014/04/01 19:53",406
"31","2014/04/01 19:58",328
"32","2014/04/01 20:03",287
"33","2014/04/01 20:08",161
"34","2014/04/01 20:13",119
"35","2014/04/01 20:18",117
"36","2014/04/01 20:23",183
"37","2014/04/01 20:28",356
"38","2014/04/01 20:33",104
"39","2014/04/01 20:38",116
"40","2014/04/01 20:43",134
"41","2014/04/01 20:48",149
"42","2014/04/01 20:53",131
"43","2014/04/01 20:58",153
"44","2014/04/01 21:03",223
"45","2014/04/01 21:08",155
"46","2014/04/01 21:13",238
"47","2014/04/01 21:18",244
"48","2014/04/01 21:23",127
"49","2014/04/01 21:28",159
"50","2014/04/01 21:33",164
"51","2014/04/01 21:38",187
"52","2014/04/01 21:43",231
"53","2014/04/01 21:48",228
"54","2014/04/01 21:53",224
"55","2014/04/01 21:58",151
"56","2014/04/01 22:03",175
"57","2014/04/01 22:08",179
"58","2014/04/01 22:13",252
"59","2014/04/01 22:18",339
"60","2014/04/01 22:23",225
"61","2014/04/01 22:28",195
"62","2014/04/01 22:33",189
"63","2014/04/01 22:38",96
"64","2014/04/01 22:43",141
"65","2014/04/01 22:48",150
"66","2014/04/01 22:53",117
"67","2014/04/01 22:58",323
"68","2014/04/01 23:03",189
"69","2014/04/01 23:08",179
"70","2014/04/01 23:13",161
"71","2014/04/01 23:18",150
"72","2014/04/01 23:23",154
"73","2014/04/01 23:28",122
"74","2014/04/01 23:33",191
"75","2014/04/01 23:38",175
"76","2014/04/01 23:43",189
"77","2014/04/01 23:48",234
"78","2014/04/01 23:53",254
"79","2014/04/01 23:58",236
"80","2014/04/02 00:03",353
"81","2014/04/02 00:08",251
"82","2014/04/02 00:13",132
"83","2014/04/02 00:18",181
"84","2014/04/02 00:23",194
"85","2014/04/02 00:28",253
"86","2014/04/02 00:33",249
"87","2014/04/02 00:38",243
"88","2014/04/02 00:43",383
"89","2014/04/02 00:48",482
"90","2014/04/02 00:53",471
"91","2014/04/02 00:58",513
"92","2014/04/02 01:03",358
"93","2014/04/02 01:08",266
"94","2014/04/02 01:13",390
"95","2014/04/02 01:18",355
"96","2014/04/02 01:23",459
