LDEV_IOPS_X846-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:21:1D X"
"1","2014/04/01 17:28",23
"2","2014/04/01 17:33",28
"3","2014/04/01 17:38",33
"4","2014/04/01 17:43",24
"5","2014/04/01 17:48",27
"6","2014/04/01 17:53",29
"7","2014/04/01 17:58",25
"8","2014/04/01 18:03",29
"9","2014/04/01 18:08",31
"10","2014/04/01 18:13",28
"11","2014/04/01 18:18",28
"12","2014/04/01 18:23",26
"13","2014/04/01 18:28",27
"14","2014/04/01 18:33",28
"15","2014/04/01 18:38",28
"16","2014/04/01 18:43",30
"17","2014/04/01 18:48",27
"18","2014/04/01 18:53",32
"19","2014/04/01 18:58",28
"20","2014/04/01 19:03",28
"21","2014/04/01 19:08",29
"22","2014/04/01 19:13",30
"23","2014/04/01 19:18",28
"24","2014/04/01 19:23",28
"25","2014/04/01 19:28",28
"26","2014/04/01 19:33",31
"27","2014/04/01 19:38",29
"28","2014/04/01 19:43",23
"29","2014/04/01 19:48",27
"30","2014/04/01 19:53",25
"31","2014/04/01 19:58",28
"32","2014/04/01 20:03",30
"33","2014/04/01 20:08",30
"34","2014/04/01 20:13",30
"35","2014/04/01 20:18",27
"36","2014/04/01 20:23",27
"37","2014/04/01 20:28",26
"38","2014/04/01 20:33",26
"39","2014/04/01 20:38",27
"40","2014/04/01 20:43",27
"41","2014/04/01 20:48",26
"42","2014/04/01 20:53",26
"43","2014/04/01 20:58",26
"44","2014/04/01 21:03",24
"45","2014/04/01 21:08",24
"46","2014/04/01 21:13",23
"47","2014/04/01 21:18",23
"48","2014/04/01 21:23",19
"49","2014/04/01 21:28",22
"50","2014/04/01 21:33",23
"51","2014/04/01 21:38",21
"52","2014/04/01 21:43",19
"53","2014/04/01 21:48",19
"54","2014/04/01 21:53",19
"55","2014/04/01 21:58",14
"56","2014/04/01 22:03",4
"57","2014/04/01 22:08",5
"58","2014/04/01 22:13",4
"59","2014/04/01 22:18",4
"60","2014/04/01 22:23",4
"61","2014/04/01 22:28",3
"62","2014/04/01 22:33",5
"63","2014/04/01 22:38",7
"64","2014/04/01 22:43",7
"65","2014/04/01 22:48",6
"66","2014/04/01 22:53",7
"67","2014/04/01 22:58",7
"68","2014/04/01 23:03",6
"69","2014/04/01 23:08",7
"70","2014/04/01 23:13",7
"71","2014/04/01 23:18",7
"72","2014/04/01 23:23",7
"73","2014/04/01 23:28",8
"74","2014/04/01 23:33",7
"75","2014/04/01 23:38",9
"76","2014/04/01 23:43",9
"77","2014/04/01 23:48",10
"78","2014/04/01 23:53",10
"79","2014/04/01 23:58",8
"80","2014/04/02 00:03",7
"81","2014/04/02 00:08",9
"82","2014/04/02 00:13",8
"83","2014/04/02 00:18",7
"84","2014/04/02 00:23",9
"85","2014/04/02 00:28",7
"86","2014/04/02 00:33",7
"87","2014/04/02 00:38",7
"88","2014/04/02 00:43",8
"89","2014/04/02 00:48",7
"90","2014/04/02 00:53",7
"91","2014/04/02 00:58",8
"92","2014/04/02 01:03",7
"93","2014/04/02 01:08",7
"94","2014/04/02 01:13",8
"95","2014/04/02 01:18",7
"96","2014/04/02 01:23",7
