LDEV_Seq_Read_IOPS_X484-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:F0:67 X"
"1","2014/04/01 17:28",11
"2","2014/04/01 17:33",28
"3","2014/04/01 17:38",16
"4","2014/04/01 17:43",28
"5","2014/04/01 17:48",15
"6","2014/04/01 17:53",170
"7","2014/04/01 17:58",64
"8","2014/04/01 18:03",78
"9","2014/04/01 18:08",45
"10","2014/04/01 18:13",29
"11","2014/04/01 18:18",34
"12","2014/04/01 18:23",26
"13","2014/04/01 18:28",39
"14","2014/04/01 18:33",193
"15","2014/04/01 18:38",63
"16","2014/04/01 18:43",64
"17","2014/04/01 18:48",145
"18","2014/04/01 18:53",80
"19","2014/04/01 18:58",55
"20","2014/04/01 19:03",39
"21","2014/04/01 19:08",62
"22","2014/04/01 19:13",122
"23","2014/04/01 19:18",73
"24","2014/04/01 19:23",38
"25","2014/04/01 19:28",47
"26","2014/04/01 19:33",38
"27","2014/04/01 19:38",37
"28","2014/04/01 19:43",21
"29","2014/04/01 19:48",81
"30","2014/04/01 19:53",160
"31","2014/04/01 19:58",9
"32","2014/04/01 20:03",38
"33","2014/04/01 20:08",22
"34","2014/04/01 20:13",26
"35","2014/04/01 20:18",30
"36","2014/04/01 20:23",68
"37","2014/04/01 20:28",195
"38","2014/04/01 20:33",9
"39","2014/04/01 20:38",29
"40","2014/04/01 20:43",28
"41","2014/04/01 20:48",29
"42","2014/04/01 20:53",32
"43","2014/04/01 20:58",56
"44","2014/04/01 21:03",94
"45","2014/04/01 21:08",39
"46","2014/04/01 21:13",116
"47","2014/04/01 21:18",97
"48","2014/04/01 21:23",32
"49","2014/04/01 21:28",40
"50","2014/04/01 21:33",39
"51","2014/04/01 21:38",44
"52","2014/04/01 21:43",67
"53","2014/04/01 21:48",85
"54","2014/04/01 21:53",99
"55","2014/04/01 21:58",57
"56","2014/04/01 22:03",45
"57","2014/04/01 22:08",62
"58","2014/04/01 22:13",131
"59","2014/04/01 22:18",201
"60","2014/04/01 22:23",111
"61","2014/04/01 22:28",89
"62","2014/04/01 22:33",77
"63","2014/04/01 22:38",18
"64","2014/04/01 22:43",47
"65","2014/04/01 22:48",34
"66","2014/04/01 22:53",33
"67","2014/04/01 22:58",177
"68","2014/04/01 23:03",79
"69","2014/04/01 23:08",71
"70","2014/04/01 23:13",57
"71","2014/04/01 23:18",60
"72","2014/04/01 23:23",44
"73","2014/04/01 23:28",34
"74","2014/04/01 23:33",38
"75","2014/04/01 23:38",32
"76","2014/04/01 23:43",36
"77","2014/04/01 23:48",22
"78","2014/04/01 23:53",32
"79","2014/04/01 23:58",33
"80","2014/04/02 00:03",164
"81","2014/04/02 00:08",95
"82","2014/04/02 00:13",16
"83","2014/04/02 00:18",39
"84","2014/04/02 00:23",35
"85","2014/04/02 00:28",22
"86","2014/04/02 00:33",34
"87","2014/04/02 00:38",25
"88","2014/04/02 00:43",137
"89","2014/04/02 00:48",191
"90","2014/04/02 00:53",218
"91","2014/04/02 00:58",250
"92","2014/04/02 01:03",133
"93","2014/04/02 01:08",56
"94","2014/04/02 01:13",165
"95","2014/04/02 01:18",186
"96","2014/04/02 01:23",268
