PG_Rnd_Write_Hit.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","1-1","1-2","1-3","1-4","1-5","1-6","1-7","1-8","1-9","1-10","1-11","1-12","1-13","1-14","1-15","3-1","3-2","3-3","3-4","3-5","3-6","3-7","3-8","3-9","3-10","3-11","3-12","3-13","3-14","3-15","3-16","5-1","5-2","5-3","5-4","5-5","5-6","5-7","5-8","5-9","5-10","5-11","5-12","5-13","5-14","5-15","7-1","7-2","7-3","7-4","7-5","7-6","7-7","7-8","7-9","7-10","7-11","7-12","7-13","7-14","9-1","9-2","9-3","9-4","11-1","11-2","11-3","11-4","11-5","11-6","11-7","11-8","11-9","11-10","11-11","11-12","11-13","11-14","11-15","11-16","13-1","13-2","13-3","13-4","13-5","13-6","13-7","13-8","13-9","13-10","13-11","13-12","13-13","13-14","13-15","13-16","X1-1","X2-1","X3-1","X4-1","X5-1","X6-1","X7-1","X8-1","X9-1","X10-1","X11-1","X12-1","X13-1","X14-1","X15-1","X16-1","X17-1","X18-1","X19-1","X20-1","X21-1","X22-1","X23-1","X24-1","X25-1","X26-1","X27-1","X28-1","X29-1","X30-1","X31-1","X32-1"
"1","2014/04/01 17:28",87,97,99,0,0,0,-1,-1,-1,-1,99,97,94,98,67,58,0,0,0,0,98,86,100,95,0,0,0,0,0,-1,-1,0,100,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,100,0,99,-1,-1,97,100,-1,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,51,0,0,100,0,-5,21,29,42,36,-5,0,95,99,82,40,0,92,0,0,0,93,94,98,100,92,96,0,76,0
"2","2014/04/01 17:33",89,92,99,0,0,0,-1,-1,-1,-1,99,95,96,97,82,100,0,0,0,0,98,85,100,96,0,0,0,0,0,-1,-1,0,13,0,0,0,99,0,0,0,0,0,88,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,100,0,99,-1,-1,98,98,-1,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,86,0,0,100,0,-5,95,50,33,62,-5,0,95,99,64,41,0,90,0,0,0,94,94,97,0,86,96,0,76,0
"3","2014/04/01 17:38",88,98,99,0,0,0,-1,-1,-1,-1,88,96,96,99,92,90,0,0,0,0,98,87,99,98,0,0,0,0,0,-1,-1,0,9,0,0,0,99,0,0,0,0,0,84,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,100,0,99,-1,-1,97,100,-1,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,95,0,0,100,0,-5,94,45,42,40,-5,0,96,99,26,50,0,63,0,0,0,95,92,98,0,88,96,0,73,0
"4","2014/04/01 17:43",81,98,99,0,0,0,-1,-1,-1,-1,91,97,96,98,93,100,0,0,0,0,99,88,98,94,0,0,0,0,0,-1,-1,0,97,0,0,0,99,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,94,0,95,-1,-1,97,100,-1,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,80,0,0,100,0,-5,97,41,21,38,-5,0,96,99,60,35,0,78,0,0,0,95,96,98,0,90,96,0,73,0
"5","2014/04/01 17:48",84,93,99,0,0,0,-1,-1,-1,-1,70,97,95,97,91,100,0,0,0,0,55,82,46,93,0,0,0,0,0,-1,-1,0,17,0,0,0,99,0,0,0,0,0,88,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,94,0,93,-1,-1,98,97,-1,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,59,0,100,100,0,-5,97,52,35,28,-5,0,95,98,35,40,24,83,0,0,0,95,94,98,0,88,96,0,75,0
"6","2014/04/01 17:53",81,98,99,0,0,0,-1,-1,-1,-1,92,96,95,96,88,95,0,0,0,0,99,86,98,95,0,0,0,0,0,-1,-1,0,16,0,0,0,99,0,0,0,0,0,88,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,93,0,96,-1,-1,97,98,-1,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,84,0,0,100,0,-5,96,70,97,30,-5,0,96,99,46,38,0,80,0,0,0,98,95,98,0,90,96,0,74,0
"7","2014/04/01 17:58",81,96,99,0,0,0,-1,-1,-1,-1,95,96,96,97,89,100,0,0,0,0,98,84,97,96,0,0,0,0,0,-1,-1,0,100,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,94,0,96,-1,-1,96,100,-1,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,94,0,0,100,0,-5,70,33,93,35,-5,0,97,99,60,96,0,81,0,0,0,98,95,97,100,84,96,0,79,0
"8","2014/04/01 18:03",80,96,98,0,0,0,-1,-1,-1,-1,84,95,96,97,83,93,0,0,0,0,98,82,97,97,0,0,0,0,0,-1,-1,0,14,0,0,0,99,0,0,0,0,0,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,88,0,96,-1,-1,96,98,-1,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,82,0,0,100,0,-5,89,80,96,95,-5,0,98,95,95,86,0,82,0,0,0,85,85,87,0,82,86,0,76,0
"9","2014/04/01 18:08",85,91,99,0,0,0,-1,-1,-1,-1,93,94,95,97,89,100,0,0,0,0,98,86,100,96,0,0,0,0,0,-1,-1,0,13,0,0,0,99,0,0,0,0,0,87,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,81,0,92,-1,-1,98,100,-1,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,55,0,0,100,0,-5,48,47,47,70,-5,0,91,99,55,73,0,49,0,0,0,94,95,96,0,68,96,0,72,0
"10","2014/04/01 18:13",87,97,99,0,0,0,-1,-1,-1,-1,80,95,94,96,77,80,0,0,0,0,98,89,98,92,0,0,0,0,0,-1,-1,0,100,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,94,0,96,-1,-1,92,95,-1,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,81,0,0,97,0,-5,40,33,37,90,-5,0,97,99,60,94,0,98,0,0,0,98,98,98,0,83,98,0,83,0
"11","2014/04/01 18:18",88,97,99,0,0,0,-1,-1,-1,-1,99,97,96,98,94,100,0,0,0,0,98,80,99,95,0,0,0,0,0,-1,-1,0,19,0,0,0,99,0,0,0,0,0,94,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,97,0,98,-1,-1,98,97,-1,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,91,0,100,97,0,-5,84,55,39,58,-5,0,97,99,62,38,0,96,0,0,0,98,94,98,0,85,96,0,79,0
"12","2014/04/01 18:23",85,94,99,0,0,0,-1,-1,-1,-1,98,97,95,98,87,100,0,0,0,0,99,85,100,96,0,0,0,0,0,-1,-1,0,13,0,0,0,99,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,100,0,99,-1,-1,97,85,-1,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,89,0,0,96,0,-5,87,82,52,31,-5,0,98,99,74,77,0,92,0,0,0,97,94,98,0,82,96,0,74,0
"13","2014/04/01 18:28",87,96,99,0,0,0,-1,-1,-1,-1,96,97,95,96,79,75,0,0,0,0,98,86,98,98,0,0,0,0,0,-1,-1,0,100,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,97,0,100,-1,-1,100,98,-1,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,92,0,0,100,0,-5,41,59,37,24,-5,0,87,99,80,31,0,47,0,0,0,96,94,97,100,83,96,0,73,0
"14","2014/04/01 18:33",87,97,99,0,0,0,-1,-1,-1,-1,78,96,87,97,91,100,0,0,0,0,97,84,100,94,0,0,0,0,0,-1,-1,0,16,0,0,0,99,0,0,0,0,0,85,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,85,0,95,-1,-1,86,44,-1,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,81,0,0,100,0,-5,95,84,75,82,-5,0,96,99,82,77,0,90,0,0,0,98,94,98,0,85,96,0,77,0
"15","2014/04/01 18:38",82,94,99,0,0,0,-1,-1,-1,-1,61,96,93,95,81,86,0,0,0,0,99,81,98,92,0,0,0,0,0,-1,-1,0,38,0,0,0,99,0,0,0,0,0,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,87,0,92,-1,-1,98,92,-1,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,58,0,0,77,0,-5,66,90,33,50,-5,0,98,99,55,21,0,46,0,0,0,95,93,97,0,82,96,0,77,0
"16","2014/04/01 18:43",87,92,99,0,0,0,-1,-1,-1,-1,95,97,95,97,75,75,0,0,0,0,98,87,98,93,0,0,0,0,0,-1,-1,0,100,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,77,0,90,-1,-1,100,79,-1,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,60,0,0,80,0,-5,38,54,42,48,-5,0,98,99,51,32,0,47,0,0,0,95,94,98,0,81,96,0,74,0
"17","2014/04/01 18:48",91,96,99,0,0,0,-1,-1,-1,-1,96,97,95,97,87,86,0,0,0,0,98,80,100,97,0,0,0,0,0,-1,-1,0,44,0,0,0,99,0,0,0,0,0,85,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,95,0,97,-1,-1,100,90,-1,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,54,0,100,100,0,-5,82,50,87,47,-5,0,87,99,40,93,0,59,0,0,0,94,94,97,0,86,96,0,76,0
"18","2014/04/01 18:53",84,96,99,0,0,0,-1,-1,-1,-1,98,95,96,97,81,100,0,0,0,0,99,87,100,97,0,0,0,0,0,-1,-1,0,100,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,90,0,96,-1,-1,100,93,-1,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,74,0,0,97,0,-5,95,81,56,41,-5,0,93,99,42,48,0,64,0,0,0,96,95,97,0,85,96,0,75,0
"19","2014/04/01 18:58",85,92,99,0,0,0,-1,-1,-1,-1,97,95,95,97,85,100,0,0,0,0,98,84,99,97,0,0,0,0,0,-1,-1,0,15,0,0,0,99,0,0,0,0,0,87,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,97,0,100,-1,-1,98,98,-1,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,77,0,0,100,0,-5,84,81,80,43,-5,0,96,99,84,96,0,85,0,0,0,97,95,97,100,84,96,0,78,0
"20","2014/04/01 19:03",82,87,99,0,0,0,-1,-1,-1,-1,97,42,91,96,91,94,0,0,0,0,98,82,94,95,0,0,0,0,0,-1,-1,0,15,0,0,5,99,0,0,0,0,0,85,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,11,0,95,-1,-1,14,98,-1,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,90,0,0,94,0,-5,65,66,43,92,-5,0,94,94,83,30,0,46,0,0,0,87,85,86,0,80,86,0,71,0
"21","2014/04/01 19:08",84,95,99,0,0,0,-1,-1,-1,-1,69,29,88,97,77,41,0,0,0,0,99,85,100,92,0,0,0,0,0,-1,-1,0,24,0,0,71,97,0,0,0,0,0,28,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,83,0,93,-1,-1,100,98,-1,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,75,0,0,94,0,-5,80,76,48,58,-5,0,68,99,59,49,0,50,0,0,0,94,94,96,0,76,95,0,72,0
