LDEV_Rnd_Read_Hit_X663-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:6C X"
"1","2014/04/01 17:28",90
"2","2014/04/01 17:33",81
"3","2014/04/01 17:38",85
"4","2014/04/01 17:43",89
"5","2014/04/01 17:48",70
"6","2014/04/01 17:53",81
"7","2014/04/01 17:58",93
"8","2014/04/01 18:03",82
"9","2014/04/01 18:08",89
"10","2014/04/01 18:13",84
"11","2014/04/01 18:18",82
"12","2014/04/01 18:23",84
"13","2014/04/01 18:28",84
"14","2014/04/01 18:33",83
"15","2014/04/01 18:38",84
"16","2014/04/01 18:43",81
"17","2014/04/01 18:48",86
"18","2014/04/01 18:53",82
"19","2014/04/01 18:58",80
"20","2014/04/01 19:03",79
"21","2014/04/01 19:08",75
"22","2014/04/01 19:13",78
"23","2014/04/01 19:18",73
"24","2014/04/01 19:23",84
"25","2014/04/01 19:28",82
"26","2014/04/01 19:33",70
"27","2014/04/01 19:38",80
"28","2014/04/01 19:43",44
"29","2014/04/01 19:48",49
"30","2014/04/01 19:53",38
"31","2014/04/01 19:58",76
"32","2014/04/01 20:03",77
"33","2014/04/01 20:08",83
"34","2014/04/01 20:13",88
"35","2014/04/01 20:18",94
"36","2014/04/01 20:23",95
"37","2014/04/01 20:28",89
"38","2014/04/01 20:33",89
"39","2014/04/01 20:38",96
"40","2014/04/01 20:43",93
"41","2014/04/01 20:48",95
"42","2014/04/01 20:53",90
"43","2014/04/01 20:58",90
"44","2014/04/01 21:03",90
"45","2014/04/01 21:08",67
"46","2014/04/01 21:13",79
"47","2014/04/01 21:18",76
"48","2014/04/01 21:23",76
"49","2014/04/01 21:28",86
"50","2014/04/01 21:33",67
"51","2014/04/01 21:38",79
"52","2014/04/01 21:43",79
"53","2014/04/01 21:48",75
"54","2014/04/01 21:53",81
"55","2014/04/01 21:58",68
"56","2014/04/01 22:03",55
"57","2014/04/01 22:08",59
"58","2014/04/01 22:13",54
"59","2014/04/01 22:18",73
"60","2014/04/01 22:23",68
"61","2014/04/01 22:28",62
"62","2014/04/01 22:33",59
"63","2014/04/01 22:38",56
"64","2014/04/01 22:43",69
"65","2014/04/01 22:48",60
"66","2014/04/01 22:53",57
"67","2014/04/01 22:58",57
"68","2014/04/01 23:03",44
"69","2014/04/01 23:08",51
"70","2014/04/01 23:13",65
"71","2014/04/01 23:18",70
"72","2014/04/01 23:23",65
"73","2014/04/01 23:28",71
"74","2014/04/01 23:33",70
"75","2014/04/01 23:38",67
"76","2014/04/01 23:43",79
"77","2014/04/01 23:48",71
"78","2014/04/01 23:53",72
"79","2014/04/01 23:58",78
"80","2014/04/02 00:03",73
"81","2014/04/02 00:08",67
"82","2014/04/02 00:13",72
"83","2014/04/02 00:18",84
"84","2014/04/02 00:23",77
"85","2014/04/02 00:28",79
"86","2014/04/02 00:33",79
"87","2014/04/02 00:38",77
"88","2014/04/02 00:43",81
"89","2014/04/02 00:48",86
"90","2014/04/02 00:53",80
"91","2014/04/02 00:58",84
"92","2014/04/02 01:03",83
"93","2014/04/02 01:08",66
"94","2014/04/02 01:13",80
"95","2014/04/02 01:18",78
"96","2014/04/02 01:23",76
