LDEV_Rnd_Read_Hit_X544-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:03:34 X"
"1","2014/04/01 17:28",58
"2","2014/04/01 17:33",76
"3","2014/04/01 17:38",20
"4","2014/04/01 17:43",75
"5","2014/04/01 17:48",13
"6","2014/04/01 17:53",8
"7","2014/04/01 17:58",26
"8","2014/04/01 18:03",65
"9","2014/04/01 18:08",20
"10","2014/04/01 18:13",40
"11","2014/04/01 18:18",6
"12","2014/04/01 18:23",32
"13","2014/04/01 18:28",67
"14","2014/04/01 18:33",82
"15","2014/04/01 18:38",44
"16","2014/04/01 18:43",70
"17","2014/04/01 18:48",8
"18","2014/04/01 18:53",6
"19","2014/04/01 18:58",22
"20","2014/04/01 19:03",66
"21","2014/04/01 19:08",15
"22","2014/04/01 19:13",43
"23","2014/04/01 19:18",5
"24","2014/04/01 19:23",8
"25","2014/04/01 19:28",57
"26","2014/04/01 19:33",79
"27","2014/04/01 19:38",6
"28","2014/04/01 19:43",32
"29","2014/04/01 19:48",30
"30","2014/04/01 19:53",20
"31","2014/04/01 19:58",9
"32","2014/04/01 20:03",57
"33","2014/04/01 20:08",8
"34","2014/04/01 20:13",62
"35","2014/04/01 20:18",2
"36","2014/04/01 20:23",21
"37","2014/04/01 20:28",18
"38","2014/04/01 20:33",20
"39","2014/04/01 20:38",9
"40","2014/04/01 20:43",73
"41","2014/04/01 20:48",5
"42","2014/04/01 20:53",4
"43","2014/04/01 20:58",13
"44","2014/04/01 21:03",54
"45","2014/04/01 21:08",2
"46","2014/04/01 21:13",23
"47","2014/04/01 21:18",1
"48","2014/04/01 21:23",3
"49","2014/04/01 21:28",59
"50","2014/04/01 21:33",17
"51","2014/04/01 21:38",11
"52","2014/04/01 21:43",78
"53","2014/04/01 21:48",28
"54","2014/04/01 21:53",7
"55","2014/04/01 21:58",9
"56","2014/04/01 22:03",56
"57","2014/04/01 22:08",50
"58","2014/04/01 22:13",64
"59","2014/04/01 22:18",57
"60","2014/04/01 22:23",41
"61","2014/04/01 22:28",61
"62","2014/04/01 22:33",66
"63","2014/04/01 22:38",66
"64","2014/04/01 22:43",74
"65","2014/04/01 22:48",77
"66","2014/04/01 22:53",56
"67","2014/04/01 22:58",68
"68","2014/04/01 23:03",57
"69","2014/04/01 23:08",61
"70","2014/04/01 23:13",61
"71","2014/04/01 23:18",72
"72","2014/04/01 23:23",74
"73","2014/04/01 23:28",67
"74","2014/04/01 23:33",84
"75","2014/04/01 23:38",84
"76","2014/04/01 23:43",79
"77","2014/04/01 23:48",81
"78","2014/04/01 23:53",68
"79","2014/04/01 23:58",71
"80","2014/04/02 00:03",56
"81","2014/04/02 00:08",74
"82","2014/04/02 00:13",75
"83","2014/04/02 00:18",52
"84","2014/04/02 00:23",52
"85","2014/04/02 00:28",59
"86","2014/04/02 00:33",82
"87","2014/04/02 00:38",57
"88","2014/04/02 00:43",70
"89","2014/04/02 00:48",81
"90","2014/04/02 00:53",62
"91","2014/04/02 00:58",65
"92","2014/04/02 01:03",57
"93","2014/04/02 01:08",79
"94","2014/04/02 01:13",24
"95","2014/04/02 01:18",29
"96","2014/04/02 01:23",22
