LDEV_Rnd_Read_Hit_X520-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:02:1A X"
"1","2014/04/01 17:28",42
"2","2014/04/01 17:33",56
"3","2014/04/01 17:38",57
"4","2014/04/01 17:43",79
"5","2014/04/01 17:48",7
"6","2014/04/01 17:53",39
"7","2014/04/01 17:58",31
"8","2014/04/01 18:03",53
"9","2014/04/01 18:08",43
"10","2014/04/01 18:13",31
"11","2014/04/01 18:18",7
"12","2014/04/01 18:23",10
"13","2014/04/01 18:28",50
"14","2014/04/01 18:33",81
"15","2014/04/01 18:38",43
"16","2014/04/01 18:43",79
"17","2014/04/01 18:48",8
"18","2014/04/01 18:53",9
"19","2014/04/01 18:58",59
"20","2014/04/01 19:03",61
"21","2014/04/01 19:08",36
"22","2014/04/01 19:13",33
"23","2014/04/01 19:18",10
"24","2014/04/01 19:23",7
"25","2014/04/01 19:28",66
"26","2014/04/01 19:33",71
"27","2014/04/01 19:38",13
"28","2014/04/01 19:43",14
"29","2014/04/01 19:48",29
"30","2014/04/01 19:53",14
"31","2014/04/01 19:58",5
"32","2014/04/01 20:03",45
"33","2014/04/01 20:08",42
"34","2014/04/01 20:13",51
"35","2014/04/01 20:18",6
"36","2014/04/01 20:23",24
"37","2014/04/01 20:28",8
"38","2014/04/01 20:33",10
"39","2014/04/01 20:38",7
"40","2014/04/01 20:43",71
"41","2014/04/01 20:48",11
"42","2014/04/01 20:53",6
"43","2014/04/01 20:58",6
"44","2014/04/01 21:03",48
"45","2014/04/01 21:08",4
"46","2014/04/01 21:13",13
"47","2014/04/01 21:18",4
"48","2014/04/01 21:23",5
"49","2014/04/01 21:28",30
"50","2014/04/01 21:33",10
"51","2014/04/01 21:38",15
"52","2014/04/01 21:43",85
"53","2014/04/01 21:48",13
"54","2014/04/01 21:53",39
"55","2014/04/01 21:58",7
"56","2014/04/01 22:03",54
"57","2014/04/01 22:08",55
"58","2014/04/01 22:13",55
"59","2014/04/01 22:18",50
"60","2014/04/01 22:23",49
"61","2014/04/01 22:28",49
"62","2014/04/01 22:33",60
"63","2014/04/01 22:38",68
"64","2014/04/01 22:43",71
"65","2014/04/01 22:48",77
"66","2014/04/01 22:53",62
"67","2014/04/01 22:58",73
"68","2014/04/01 23:03",52
"69","2014/04/01 23:08",65
"70","2014/04/01 23:13",63
"71","2014/04/01 23:18",66
"72","2014/04/01 23:23",69
"73","2014/04/01 23:28",69
"74","2014/04/01 23:33",77
"75","2014/04/01 23:38",85
"76","2014/04/01 23:43",76
"77","2014/04/01 23:48",82
"78","2014/04/01 23:53",58
"79","2014/04/01 23:58",65
"80","2014/04/02 00:03",56
"81","2014/04/02 00:08",79
"82","2014/04/02 00:13",74
"83","2014/04/02 00:18",50
"84","2014/04/02 00:23",34
"85","2014/04/02 00:28",52
"86","2014/04/02 00:33",77
"87","2014/04/02 00:38",40
"88","2014/04/02 00:43",54
"89","2014/04/02 00:48",72
"90","2014/04/02 00:53",32
"91","2014/04/02 00:58",38
"92","2014/04/02 01:03",34
"93","2014/04/02 01:08",75
"94","2014/04/02 01:13",42
"95","2014/04/02 01:18",18
"96","2014/04/02 01:23",13
