LDEV_Rnd_Read_Hit_X634-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:3D X"
"1","2014/04/01 17:28",85
"2","2014/04/01 17:33",79
"3","2014/04/01 17:38",83
"4","2014/04/01 17:43",86
"5","2014/04/01 17:48",68
"6","2014/04/01 17:53",84
"7","2014/04/01 17:58",85
"8","2014/04/01 18:03",83
"9","2014/04/01 18:08",83
"10","2014/04/01 18:13",83
"11","2014/04/01 18:18",68
"12","2014/04/01 18:23",87
"13","2014/04/01 18:28",73
"14","2014/04/01 18:33",75
"15","2014/04/01 18:38",79
"16","2014/04/01 18:43",78
"17","2014/04/01 18:48",73
"18","2014/04/01 18:53",81
"19","2014/04/01 18:58",68
"20","2014/04/01 19:03",76
"21","2014/04/01 19:08",68
"22","2014/04/01 19:13",79
"23","2014/04/01 19:18",74
"24","2014/04/01 19:23",80
"25","2014/04/01 19:28",79
"26","2014/04/01 19:33",66
"27","2014/04/01 19:38",79
"28","2014/04/01 19:43",34
"29","2014/04/01 19:48",38
"30","2014/04/01 19:53",42
"31","2014/04/01 19:58",73
"32","2014/04/01 20:03",70
"33","2014/04/01 20:08",83
"34","2014/04/01 20:13",84
"35","2014/04/01 20:18",91
"36","2014/04/01 20:23",90
"37","2014/04/01 20:28",87
"38","2014/04/01 20:33",87
"39","2014/04/01 20:38",93
"40","2014/04/01 20:43",90
"41","2014/04/01 20:48",94
"42","2014/04/01 20:53",89
"43","2014/04/01 20:58",85
"44","2014/04/01 21:03",87
"45","2014/04/01 21:08",59
"46","2014/04/01 21:13",77
"47","2014/04/01 21:18",75
"48","2014/04/01 21:23",84
"49","2014/04/01 21:28",74
"50","2014/04/01 21:33",65
"51","2014/04/01 21:38",71
"52","2014/04/01 21:43",79
"53","2014/04/01 21:48",63
"54","2014/04/01 21:53",76
"55","2014/04/01 21:58",55
"56","2014/04/01 22:03",55
"57","2014/04/01 22:08",52
"58","2014/04/01 22:13",50
"59","2014/04/01 22:18",71
"60","2014/04/01 22:23",70
"61","2014/04/01 22:28",58
"62","2014/04/01 22:33",56
"63","2014/04/01 22:38",59
"64","2014/04/01 22:43",65
"65","2014/04/01 22:48",56
"66","2014/04/01 22:53",56
"67","2014/04/01 22:58",59
"68","2014/04/01 23:03",41
"69","2014/04/01 23:08",58
"70","2014/04/01 23:13",64
"71","2014/04/01 23:18",74
"72","2014/04/01 23:23",73
"73","2014/04/01 23:28",69
"74","2014/04/01 23:33",68
"75","2014/04/01 23:38",81
"76","2014/04/01 23:43",71
"77","2014/04/01 23:48",69
"78","2014/04/01 23:53",79
"79","2014/04/01 23:58",78
"80","2014/04/02 00:03",69
"81","2014/04/02 00:08",71
"82","2014/04/02 00:13",69
"83","2014/04/02 00:18",82
"84","2014/04/02 00:23",80
"85","2014/04/02 00:28",82
"86","2014/04/02 00:33",85
"87","2014/04/02 00:38",82
"88","2014/04/02 00:43",77
"89","2014/04/02 00:48",86
"90","2014/04/02 00:53",79
"91","2014/04/02 00:58",82
"92","2014/04/02 01:03",81
"93","2014/04/02 01:08",67
"94","2014/04/02 01:13",71
"95","2014/04/02 01:18",74
"96","2014/04/02 01:23",82
