LDEV_Rnd_Read_Hit_X82-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:05:2B X"
"1","2014/04/01 17:28",88
"2","2014/04/01 17:33",97
"3","2014/04/01 17:38",85
"4","2014/04/01 17:43",89
"5","2014/04/01 17:48",72
"6","2014/04/01 17:53",95
"7","2014/04/01 17:58",91
"8","2014/04/01 18:03",82
"9","2014/04/01 18:08",97
"10","2014/04/01 18:13",89
"11","2014/04/01 18:18",90
"12","2014/04/01 18:23",91
"13","2014/04/01 18:28",98
"14","2014/04/01 18:33",91
"15","2014/04/01 18:38",94
"16","2014/04/01 18:43",96
"17","2014/04/01 18:48",80
"18","2014/04/01 18:53",99
"19","2014/04/01 18:58",96
"20","2014/04/01 19:03",84
"21","2014/04/01 19:08",92
"22","2014/04/01 19:13",78
"23","2014/04/01 19:18",80
"24","2014/04/01 19:23",77
"25","2014/04/01 19:28",97
"26","2014/04/01 19:33",97
"27","2014/04/01 19:38",97
"28","2014/04/01 19:43",91
"29","2014/04/01 19:48",97
"30","2014/04/01 19:53",96
"31","2014/04/01 19:58",91
"32","2014/04/01 20:03",75
"33","2014/04/01 20:08",99
"34","2014/04/01 20:13",96
"35","2014/04/01 20:18",91
"36","2014/04/01 20:23",89
"37","2014/04/01 20:28",90
"38","2014/04/01 20:33",87
"39","2014/04/01 20:38",99
"40","2014/04/01 20:43",86
"41","2014/04/01 20:48",95
"42","2014/04/01 20:53",87
"43","2014/04/01 20:58",88
"44","2014/04/01 21:03",78
"45","2014/04/01 21:08",95
"46","2014/04/01 21:13",97
"47","2014/04/01 21:18",95
"48","2014/04/01 21:23",26
"49","2014/04/01 21:28",94
"50","2014/04/01 21:33",75
"51","2014/04/01 21:38",99
"52","2014/04/01 21:43",96
"53","2014/04/01 21:48",91
"54","2014/04/01 21:53",98
"55","2014/04/01 21:58",83
"56","2014/04/01 22:03",86
"57","2014/04/01 22:08",93
"58","2014/04/01 22:13",94
"59","2014/04/01 22:18",97
"60","2014/04/01 22:23",92
"61","2014/04/01 22:28",100
"62","2014/04/01 22:33",88
"63","2014/04/01 22:38",100
"64","2014/04/01 22:43",93
"65","2014/04/01 22:48",88
"66","2014/04/01 22:53",97
"67","2014/04/01 22:58",97
"68","2014/04/01 23:03",85
"69","2014/04/01 23:08",98
"70","2014/04/01 23:13",81
"71","2014/04/01 23:18",85
"72","2014/04/01 23:23",82
"73","2014/04/01 23:28",70
"74","2014/04/01 23:33",50
"75","2014/04/01 23:38",81
"76","2014/04/01 23:43",86
"77","2014/04/01 23:48",92
"78","2014/04/01 23:53",82
"79","2014/04/01 23:58",95
"80","2014/04/02 00:03",81
"81","2014/04/02 00:08",0
"82","2014/04/02 00:13",81
"83","2014/04/02 00:18",97
"84","2014/04/02 00:23",47
"85","2014/04/02 00:28",0
"86","2014/04/02 00:33",96
"87","2014/04/02 00:38",95
"88","2014/04/02 00:43",18
"89","2014/04/02 00:48",91
"90","2014/04/02 00:53",100
"91","2014/04/02 00:58",87
"92","2014/04/02 01:03",82
"93","2014/04/02 01:08",80
"94","2014/04/02 01:13",100
"95","2014/04/02 01:18",99
"96","2014/04/02 01:23",89
