LDEV_Rnd_Read_Hit_X651-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:72 X"
"1","2014/04/01 17:28",90
"2","2014/04/01 17:33",89
"3","2014/04/01 17:38",85
"4","2014/04/01 17:43",93
"5","2014/04/01 17:48",71
"6","2014/04/01 17:53",86
"7","2014/04/01 17:58",90
"8","2014/04/01 18:03",89
"9","2014/04/01 18:08",93
"10","2014/04/01 18:13",91
"11","2014/04/01 18:18",77
"12","2014/04/01 18:23",85
"13","2014/04/01 18:28",82
"14","2014/04/01 18:33",81
"15","2014/04/01 18:38",86
"16","2014/04/01 18:43",87
"17","2014/04/01 18:48",84
"18","2014/04/01 18:53",80
"19","2014/04/01 18:58",82
"20","2014/04/01 19:03",83
"21","2014/04/01 19:08",76
"22","2014/04/01 19:13",87
"23","2014/04/01 19:18",78
"24","2014/04/01 19:23",84
"25","2014/04/01 19:28",79
"26","2014/04/01 19:33",70
"27","2014/04/01 19:38",82
"28","2014/04/01 19:43",46
"29","2014/04/01 19:48",44
"30","2014/04/01 19:53",43
"31","2014/04/01 19:58",81
"32","2014/04/01 20:03",80
"33","2014/04/01 20:08",89
"34","2014/04/01 20:13",89
"35","2014/04/01 20:18",95
"36","2014/04/01 20:23",94
"37","2014/04/01 20:28",91
"38","2014/04/01 20:33",92
"39","2014/04/01 20:38",97
"40","2014/04/01 20:43",94
"41","2014/04/01 20:48",96
"42","2014/04/01 20:53",90
"43","2014/04/01 20:58",92
"44","2014/04/01 21:03",92
"45","2014/04/01 21:08",61
"46","2014/04/01 21:13",79
"47","2014/04/01 21:18",80
"48","2014/04/01 21:23",81
"49","2014/04/01 21:28",86
"50","2014/04/01 21:33",71
"51","2014/04/01 21:38",78
"52","2014/04/01 21:43",85
"53","2014/04/01 21:48",74
"54","2014/04/01 21:53",82
"55","2014/04/01 21:58",74
"56","2014/04/01 22:03",65
"57","2014/04/01 22:08",59
"58","2014/04/01 22:13",64
"59","2014/04/01 22:18",78
"60","2014/04/01 22:23",72
"61","2014/04/01 22:28",65
"62","2014/04/01 22:33",57
"63","2014/04/01 22:38",62
"64","2014/04/01 22:43",70
"65","2014/04/01 22:48",62
"66","2014/04/01 22:53",52
"67","2014/04/01 22:58",57
"68","2014/04/01 23:03",46
"69","2014/04/01 23:08",65
"70","2014/04/01 23:13",72
"71","2014/04/01 23:18",70
"72","2014/04/01 23:23",73
"73","2014/04/01 23:28",72
"74","2014/04/01 23:33",69
"75","2014/04/01 23:38",71
"76","2014/04/01 23:43",73
"77","2014/04/01 23:48",68
"78","2014/04/01 23:53",76
"79","2014/04/01 23:58",78
"80","2014/04/02 00:03",73
"81","2014/04/02 00:08",67
"82","2014/04/02 00:13",73
"83","2014/04/02 00:18",79
"84","2014/04/02 00:23",77
"85","2014/04/02 00:28",79
"86","2014/04/02 00:33",81
"87","2014/04/02 00:38",83
"88","2014/04/02 00:43",78
"89","2014/04/02 00:48",87
"90","2014/04/02 00:53",78
"91","2014/04/02 00:58",86
"92","2014/04/02 01:03",84
"93","2014/04/02 01:08",65
"94","2014/04/02 01:13",79
"95","2014/04/02 01:18",80
"96","2014/04/02 01:23",80
