LDEV_Rnd_Read_Hit_X495-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:01:E6 X"
"1","2014/04/01 17:28",61
"2","2014/04/01 17:33",78
"3","2014/04/01 17:38",75
"4","2014/04/01 17:43",90
"5","2014/04/01 17:48",48
"6","2014/04/01 17:53",18
"7","2014/04/01 17:58",53
"8","2014/04/01 18:03",76
"9","2014/04/01 18:08",68
"10","2014/04/01 18:13",40
"11","2014/04/01 18:18",12
"12","2014/04/01 18:23",13
"13","2014/04/01 18:28",66
"14","2014/04/01 18:33",75
"15","2014/04/01 18:38",78
"16","2014/04/01 18:43",89
"17","2014/04/01 18:48",14
"18","2014/04/01 18:53",26
"19","2014/04/01 18:58",40
"20","2014/04/01 19:03",66
"21","2014/04/01 19:08",63
"22","2014/04/01 19:13",40
"23","2014/04/01 19:18",12
"24","2014/04/01 19:23",24
"25","2014/04/01 19:28",64
"26","2014/04/01 19:33",83
"27","2014/04/01 19:38",23
"28","2014/04/01 19:43",33
"29","2014/04/01 19:48",25
"30","2014/04/01 19:53",24
"31","2014/04/01 19:58",9
"32","2014/04/01 20:03",62
"33","2014/04/01 20:08",32
"34","2014/04/01 20:13",69
"35","2014/04/01 20:18",11
"36","2014/04/01 20:23",33
"37","2014/04/01 20:28",16
"38","2014/04/01 20:33",16
"39","2014/04/01 20:38",15
"40","2014/04/01 20:43",85
"41","2014/04/01 20:48",32
"42","2014/04/01 20:53",9
"43","2014/04/01 20:58",14
"44","2014/04/01 21:03",73
"45","2014/04/01 21:08",13
"46","2014/04/01 21:13",15
"47","2014/04/01 21:18",9
"48","2014/04/01 21:23",8
"49","2014/04/01 21:28",59
"50","2014/04/01 21:33",19
"51","2014/04/01 21:38",30
"52","2014/04/01 21:43",90
"53","2014/04/01 21:48",69
"54","2014/04/01 21:53",16
"55","2014/04/01 21:58",17
"56","2014/04/01 22:03",52
"57","2014/04/01 22:08",56
"58","2014/04/01 22:13",59
"59","2014/04/01 22:18",57
"60","2014/04/01 22:23",45
"61","2014/04/01 22:28",51
"62","2014/04/01 22:33",65
"63","2014/04/01 22:38",66
"64","2014/04/01 22:43",77
"65","2014/04/01 22:48",76
"66","2014/04/01 22:53",71
"67","2014/04/01 22:58",62
"68","2014/04/01 23:03",54
"69","2014/04/01 23:08",57
"70","2014/04/01 23:13",64
"71","2014/04/01 23:18",63
"72","2014/04/01 23:23",67
"73","2014/04/01 23:28",69
"74","2014/04/01 23:33",81
"75","2014/04/01 23:38",86
"76","2014/04/01 23:43",82
"77","2014/04/01 23:48",81
"78","2014/04/01 23:53",69
"79","2014/04/01 23:58",67
"80","2014/04/02 00:03",61
"81","2014/04/02 00:08",78
"82","2014/04/02 00:13",76
"83","2014/04/02 00:18",58
"84","2014/04/02 00:23",53
"85","2014/04/02 00:28",63
"86","2014/04/02 00:33",85
"87","2014/04/02 00:38",61
"88","2014/04/02 00:43",74
"89","2014/04/02 00:48",81
"90","2014/04/02 00:53",54
"91","2014/04/02 00:58",48
"92","2014/04/02 01:03",55
"93","2014/04/02 01:08",71
"94","2014/04/02 01:13",38
"95","2014/04/02 01:18",24
"96","2014/04/02 01:23",22
