LDEV_Rnd_Read_Hit_X332-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:20:3E X"
"1","2014/04/01 17:28",91
"2","2014/04/01 17:33",55
"3","2014/04/01 17:38",53
"4","2014/04/01 17:43",92
"5","2014/04/01 17:48",62
"6","2014/04/01 17:53",62
"7","2014/04/01 17:58",93
"8","2014/04/01 18:03",50
"9","2014/04/01 18:08",45
"10","2014/04/01 18:13",93
"11","2014/04/01 18:18",56
"12","2014/04/01 18:23",57
"13","2014/04/01 18:28",94
"14","2014/04/01 18:33",85
"15","2014/04/01 18:38",61
"16","2014/04/01 18:43",92
"17","2014/04/01 18:48",100
"18","2014/04/01 18:53",48
"19","2014/04/01 18:58",96
"20","2014/04/01 19:03",72
"21","2014/04/01 19:08",37
"22","2014/04/01 19:13",92
"23","2014/04/01 19:18",66
"24","2014/04/01 19:23",20
"25","2014/04/01 19:28",93
"26","2014/04/01 19:33",68
"27","2014/04/01 19:38",61
"28","2014/04/01 19:43",91
"29","2014/04/01 19:48",16
"30","2014/04/01 19:53",23
"31","2014/04/01 19:58",89
"32","2014/04/01 20:03",72
"33","2014/04/01 20:08",34
"34","2014/04/01 20:13",90
"35","2014/04/01 20:18",64
"36","2014/04/01 20:23",72
"37","2014/04/01 20:28",93
"38","2014/04/01 20:33",66
"39","2014/04/01 20:38",48
"40","2014/04/01 20:43",89
"41","2014/04/01 20:48",37
"42","2014/04/01 20:53",48
"43","2014/04/01 20:58",95
"44","2014/04/01 21:03",68
"45","2014/04/01 21:08",48
"46","2014/04/01 21:13",90
"47","2014/04/01 21:18",37
"48","2014/04/01 21:23",47
"49","2014/04/01 21:28",91
"50","2014/04/01 21:33",55
"51","2014/04/01 21:38",46
"52","2014/04/01 21:43",92
"53","2014/04/01 21:48",68
"54","2014/04/01 21:53",53
"55","2014/04/01 21:58",93
"56","2014/04/01 22:03",53
"57","2014/04/01 22:08",55
"58","2014/04/01 22:13",90
"59","2014/04/01 22:18",62
"60","2014/04/01 22:23",70
"61","2014/04/01 22:28",90
"62","2014/04/01 22:33",46
"63","2014/04/01 22:38",34
"64","2014/04/01 22:43",90
"65","2014/04/01 22:48",54
"66","2014/04/01 22:53",37
"67","2014/04/01 22:58",90
"68","2014/04/01 23:03",44
"69","2014/04/01 23:08",50
"70","2014/04/01 23:13",91
"71","2014/04/01 23:18",53
"72","2014/04/01 23:23",45
"73","2014/04/01 23:28",86
"74","2014/04/01 23:33",52
"75","2014/04/01 23:38",57
"76","2014/04/01 23:43",88
"77","2014/04/01 23:48",28
"78","2014/04/01 23:53",44
"79","2014/04/01 23:58",89
"80","2014/04/02 00:03",38
"81","2014/04/02 00:08",54
"82","2014/04/02 00:13",84
"83","2014/04/02 00:18",48
"84","2014/04/02 00:23",40
"85","2014/04/02 00:28",89
"86","2014/04/02 00:33",48
"87","2014/04/02 00:38",60
"88","2014/04/02 00:43",90
"89","2014/04/02 00:48",78
"90","2014/04/02 00:53",50
"91","2014/04/02 00:58",91
"92","2014/04/02 01:03",62
"93","2014/04/02 01:08",63
"94","2014/04/02 01:13",91
"95","2014/04/02 01:18",53
"96","2014/04/02 01:23",48
