LDEV_Rnd_Read_Hit_X617-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:7F X"
"1","2014/04/01 17:28",79
"2","2014/04/01 17:33",86
"3","2014/04/01 17:38",77
"4","2014/04/01 17:43",80
"5","2014/04/01 17:48",59
"6","2014/04/01 17:53",79
"7","2014/04/01 17:58",85
"8","2014/04/01 18:03",78
"9","2014/04/01 18:08",81
"10","2014/04/01 18:13",86
"11","2014/04/01 18:18",64
"12","2014/04/01 18:23",77
"13","2014/04/01 18:28",76
"14","2014/04/01 18:33",74
"15","2014/04/01 18:38",72
"16","2014/04/01 18:43",75
"17","2014/04/01 18:48",76
"18","2014/04/01 18:53",72
"19","2014/04/01 18:58",80
"20","2014/04/01 19:03",73
"21","2014/04/01 19:08",70
"22","2014/04/01 19:13",88
"23","2014/04/01 19:18",86
"24","2014/04/01 19:23",80
"25","2014/04/01 19:28",82
"26","2014/04/01 19:33",78
"27","2014/04/01 19:38",72
"28","2014/04/01 19:43",35
"29","2014/04/01 19:48",34
"30","2014/04/01 19:53",52
"31","2014/04/01 19:58",76
"32","2014/04/01 20:03",71
"33","2014/04/01 20:08",78
"34","2014/04/01 20:13",85
"35","2014/04/01 20:18",86
"36","2014/04/01 20:23",90
"37","2014/04/01 20:28",84
"38","2014/04/01 20:33",82
"39","2014/04/01 20:38",92
"40","2014/04/01 20:43",87
"41","2014/04/01 20:48",89
"42","2014/04/01 20:53",86
"43","2014/04/01 20:58",88
"44","2014/04/01 21:03",81
"45","2014/04/01 21:08",54
"46","2014/04/01 21:13",77
"47","2014/04/01 21:18",78
"48","2014/04/01 21:23",67
"49","2014/04/01 21:28",73
"50","2014/04/01 21:33",61
"51","2014/04/01 21:38",64
"52","2014/04/01 21:43",78
"53","2014/04/01 21:48",60
"54","2014/04/01 21:53",73
"55","2014/04/01 21:58",55
"56","2014/04/01 22:03",49
"57","2014/04/01 22:08",54
"58","2014/04/01 22:13",50
"59","2014/04/01 22:18",64
"60","2014/04/01 22:23",54
"61","2014/04/01 22:28",63
"62","2014/04/01 22:33",52
"63","2014/04/01 22:38",53
"64","2014/04/01 22:43",62
"65","2014/04/01 22:48",47
"66","2014/04/01 22:53",50
"67","2014/04/01 22:58",57
"68","2014/04/01 23:03",53
"69","2014/04/01 23:08",50
"70","2014/04/01 23:13",62
"71","2014/04/01 23:18",75
"72","2014/04/01 23:23",71
"73","2014/04/01 23:28",74
"74","2014/04/01 23:33",64
"75","2014/04/01 23:38",73
"76","2014/04/01 23:43",68
"77","2014/04/01 23:48",69
"78","2014/04/01 23:53",72
"79","2014/04/01 23:58",82
"80","2014/04/02 00:03",70
"81","2014/04/02 00:08",73
"82","2014/04/02 00:13",70
"83","2014/04/02 00:18",81
"84","2014/04/02 00:23",75
"85","2014/04/02 00:28",78
"86","2014/04/02 00:33",77
"87","2014/04/02 00:38",80
"88","2014/04/02 00:43",72
"89","2014/04/02 00:48",84
"90","2014/04/02 00:53",73
"91","2014/04/02 00:58",76
"92","2014/04/02 01:03",76
"93","2014/04/02 01:08",61
"94","2014/04/02 01:13",73
"95","2014/04/02 01:18",79
"96","2014/04/02 01:23",75
