LDEV_Rnd_Read_Hit_X331-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:20:3D X"
"1","2014/04/01 17:28",95
"2","2014/04/01 17:33",66
"3","2014/04/01 17:38",42
"4","2014/04/01 17:43",98
"5","2014/04/01 17:48",75
"6","2014/04/01 17:53",78
"7","2014/04/01 17:58",96
"8","2014/04/01 18:03",75
"9","2014/04/01 18:08",46
"10","2014/04/01 18:13",96
"11","2014/04/01 18:18",60
"12","2014/04/01 18:23",76
"13","2014/04/01 18:28",92
"14","2014/04/01 18:33",73
"15","2014/04/01 18:38",53
"16","2014/04/01 18:43",97
"17","2014/04/01 18:48",58
"18","2014/04/01 18:53",77
"19","2014/04/01 18:58",97
"20","2014/04/01 19:03",84
"21","2014/04/01 19:08",51
"22","2014/04/01 19:13",96
"23","2014/04/01 19:18",92
"24","2014/04/01 19:23",44
"25","2014/04/01 19:28",92
"26","2014/04/01 19:33",57
"27","2014/04/01 19:38",45
"28","2014/04/01 19:43",89
"29","2014/04/01 19:48",36
"30","2014/04/01 19:53",0
"31","2014/04/01 19:58",93
"32","2014/04/01 20:03",44
"33","2014/04/01 20:08",31
"34","2014/04/01 20:13",97
"35","2014/04/01 20:18",90
"36","2014/04/01 20:23",64
"37","2014/04/01 20:28",95
"38","2014/04/01 20:33",78
"39","2014/04/01 20:38",61
"40","2014/04/01 20:43",98
"41","2014/04/01 20:48",68
"42","2014/04/01 20:53",78
"43","2014/04/01 20:58",96
"44","2014/04/01 21:03",75
"45","2014/04/01 21:08",48
"46","2014/04/01 21:13",91
"47","2014/04/01 21:18",33
"48","2014/04/01 21:23",71
"49","2014/04/01 21:28",92
"50","2014/04/01 21:33",64
"51","2014/04/01 21:38",48
"52","2014/04/01 21:43",97
"53","2014/04/01 21:48",50
"54","2014/04/01 21:53",83
"55","2014/04/01 21:58",95
"56","2014/04/01 22:03",68
"57","2014/04/01 22:08",59
"58","2014/04/01 22:13",94
"59","2014/04/01 22:18",80
"60","2014/04/01 22:23",66
"61","2014/04/01 22:28",92
"62","2014/04/01 22:33",64
"63","2014/04/01 22:38",40
"64","2014/04/01 22:43",89
"65","2014/04/01 22:48",68
"66","2014/04/01 22:53",42
"67","2014/04/01 22:58",85
"68","2014/04/01 23:03",29
"69","2014/04/01 23:08",26
"70","2014/04/01 23:13",87
"71","2014/04/01 23:18",48
"72","2014/04/01 23:23",16
"73","2014/04/01 23:28",84
"74","2014/04/01 23:33",45
"75","2014/04/01 23:38",23
"76","2014/04/01 23:43",89
"77","2014/04/01 23:48",47
"78","2014/04/01 23:53",22
"79","2014/04/01 23:58",82
"80","2014/04/02 00:03",25
"81","2014/04/02 00:08",20
"82","2014/04/02 00:13",86
"83","2014/04/02 00:18",19
"84","2014/04/02 00:23",63
"85","2014/04/02 00:28",86
"86","2014/04/02 00:33",33
"87","2014/04/02 00:38",25
"88","2014/04/02 00:43",87
"89","2014/04/02 00:48",52
"90","2014/04/02 00:53",32
"91","2014/04/02 00:58",83
"92","2014/04/02 01:03",41
"93","2014/04/02 01:08",38
"94","2014/04/02 01:13",89
"95","2014/04/02 01:18",45
"96","2014/04/02 01:23",36
