LDEV_Rnd_Read_Hit_X485-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:F0:68 X"
"1","2014/04/01 17:28",75
"2","2014/04/01 17:33",75
"3","2014/04/01 17:38",85
"4","2014/04/01 17:43",83
"5","2014/04/01 17:48",79
"6","2014/04/01 17:53",93
"7","2014/04/01 17:58",91
"8","2014/04/01 18:03",83
"9","2014/04/01 18:08",73
"10","2014/04/01 18:13",81
"11","2014/04/01 18:18",85
"12","2014/04/01 18:23",82
"13","2014/04/01 18:28",89
"14","2014/04/01 18:33",88
"15","2014/04/01 18:38",84
"16","2014/04/01 18:43",83
"17","2014/04/01 18:48",82
"18","2014/04/01 18:53",81
"19","2014/04/01 18:58",77
"20","2014/04/01 19:03",63
"21","2014/04/01 19:08",72
"22","2014/04/01 19:13",75
"23","2014/04/01 19:18",67
"24","2014/04/01 19:23",69
"25","2014/04/01 19:28",71
"26","2014/04/01 19:33",72
"27","2014/04/01 19:38",76
"28","2014/04/01 19:43",70
"29","2014/04/01 19:48",67
"30","2014/04/01 19:53",87
"31","2014/04/01 19:58",85
"32","2014/04/01 20:03",66
"33","2014/04/01 20:08",61
"34","2014/04/01 20:13",64
"35","2014/04/01 20:18",76
"36","2014/04/01 20:23",85
"37","2014/04/01 20:28",86
"38","2014/04/01 20:33",64
"39","2014/04/01 20:38",80
"40","2014/04/01 20:43",78
"41","2014/04/01 20:48",67
"42","2014/04/01 20:53",92
"43","2014/04/01 20:58",88
"44","2014/04/01 21:03",80
"45","2014/04/01 21:08",76
"46","2014/04/01 21:13",81
"47","2014/04/01 21:18",88
"48","2014/04/01 21:23",79
"49","2014/04/01 21:28",78
"50","2014/04/01 21:33",76
"51","2014/04/01 21:38",89
"52","2014/04/01 21:43",84
"53","2014/04/01 21:48",80
"54","2014/04/01 21:53",93
"55","2014/04/01 21:58",90
"56","2014/04/01 22:03",78
"57","2014/04/01 22:08",89
"58","2014/04/01 22:13",84
"59","2014/04/01 22:18",93
"60","2014/04/01 22:23",91
"61","2014/04/01 22:28",82
"62","2014/04/01 22:33",80
"63","2014/04/01 22:38",91
"64","2014/04/01 22:43",83
"65","2014/04/01 22:48",75
"66","2014/04/01 22:53",96
"67","2014/04/01 22:58",96
"68","2014/04/01 23:03",80
"69","2014/04/01 23:08",76
"70","2014/04/01 23:13",63
"71","2014/04/01 23:18",77
"72","2014/04/01 23:23",63
"73","2014/04/01 23:28",74
"74","2014/04/01 23:33",55
"75","2014/04/01 23:38",74
"76","2014/04/01 23:43",74
"77","2014/04/01 23:48",66
"78","2014/04/01 23:53",75
"79","2014/04/01 23:58",82
"80","2014/04/02 00:03",78
"81","2014/04/02 00:08",58
"82","2014/04/02 00:13",45
"83","2014/04/02 00:18",59
"84","2014/04/02 00:23",68
"85","2014/04/02 00:28",66
"86","2014/04/02 00:33",71
"87","2014/04/02 00:38",81
"88","2014/04/02 00:43",80
"89","2014/04/02 00:48",80
"90","2014/04/02 00:53",87
"91","2014/04/02 00:58",89
"92","2014/04/02 01:03",76
"93","2014/04/02 01:08",69
"94","2014/04/02 01:13",80
"95","2014/04/02 01:18",88
"96","2014/04/02 01:23",93
