LDEV_Rnd_Read_Hit_X826-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:21:0C X"
"1","2014/04/01 17:28",23
"2","2014/04/01 17:33",26
"3","2014/04/01 17:38",27
"4","2014/04/01 17:43",18
"5","2014/04/01 17:48",25
"6","2014/04/01 17:53",21
"7","2014/04/01 17:58",27
"8","2014/04/01 18:03",28
"9","2014/04/01 18:08",49
"10","2014/04/01 18:13",32
"11","2014/04/01 18:18",28
"12","2014/04/01 18:23",34
"13","2014/04/01 18:28",36
"14","2014/04/01 18:33",27
"15","2014/04/01 18:38",50
"16","2014/04/01 18:43",54
"17","2014/04/01 18:48",44
"18","2014/04/01 18:53",41
"19","2014/04/01 18:58",46
"20","2014/04/01 19:03",38
"21","2014/04/01 19:08",46
"22","2014/04/01 19:13",26
"23","2014/04/01 19:18",22
"24","2014/04/01 19:23",25
"25","2014/04/01 19:28",20
"26","2014/04/01 19:33",50
"27","2014/04/01 19:38",45
"28","2014/04/01 19:43",23
"29","2014/04/01 19:48",18
"30","2014/04/01 19:53",21
"31","2014/04/01 19:58",25
"32","2014/04/01 20:03",29
"33","2014/04/01 20:08",52
"34","2014/04/01 20:13",53
"35","2014/04/01 20:18",42
"36","2014/04/01 20:23",52
"37","2014/04/01 20:28",40
"38","2014/04/01 20:33",39
"39","2014/04/01 20:38",55
"40","2014/04/01 20:43",52
"41","2014/04/01 20:48",48
"42","2014/04/01 20:53",48
"43","2014/04/01 20:58",44
"44","2014/04/01 21:03",31
"45","2014/04/01 21:08",51
"46","2014/04/01 21:13",24
"47","2014/04/01 21:18",36
"48","2014/04/01 21:23",22
"49","2014/04/01 21:28",39
"50","2014/04/01 21:33",27
"51","2014/04/01 21:38",29
"52","2014/04/01 21:43",29
"53","2014/04/01 21:48",30
"54","2014/04/01 21:53",34
"55","2014/04/01 21:58",77
"56","2014/04/01 22:03",86
"57","2014/04/01 22:08",65
"58","2014/04/01 22:13",56
"59","2014/04/01 22:18",81
"60","2014/04/01 22:23",86
"61","2014/04/01 22:28",98
"62","2014/04/01 22:33",94
"63","2014/04/01 22:38",93
"64","2014/04/01 22:43",99
"65","2014/04/01 22:48",97
"66","2014/04/01 22:53",98
"67","2014/04/01 22:58",98
"68","2014/04/01 23:03",86
"69","2014/04/01 23:08",82
"70","2014/04/01 23:13",88
"71","2014/04/01 23:18",93
"72","2014/04/01 23:23",92
"73","2014/04/01 23:28",90
"74","2014/04/01 23:33",89
"75","2014/04/01 23:38",82
"76","2014/04/01 23:43",89
"77","2014/04/01 23:48",94
"78","2014/04/01 23:53",94
"79","2014/04/01 23:58",88
"80","2014/04/02 00:03",95
"81","2014/04/02 00:08",90
"82","2014/04/02 00:13",98
"83","2014/04/02 00:18",97
"84","2014/04/02 00:23",97
"85","2014/04/02 00:28",99
"86","2014/04/02 00:33",97
"87","2014/04/02 00:38",96
"88","2014/04/02 00:43",98
"89","2014/04/02 00:48",94
"90","2014/04/02 00:53",98
"91","2014/04/02 00:58",99
"92","2014/04/02 01:03",98
"93","2014/04/02 01:08",96
"94","2014/04/02 01:13",99
"95","2014/04/02 01:18",89
"96","2014/04/02 01:23",97
