LDEV_Rnd_Read_Hit_X698-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:2C X"
"1","2014/04/01 17:28",90
"2","2014/04/01 17:33",88
"3","2014/04/01 17:38",89
"4","2014/04/01 17:43",87
"5","2014/04/01 17:48",73
"6","2014/04/01 17:53",83
"7","2014/04/01 17:58",90
"8","2014/04/01 18:03",86
"9","2014/04/01 18:08",90
"10","2014/04/01 18:13",87
"11","2014/04/01 18:18",82
"12","2014/04/01 18:23",86
"13","2014/04/01 18:28",84
"14","2014/04/01 18:33",79
"15","2014/04/01 18:38",87
"16","2014/04/01 18:43",83
"17","2014/04/01 18:48",84
"18","2014/04/01 18:53",80
"19","2014/04/01 18:58",81
"20","2014/04/01 19:03",82
"21","2014/04/01 19:08",77
"22","2014/04/01 19:13",86
"23","2014/04/01 19:18",85
"24","2014/04/01 19:23",83
"25","2014/04/01 19:28",84
"26","2014/04/01 19:33",76
"27","2014/04/01 19:38",85
"28","2014/04/01 19:43",46
"29","2014/04/01 19:48",42
"30","2014/04/01 19:53",46
"31","2014/04/01 19:58",80
"32","2014/04/01 20:03",83
"33","2014/04/01 20:08",86
"34","2014/04/01 20:13",91
"35","2014/04/01 20:18",96
"36","2014/04/01 20:23",94
"37","2014/04/01 20:28",91
"38","2014/04/01 20:33",90
"39","2014/04/01 20:38",98
"40","2014/04/01 20:43",93
"41","2014/04/01 20:48",95
"42","2014/04/01 20:53",94
"43","2014/04/01 20:58",92
"44","2014/04/01 21:03",93
"45","2014/04/01 21:08",58
"46","2014/04/01 21:13",77
"47","2014/04/01 21:18",79
"48","2014/04/01 21:23",73
"49","2014/04/01 21:28",86
"50","2014/04/01 21:33",67
"51","2014/04/01 21:38",81
"52","2014/04/01 21:43",86
"53","2014/04/01 21:48",73
"54","2014/04/01 21:53",83
"55","2014/04/01 21:58",75
"56","2014/04/01 22:03",63
"57","2014/04/01 22:08",56
"58","2014/04/01 22:13",60
"59","2014/04/01 22:18",77
"60","2014/04/01 22:23",73
"61","2014/04/01 22:28",63
"62","2014/04/01 22:33",54
"63","2014/04/01 22:38",53
"64","2014/04/01 22:43",72
"65","2014/04/01 22:48",62
"66","2014/04/01 22:53",61
"67","2014/04/01 22:58",56
"68","2014/04/01 23:03",55
"69","2014/04/01 23:08",52
"70","2014/04/01 23:13",66
"71","2014/04/01 23:18",65
"72","2014/04/01 23:23",61
"73","2014/04/01 23:28",70
"74","2014/04/01 23:33",67
"75","2014/04/01 23:38",69
"76","2014/04/01 23:43",80
"77","2014/04/01 23:48",66
"78","2014/04/01 23:53",73
"79","2014/04/01 23:58",75
"80","2014/04/02 00:03",66
"81","2014/04/02 00:08",68
"82","2014/04/02 00:13",76
"83","2014/04/02 00:18",78
"84","2014/04/02 00:23",75
"85","2014/04/02 00:28",77
"86","2014/04/02 00:33",82
"87","2014/04/02 00:38",78
"88","2014/04/02 00:43",83
"89","2014/04/02 00:48",88
"90","2014/04/02 00:53",74
"91","2014/04/02 00:58",88
"92","2014/04/02 01:03",83
"93","2014/04/02 01:08",65
"94","2014/04/02 01:13",83
"95","2014/04/02 01:18",82
"96","2014/04/02 01:23",79
