LDEV_Rnd_Read_Hit_X551-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:03:3B X"
"1","2014/04/01 17:28",12
"2","2014/04/01 17:33",95
"3","2014/04/01 17:38",42
"4","2014/04/01 17:43",99
"5","2014/04/01 17:48",98
"6","2014/04/01 17:53",99
"7","2014/04/01 17:58",41
"8","2014/04/01 18:03",95
"9","2014/04/01 18:08",33
"10","2014/04/01 18:13",7
"11","2014/04/01 18:18",92
"12","2014/04/01 18:23",97
"13","2014/04/01 18:28",23
"14","2014/04/01 18:33",96
"15","2014/04/01 18:38",41
"16","2014/04/01 18:43",99
"17","2014/04/01 18:48",96
"18","2014/04/01 18:53",99
"19","2014/04/01 18:58",97
"20","2014/04/01 19:03",85
"21","2014/04/01 19:08",33
"22","2014/04/01 19:13",50
"23","2014/04/01 19:18",99
"24","2014/04/01 19:23",94
"25","2014/04/01 19:28",18
"26","2014/04/01 19:33",97
"27","2014/04/01 19:38",44
"28","2014/04/01 19:43",94
"29","2014/04/01 19:48",91
"30","2014/04/01 19:53",90
"31","2014/04/01 19:58",16
"32","2014/04/01 20:03",92
"33","2014/04/01 20:08",36
"34","2014/04/01 20:13",28
"35","2014/04/01 20:18",92
"36","2014/04/01 20:23",97
"37","2014/04/01 20:28",83
"38","2014/04/01 20:33",94
"39","2014/04/01 20:38",30
"40","2014/04/01 20:43",66
"41","2014/04/01 20:48",98
"42","2014/04/01 20:53",30
"43","2014/04/01 20:58",23
"44","2014/04/01 21:03",95
"45","2014/04/01 21:08",16
"46","2014/04/01 21:13",20
"47","2014/04/01 21:18",92
"48","2014/04/01 21:23",28
"49","2014/04/01 21:28",42
"50","2014/04/01 21:33",94
"51","2014/04/01 21:38",33
"52","2014/04/01 21:43",99
"53","2014/04/01 21:48",96
"54","2014/04/01 21:53",99
"55","2014/04/01 21:58",33
"56","2014/04/01 22:03",93
"57","2014/04/01 22:08",21
"58","2014/04/01 22:13",12
"59","2014/04/01 22:18",92
"60","2014/04/01 22:23",97
"61","2014/04/01 22:28",23
"62","2014/04/01 22:33",92
"63","2014/04/01 22:38",23
"64","2014/04/01 22:43",99
"65","2014/04/01 22:48",94
"66","2014/04/01 22:53",98
"67","2014/04/01 22:58",97
"68","2014/04/01 23:03",91
"69","2014/04/01 23:08",56
"70","2014/04/01 23:13",25
"71","2014/04/01 23:18",98
"72","2014/04/01 23:23",91
"73","2014/04/01 23:28",33
"74","2014/04/01 23:33",95
"75","2014/04/01 23:38",35
"76","2014/04/01 23:43",90
"77","2014/04/01 23:48",96
"78","2014/04/01 23:53",86
"79","2014/04/01 23:58",15
"80","2014/04/02 00:03",91
"81","2014/04/02 00:08",28
"82","2014/04/02 00:13",18
"83","2014/04/02 00:18",92
"84","2014/04/02 00:23",95
"85","2014/04/02 00:28",70
"86","2014/04/02 00:33",92
"87","2014/04/02 00:38",45
"88","2014/04/02 00:43",12
"89","2014/04/02 00:48",93
"90","2014/04/02 00:53",25
"91","2014/04/02 00:58",14
"92","2014/04/02 01:03",90
"93","2014/04/02 01:08",30
"94","2014/04/02 01:13",10
"95","2014/04/02 01:18",92
"96","2014/04/02 01:23",21
