LDEV_Rnd_Read_Hit_X676-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:6A X"
"1","2014/04/01 17:28",88
"2","2014/04/01 17:33",80
"3","2014/04/01 17:38",84
"4","2014/04/01 17:43",88
"5","2014/04/01 17:48",70
"6","2014/04/01 17:53",80
"7","2014/04/01 17:58",89
"8","2014/04/01 18:03",81
"9","2014/04/01 18:08",87
"10","2014/04/01 18:13",88
"11","2014/04/01 18:18",73
"12","2014/04/01 18:23",82
"13","2014/04/01 18:28",82
"14","2014/04/01 18:33",79
"15","2014/04/01 18:38",83
"16","2014/04/01 18:43",79
"17","2014/04/01 18:48",81
"18","2014/04/01 18:53",76
"19","2014/04/01 18:58",79
"20","2014/04/01 19:03",78
"21","2014/04/01 19:08",73
"22","2014/04/01 19:13",80
"23","2014/04/01 19:18",76
"24","2014/04/01 19:23",80
"25","2014/04/01 19:28",83
"26","2014/04/01 19:33",71
"27","2014/04/01 19:38",80
"28","2014/04/01 19:43",36
"29","2014/04/01 19:48",52
"30","2014/04/01 19:53",45
"31","2014/04/01 19:58",76
"32","2014/04/01 20:03",71
"33","2014/04/01 20:08",87
"34","2014/04/01 20:13",83
"35","2014/04/01 20:18",91
"36","2014/04/01 20:23",91
"37","2014/04/01 20:28",88
"38","2014/04/01 20:33",87
"39","2014/04/01 20:38",95
"40","2014/04/01 20:43",90
"41","2014/04/01 20:48",93
"42","2014/04/01 20:53",92
"43","2014/04/01 20:58",88
"44","2014/04/01 21:03",87
"45","2014/04/01 21:08",62
"46","2014/04/01 21:13",75
"47","2014/04/01 21:18",72
"48","2014/04/01 21:23",71
"49","2014/04/01 21:28",81
"50","2014/04/01 21:33",66
"51","2014/04/01 21:38",74
"52","2014/04/01 21:43",82
"53","2014/04/01 21:48",70
"54","2014/04/01 21:53",79
"55","2014/04/01 21:58",68
"56","2014/04/01 22:03",52
"57","2014/04/01 22:08",57
"58","2014/04/01 22:13",63
"59","2014/04/01 22:18",69
"60","2014/04/01 22:23",64
"61","2014/04/01 22:28",59
"62","2014/04/01 22:33",56
"63","2014/04/01 22:38",58
"64","2014/04/01 22:43",66
"65","2014/04/01 22:48",53
"66","2014/04/01 22:53",55
"67","2014/04/01 22:58",63
"68","2014/04/01 23:03",54
"69","2014/04/01 23:08",56
"70","2014/04/01 23:13",66
"71","2014/04/01 23:18",65
"72","2014/04/01 23:23",69
"73","2014/04/01 23:28",71
"74","2014/04/01 23:33",72
"75","2014/04/01 23:38",77
"76","2014/04/01 23:43",74
"77","2014/04/01 23:48",65
"78","2014/04/01 23:53",77
"79","2014/04/01 23:58",82
"80","2014/04/02 00:03",76
"81","2014/04/02 00:08",73
"82","2014/04/02 00:13",64
"83","2014/04/02 00:18",79
"84","2014/04/02 00:23",76
"85","2014/04/02 00:28",80
"86","2014/04/02 00:33",85
"87","2014/04/02 00:38",81
"88","2014/04/02 00:43",81
"89","2014/04/02 00:48",83
"90","2014/04/02 00:53",79
"91","2014/04/02 00:58",84
"92","2014/04/02 01:03",82
"93","2014/04/02 01:08",63
"94","2014/04/02 01:13",75
"95","2014/04/02 01:18",74
"96","2014/04/02 01:23",75
