LDEV_Rnd_Read_Hit_X15-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:50:0D X"
"1","2014/04/01 17:28",76
"2","2014/04/01 17:33",74
"3","2014/04/01 17:38",84
"4","2014/04/01 17:43",83
"5","2014/04/01 17:48",77
"6","2014/04/01 17:53",93
"7","2014/04/01 17:58",89
"8","2014/04/01 18:03",81
"9","2014/04/01 18:08",74
"10","2014/04/01 18:13",81
"11","2014/04/01 18:18",85
"12","2014/04/01 18:23",83
"13","2014/04/01 18:28",88
"14","2014/04/01 18:33",87
"15","2014/04/01 18:38",84
"16","2014/04/01 18:43",83
"17","2014/04/01 18:48",81
"18","2014/04/01 18:53",79
"19","2014/04/01 18:58",76
"20","2014/04/01 19:03",65
"21","2014/04/01 19:08",74
"22","2014/04/01 19:13",76
"23","2014/04/01 19:18",68
"24","2014/04/01 19:23",69
"25","2014/04/01 19:28",70
"26","2014/04/01 19:33",69
"27","2014/04/01 19:38",77
"28","2014/04/01 19:43",72
"29","2014/04/01 19:48",68
"30","2014/04/01 19:53",89
"31","2014/04/01 19:58",71
"32","2014/04/01 20:03",58
"33","2014/04/01 20:08",59
"34","2014/04/01 20:13",66
"35","2014/04/01 20:18",75
"36","2014/04/01 20:23",84
"37","2014/04/01 20:28",88
"38","2014/04/01 20:33",64
"39","2014/04/01 20:38",78
"40","2014/04/01 20:43",77
"41","2014/04/01 20:48",68
"42","2014/04/01 20:53",89
"43","2014/04/01 20:58",85
"44","2014/04/01 21:03",77
"45","2014/04/01 21:08",80
"46","2014/04/01 21:13",80
"47","2014/04/01 21:18",85
"48","2014/04/01 21:23",78
"49","2014/04/01 21:28",77
"50","2014/04/01 21:33",76
"51","2014/04/01 21:38",88
"52","2014/04/01 21:43",82
"53","2014/04/01 21:48",77
"54","2014/04/01 21:53",89
"55","2014/04/01 21:58",87
"56","2014/04/01 22:03",76
"57","2014/04/01 22:08",90
"58","2014/04/01 22:13",81
"59","2014/04/01 22:18",90
"60","2014/04/01 22:23",85
"61","2014/04/01 22:28",76
"62","2014/04/01 22:33",77
"63","2014/04/01 22:38",85
"64","2014/04/01 22:43",79
"65","2014/04/01 22:48",71
"66","2014/04/01 22:53",91
"67","2014/04/01 22:58",95
"68","2014/04/01 23:03",79
"69","2014/04/01 23:08",74
"70","2014/04/01 23:13",64
"71","2014/04/01 23:18",76
"72","2014/04/01 23:23",67
"73","2014/04/01 23:28",74
"74","2014/04/01 23:33",57
"75","2014/04/01 23:38",78
"76","2014/04/01 23:43",76
"77","2014/04/01 23:48",71
"78","2014/04/01 23:53",80
"79","2014/04/01 23:58",84
"80","2014/04/02 00:03",77
"81","2014/04/02 00:08",59
"82","2014/04/02 00:13",52
"83","2014/04/02 00:18",66
"84","2014/04/02 00:23",66
"85","2014/04/02 00:28",69
"86","2014/04/02 00:33",73
"87","2014/04/02 00:38",80
"88","2014/04/02 00:43",81
"89","2014/04/02 00:48",79
"90","2014/04/02 00:53",89
"91","2014/04/02 00:58",90
"92","2014/04/02 01:03",79
"93","2014/04/02 01:08",72
"94","2014/04/02 01:13",80
"95","2014/04/02 01:18",88
"96","2014/04/02 01:23",94
