LDEV_Response_X175-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:F0:00 X"
"1","2014/04/01 17:28",494
"2","2014/04/01 17:33",768
"3","2014/04/01 17:38",474
"4","2014/04/01 17:43",456
"5","2014/04/01 17:48",695
"6","2014/04/01 17:53",477
"7","2014/04/01 17:58",680
"8","2014/04/01 18:03",1391
"9","2014/04/01 18:08",819
"10","2014/04/01 18:13",423
"11","2014/04/01 18:18",432
"12","2014/04/01 18:23",508
"13","2014/04/01 18:28",639
"14","2014/04/01 18:33",527
"15","2014/04/01 18:38",447
"16","2014/04/01 18:43",515
"17","2014/04/01 18:48",480
"18","2014/04/01 18:53",504
"19","2014/04/01 18:58",473
"20","2014/04/01 19:03",1168
"21","2014/04/01 19:08",1002
"22","2014/04/01 19:13",1141
"23","2014/04/01 19:18",524
"24","2014/04/01 19:23",497
"25","2014/04/01 19:28",446
"26","2014/04/01 19:33",509
"27","2014/04/01 19:38",421
"28","2014/04/01 19:43",467
"29","2014/04/01 19:48",435
"30","2014/04/01 19:53",636
"31","2014/04/01 19:58",455
"32","2014/04/01 20:03",1110
"33","2014/04/01 20:08",380
"34","2014/04/01 20:13",1067
"35","2014/04/01 20:18",509
"36","2014/04/01 20:23",632
"37","2014/04/01 20:28",493
"38","2014/04/01 20:33",616
"39","2014/04/01 20:38",1121
"40","2014/04/01 20:43",500
"41","2014/04/01 20:48",464
"42","2014/04/01 20:53",536
"43","2014/04/01 20:58",513
"44","2014/04/01 21:03",1081
"45","2014/04/01 21:08",462
"46","2014/04/01 21:13",527
"47","2014/04/01 21:18",824
"48","2014/04/01 21:23",492
"49","2014/04/01 21:28",484
"50","2014/04/01 21:33",455
"51","2014/04/01 21:38",453
"52","2014/04/01 21:43",528
"53","2014/04/01 21:48",438
"54","2014/04/01 21:53",569
"55","2014/04/01 21:58",516
"56","2014/04/01 22:03",967
"57","2014/04/01 22:08",477
"58","2014/04/01 22:13",503
"59","2014/04/01 22:18",526
"60","2014/04/01 22:23",506
"61","2014/04/01 22:28",534
"62","2014/04/01 22:33",518
"63","2014/04/01 22:38",375
"64","2014/04/01 22:43",475
"65","2014/04/01 22:48",483
"66","2014/04/01 22:53",680
"67","2014/04/01 22:58",744
"68","2014/04/01 23:03",1099
"69","2014/04/01 23:08",482
"70","2014/04/01 23:13",504
"71","2014/04/01 23:18",566
"72","2014/04/01 23:23",517
"73","2014/04/01 23:28",866
"74","2014/04/01 23:33",823
"75","2014/04/01 23:38",624
"76","2014/04/01 23:43",672
"77","2014/04/01 23:48",772
"78","2014/04/01 23:53",1203
"79","2014/04/01 23:58",768
"80","2014/04/02 00:03",1559
"81","2014/04/02 00:08",1140
"82","2014/04/02 00:13",637
"83","2014/04/02 00:18",633
"84","2014/04/02 00:23",595
"85","2014/04/02 00:28",651
"86","2014/04/02 00:33",974
"87","2014/04/02 00:38",528
"88","2014/04/02 00:43",1119
"89","2014/04/02 00:48",954
"90","2014/04/02 00:53",531
"91","2014/04/02 00:58",672
"92","2014/04/02 01:03",1833
"93","2014/04/02 01:08",556
"94","2014/04/02 01:13",650
"95","2014/04/02 01:18",738
"96","2014/04/02 01:23",605
