LDEV_Response_X693-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:1E X"
"1","2014/04/01 17:28",3459
"2","2014/04/01 17:33",1982
"3","2014/04/01 17:38",2069
"4","2014/04/01 17:43",1480
"5","2014/04/01 17:48",4234
"6","2014/04/01 17:53",2089
"7","2014/04/01 17:58",2105
"8","2014/04/01 18:03",1433
"9","2014/04/01 18:08",1538
"10","2014/04/01 18:13",1246
"11","2014/04/01 18:18",3017
"12","2014/04/01 18:23",1912
"13","2014/04/01 18:28",4992
"14","2014/04/01 18:33",2819
"15","2014/04/01 18:38",3307
"16","2014/04/01 18:43",2583
"17","2014/04/01 18:48",2492
"18","2014/04/01 18:53",1985
"19","2014/04/01 18:58",2001
"20","2014/04/01 19:03",2378
"21","2014/04/01 19:08",3006
"22","2014/04/01 19:13",2462
"23","2014/04/01 19:18",2926
"24","2014/04/01 19:23",3171
"25","2014/04/01 19:28",2886
"26","2014/04/01 19:33",3603
"27","2014/04/01 19:38",3316
"28","2014/04/01 19:43",30243
"29","2014/04/01 19:48",11130
"30","2014/04/01 19:53",10681
"31","2014/04/01 19:58",6359
"32","2014/04/01 20:03",3440
"33","2014/04/01 20:08",3335
"34","2014/04/01 20:13",2419
"35","2014/04/01 20:18",1590
"36","2014/04/01 20:23",1562
"37","2014/04/01 20:28",2922
"38","2014/04/01 20:33",2581
"39","2014/04/01 20:38",1283
"40","2014/04/01 20:43",1429
"41","2014/04/01 20:48",1871
"42","2014/04/01 20:53",1628
"43","2014/04/01 20:58",4546
"44","2014/04/01 21:03",2015
"45","2014/04/01 21:08",4477
"46","2014/04/01 21:13",3561
"47","2014/04/01 21:18",7623
"48","2014/04/01 21:23",4486
"49","2014/04/01 21:28",5147
"50","2014/04/01 21:33",5304
"51","2014/04/01 21:38",5383
"52","2014/04/01 21:43",4581
"53","2014/04/01 21:48",8896
"54","2014/04/01 21:53",4150
"55","2014/04/01 21:58",8576
"56","2014/04/01 22:03",4687
"57","2014/04/01 22:08",6296
"58","2014/04/01 22:13",4608
"59","2014/04/01 22:18",3189
"60","2014/04/01 22:23",2459
"61","2014/04/01 22:28",17311
"62","2014/04/01 22:33",7894
"63","2014/04/01 22:38",4925
"64","2014/04/01 22:43",2152
"65","2014/04/01 22:48",2886
"66","2014/04/01 22:53",3318
"67","2014/04/01 22:58",3878
"68","2014/04/01 23:03",8582
"69","2014/04/01 23:08",6812
"70","2014/04/01 23:13",7142
"71","2014/04/01 23:18",8994
"72","2014/04/01 23:23",9134
"73","2014/04/01 23:28",4951
"74","2014/04/01 23:33",5924
"75","2014/04/01 23:38",7612
"76","2014/04/01 23:43",20760
"77","2014/04/01 23:48",6487
"78","2014/04/01 23:53",5680
"79","2014/04/01 23:58",8701
"80","2014/04/02 00:03",7008
"81","2014/04/02 00:08",16755
"82","2014/04/02 00:13",21165
"83","2014/04/02 00:18",12438
"84","2014/04/02 00:23",6422
"85","2014/04/02 00:28",5668
"86","2014/04/02 00:33",5934
"87","2014/04/02 00:38",9100
"88","2014/04/02 00:43",8289
"89","2014/04/02 00:48",4560
"90","2014/04/02 00:53",22614
"91","2014/04/02 00:58",1696
"92","2014/04/02 01:03",1943
"93","2014/04/02 01:08",4968
"94","2014/04/02 01:13",3816
"95","2014/04/02 01:18",3383
"96","2014/04/02 01:23",1735
