LDEV_Response_X826-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:21:0C X"
"1","2014/04/01 17:28",9170
"2","2014/04/01 17:33",12091
"3","2014/04/01 17:38",8154
"4","2014/04/01 17:43",10091
"5","2014/04/01 17:48",11613
"6","2014/04/01 17:53",9241
"7","2014/04/01 17:58",6662
"8","2014/04/01 18:03",11258
"9","2014/04/01 18:08",27657
"10","2014/04/01 18:13",27073
"11","2014/04/01 18:18",6960
"12","2014/04/01 18:23",13962
"13","2014/04/01 18:28",16789
"14","2014/04/01 18:33",6955
"15","2014/04/01 18:38",17283
"16","2014/04/01 18:43",31458
"17","2014/04/01 18:48",29606
"18","2014/04/01 18:53",19102
"19","2014/04/01 18:58",16698
"20","2014/04/01 19:03",32789
"21","2014/04/01 19:08",22951
"22","2014/04/01 19:13",17336
"23","2014/04/01 19:18",9797
"24","2014/04/01 19:23",11617
"25","2014/04/01 19:28",14130
"26","2014/04/01 19:33",24889
"27","2014/04/01 19:38",9914
"28","2014/04/01 19:43",40651
"29","2014/04/01 19:48",7546
"30","2014/04/01 19:53",7531
"31","2014/04/01 19:58",9528
"32","2014/04/01 20:03",16214
"33","2014/04/01 20:08",6198
"34","2014/04/01 20:13",29947
"35","2014/04/01 20:18",13854
"36","2014/04/01 20:23",20968
"37","2014/04/01 20:28",10726
"38","2014/04/01 20:33",14382
"39","2014/04/01 20:38",6576
"40","2014/04/01 20:43",6874
"41","2014/04/01 20:48",6878
"42","2014/04/01 20:53",6198
"43","2014/04/01 20:58",5464
"44","2014/04/01 21:03",7300
"45","2014/04/01 21:08",4630
"46","2014/04/01 21:13",5950
"47","2014/04/01 21:18",7328
"48","2014/04/01 21:23",4177
"49","2014/04/01 21:28",4320
"50","2014/04/01 21:33",9065
"51","2014/04/01 21:38",7736
"52","2014/04/01 21:43",8048
"53","2014/04/01 21:48",10498
"54","2014/04/01 21:53",9635
"55","2014/04/01 21:58",-3
"56","2014/04/01 22:03",3287
"57","2014/04/01 22:08",12674
"58","2014/04/01 22:13",9107
"59","2014/04/01 22:18",4512
"60","2014/04/01 22:23",3728
"61","2014/04/01 22:28",-3
"62","2014/04/01 22:33",-3
"63","2014/04/01 22:38",1790
"64","2014/04/01 22:43",815
"65","2014/04/01 22:48",1428
"66","2014/04/01 22:53",903
"67","2014/04/01 22:58",1170
"68","2014/04/01 23:03",5089
"69","2014/04/01 23:08",5954
"70","2014/04/01 23:13",3843
"71","2014/04/01 23:18",2601
"72","2014/04/01 23:23",2394
"73","2014/04/01 23:28",2489
"74","2014/04/01 23:33",4523
"75","2014/04/01 23:38",5591
"76","2014/04/01 23:43",4014
"77","2014/04/01 23:48",3965
"78","2014/04/01 23:53",3175
"79","2014/04/01 23:58",4195
"80","2014/04/02 00:03",2747
"81","2014/04/02 00:08",4092
"82","2014/04/02 00:13",1678
"83","2014/04/02 00:18",1101
"84","2014/04/02 00:23",2169
"85","2014/04/02 00:28",862
"86","2014/04/02 00:33",1693
"87","2014/04/02 00:38",2496
"88","2014/04/02 00:43",1344
"89","2014/04/02 00:48",2685
"90","2014/04/02 00:53",1837
"91","2014/04/02 00:58",1370
"92","2014/04/02 01:03",1785
"93","2014/04/02 01:08",2998
"94","2014/04/02 01:13",1533
"95","2014/04/02 01:18",2924
"96","2014/04/02 01:23",-3
