LDEV_Response_X697-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:2B X"
"1","2014/04/01 17:28",2574
"2","2014/04/01 17:33",1700
"3","2014/04/01 17:38",1541
"4","2014/04/01 17:43",1370
"5","2014/04/01 17:48",2484
"6","2014/04/01 17:53",1458
"7","2014/04/01 17:58",1884
"8","2014/04/01 18:03",1659
"9","2014/04/01 18:08",1616
"10","2014/04/01 18:13",1458
"11","2014/04/01 18:18",2287
"12","2014/04/01 18:23",1851
"13","2014/04/01 18:28",3925
"14","2014/04/01 18:33",2041
"15","2014/04/01 18:38",2086
"16","2014/04/01 18:43",1746
"17","2014/04/01 18:48",1787
"18","2014/04/01 18:53",1439
"19","2014/04/01 18:58",1523
"20","2014/04/01 19:03",1831
"21","2014/04/01 19:08",2510
"22","2014/04/01 19:13",1524
"23","2014/04/01 19:18",1957
"24","2014/04/01 19:23",1931
"25","2014/04/01 19:28",2052
"26","2014/04/01 19:33",2193
"27","2014/04/01 19:38",2272
"28","2014/04/01 19:43",29815
"29","2014/04/01 19:48",10179
"30","2014/04/01 19:53",7140
"31","2014/04/01 19:58",3599
"32","2014/04/01 20:03",2953
"33","2014/04/01 20:08",1816
"34","2014/04/01 20:13",1739
"35","2014/04/01 20:18",1268
"36","2014/04/01 20:23",1233
"37","2014/04/01 20:28",2138
"38","2014/04/01 20:33",2274
"39","2014/04/01 20:38",907
"40","2014/04/01 20:43",1175
"41","2014/04/01 20:48",1187
"42","2014/04/01 20:53",1202
"43","2014/04/01 20:58",2729
"44","2014/04/01 21:03",1780
"45","2014/04/01 21:08",4368
"46","2014/04/01 21:13",2804
"47","2014/04/01 21:18",5036
"48","2014/04/01 21:23",4315
"49","2014/04/01 21:28",3847
"50","2014/04/01 21:33",4506
"51","2014/04/01 21:38",3912
"52","2014/04/01 21:43",2954
"53","2014/04/01 21:48",3799
"54","2014/04/01 21:53",3617
"55","2014/04/01 21:58",6328
"56","2014/04/01 22:03",3308
"57","2014/04/01 22:08",6232
"58","2014/04/01 22:13",3650
"59","2014/04/01 22:18",2231
"60","2014/04/01 22:23",2278
"61","2014/04/01 22:28",12185
"62","2014/04/01 22:33",5589
"63","2014/04/01 22:38",3576
"64","2014/04/01 22:43",2125
"65","2014/04/01 22:48",2425
"66","2014/04/01 22:53",2976
"67","2014/04/01 22:58",3551
"68","2014/04/01 23:03",6259
"69","2014/04/01 23:08",6097
"70","2014/04/01 23:13",6302
"71","2014/04/01 23:18",8880
"72","2014/04/01 23:23",9354
"73","2014/04/01 23:28",6105
"74","2014/04/01 23:33",6120
"75","2014/04/01 23:38",8221
"76","2014/04/01 23:43",21686
"77","2014/04/01 23:48",4779
"78","2014/04/01 23:53",5812
"79","2014/04/01 23:58",8615
"80","2014/04/02 00:03",6185
"81","2014/04/02 00:08",9822
"82","2014/04/02 00:13",14946
"83","2014/04/02 00:18",10994
"84","2014/04/02 00:23",4775
"85","2014/04/02 00:28",5003
"86","2014/04/02 00:33",4760
"87","2014/04/02 00:38",7384
"88","2014/04/02 00:43",6557
"89","2014/04/02 00:48",7070
"90","2014/04/02 00:53",33072
"91","2014/04/02 00:58",1360
"92","2014/04/02 01:03",1881
"93","2014/04/02 01:08",4609
"94","2014/04/02 01:13",2592
"95","2014/04/02 01:18",2805
"96","2014/04/02 01:23",2584
